"TOA5","S2_bogwell","CR1000","34019","CR1000.Std.19","CPU:2020.10.07_S2BogWell.cr1","45040","S2BWMet"
"TIMESTAMP","RECORD","AirT","AirTBW","RH","RHBW","PAR_Den","BP","BPnorm","Batt_volt"
"TS","RN","Deg C","Deg C","%","%","µmol/s/m²","kPa","kPa","V DC"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-02-22 05:00:00",6613,-3.6,-3.398,91.9,98,0.2024783,94.7,99.7,11.96
"2021-02-22 05:30:00",6614,-3.8,-3.479,92.9,98.6,0.2024777,94.7,99.7,11.97
"2021-02-22 06:00:00",6615,-4.8,-4.798,89.8,98.1,0.2024703,94.7,99.6,11.97
"2021-02-22 06:30:00",6616,-5.3,-5.172,91.5,99.5,0.2024971,94.6,99.6,11.97
"2021-02-22 07:00:00",6617,-5.9,-5.73,92.5,99.9,1.552493,94.6,99.6,11.97
"2021-02-22 07:30:00",6618,-5.3,-4.98,93.1,99.7,14.2425,94.6,99.6,11.97
"2021-02-22 08:00:00",6619,-5,-4.473,91.5,96.6,22.81596,94.6,99.5,11.97
"2021-02-22 08:30:00",6620,-4.8,-4.088,88.7,94.2,41.71655,94.5,99.5,11.97
"2021-02-22 09:00:00",6621,-3.1,-1.98,81.7,85.5,135.5476,94.4,99.4,12.02
"2021-02-22 09:30:00",6622,-1.3,-0.36,75.5,79.11,196.4104,94.4,99.4,12.05
"2021-02-22 10:00:00",6623,-0.8,-0.097,72.1,76.19,188.6648,94.4,99.4,12.06
"2021-02-22 10:30:00",6624,0.2,1.055,67.1,73.22,207.8351,94.3,99.3,12.09
"2021-02-22 11:00:00",6625,1.7,2.349,63.2,68.59,190.0002,94.2,99.2,12.12
"2021-02-22 11:30:00",6626,1.4,1.945,66.4,73.27,235.6982,94.2,99.1,12.09
"2021-02-22 12:00:00",6627,2.1,2.764,63.3,69.36,229.6173,94.1,99.1,12.28
"2021-02-22 12:30:00",6628,4.3,5.309,55.6,60.21,506.9365,94.1,99.1,12.23
"2021-02-22 13:00:00",6629,5.4,6.248,53.6,56.95,351.3284,94.1,99.1,12.51
"2021-02-22 13:30:00",6630,4.4,4.885,55.8,65.25,211.9147,94.1,99.1,12.16
"2021-02-22 14:00:00",6631,4.5,5.078,59.4,64.21,190.0675,94,99,12.13
"2021-02-22 14:30:00",6632,4.5,5.037,60.3,64.63,119.8614,94.1,99.1,12.16
"2021-02-22 15:00:00",6633,4.6,5.542,61.2,63.98,134.4344,94.1,99.1,12.14
"2021-02-22 15:30:00",6634,4.9,5.795,60.8,64.71,115.1606,94.1,99.1,12.11
"2021-02-22 16:00:00",6635,4.2,5.026,65.8,70.49,135.1303,94.1,99.1,12.16
"2021-02-22 16:30:00",6636,3.9,4.592,68.5,73.54,72.35394,94.2,99.1,12.09
"2021-02-22 17:00:00",6637,3.7,4.199,69.1,75.44,37.15549,94.2,99.2,12.05
"2021-02-22 17:30:00",6638,3.3,3.794,71.5,77.72,10.8569,94.2,99.2,12.04
"2021-02-22 18:00:00",6639,2.6,3.239,75.8,81.8,1.213889,94.2,99.2,12.03
"2021-02-22 18:30:00",6640,2.3,2.673,78.4,85.1,0.2697615,94.3,99.3,12.02
"2021-02-22 19:00:00",6641,2.4,2.885,79.3,85.4,0.2697927,94.4,99.3,12.02
"2021-02-22 19:30:00",6642,2.6,3.258,78.8,84.4,0.2698269,94.4,99.4,12.01
"2021-02-22 20:00:00",6643,2.6,3.249,79.7,85.2,0.269824,94.4,99.4,12.01
"2021-02-22 20:30:00",6644,2.3,2.915,81.2,87.4,0.2698264,94.4,99.4,12
"2021-02-22 21:00:00",6645,2.2,2.814,82.1,87.5,0.2698281,94.5,99.5,12
"2021-02-22 21:30:00",6646,2,2.46,82.8,89,0.2698303,94.5,99.5,12
"2021-02-22 22:00:00",6647,1.8,2.288,83,89.1,0.2698197,94.6,99.6,11.99
"2021-02-22 22:30:00",6648,2.2,2.693,79.8,85.7,0.269832,94.6,99.6,11.99
"2021-02-22 23:00:00",6649,2,2.42,79.8,86,0.2698244,94.7,99.6,11.99
"2021-02-22 23:30:00",6650,1.7,2.097,80.9,88,0.2698389,94.7,99.7,11.99
"2021-02-23 00:00:00",6651,1.5,2.097,83.3,88.2,0.2698346,94.7,99.7,11.98
"2021-02-23 00:30:00",6652,1.5,2.066,83.1,88.7,0.269827,94.8,99.8,11.98
"2021-02-23 01:00:00",6653,1.4,1.894,83,88.7,0.2698339,94.8,99.8,11.98
"2021-02-23 01:30:00",6654,1.1,1.541,83.3,89.4,0.2698239,94.8,99.8,11.98
"2021-02-23 02:00:00",6655,0.7,1.055,85.8,91.9,0.2698288,94.9,99.9,11.98
"2021-02-23 02:30:00",6656,0.4,0.731,86,92.4,0.2698339,94.8,99.8,11.97
"2021-02-23 03:00:00",6657,-0.2,-0.097,89.2,95,0.2698235,94.8,99.8,11.97
"2021-02-23 03:30:00",6658,-0.7,-0.583,90.1,96.4,0.2023646,94.9,99.9,11.96
"2021-02-23 04:00:00",6659,-0.9,-0.806,90.2,96.5,0.2698468,94.9,99.9,11.97
"2021-02-23 04:30:00",6660,-1.1,-0.846,91.3,97.4,0.2698694,95,99.9,11.97
"2021-02-23 05:00:00",6661,-0.9,-0.452,90.9,96.2,0.2024228,95,100,11.97
"2021-02-23 05:30:00",6662,-0.8,-0.441,89.5,95.3,0.2024236,95.1,100.1,11.96
"2021-02-23 06:00:00",6663,-0.9,-0.705,89.2,95.4,0.2698931,95.1,100.1,11.96
"2021-02-23 06:30:00",6664,-1.3,-1.262,90.1,97,0.269895,95.2,100.1,11.96
"2021-02-23 07:00:00",6665,-1,-0.553,90.1,95.7,1.956771,95.1,100.1,11.96
"2021-02-23 07:30:00",6666,-0.7,-0.209,88.6,93.8,16.59879,95.2,100.1,11.96
"2021-02-23 08:00:00",6667,-0.5,0.043,87.8,92.4,35.82892,95.2,100.2,11.96
"2021-02-23 08:30:00",6668,-0.2,0.357,85.5,91.3,64.1621,95.3,100.2,11.96
"2021-02-23 09:00:00",6669,0.2,0.751,83.3,88.9,98.56242,95.3,100.3,11.98
"2021-02-23 09:30:00",6670,0.4,0.994,80.2,86.9,125.0753,95.3,100.3,12
"2021-02-23 10:00:00",6671,1,1.47,77.4,83.3,143.8203,95.3,100.3,12.01
"2021-02-23 10:30:00",6672,1.5,2.39,73.9,80.8,170.9784,95.3,100.3,12.05
"2021-02-23 11:00:00",6673,2.1,2.834,67.2,73.72,143.0023,95.3,100.3,12.09
"2021-02-23 11:30:00",6674,2.6,3.36,65.4,71.27,132.0472,95.3,100.3,12.15
"2021-02-23 12:00:00",6675,3.4,4.149,58.6,65.15,273.8759,95.3,100.3,12.49
"2021-02-23 12:30:00",6676,4.2,5.29,54.7,60.81,206.2987,95.2,100.2,12.19
"2021-02-23 13:00:00",6677,4.5,5.259,52,56.68,115.832,95.2,100.2,12.5
"2021-02-23 13:30:00",6678,5,6.067,50.2,52.85,382.1659,95.2,100.2,12.65
"2021-02-23 14:00:00",6679,4.9,5.552,48.5,51.49,238.9894,95.2,100.2,12.41
"2021-02-23 14:30:00",6680,5.2,5.704,46.1,50.01,265.8563,95.2,100.2,12.37
"2021-02-23 15:00:00",6681,5.1,5.683,46.7,51.81,241.8073,95.2,100.2,12.35
"2021-02-23 15:30:00",6682,5.1,5.754,46.9,50.53,216.5463,95.2,100.2,12.26
"2021-02-23 16:00:00",6683,4.6,5.219,52.6,53.02,120.1225,95.2,100.2,12.19
"2021-02-23 16:30:00",6684,3.7,4.361,52.7,54.84,79.54711,95.3,100.2,12.15
"2021-02-23 17:00:00",6685,3.3,3.613,55.8,59.44,24.87445,95.3,100.2,12.11
"2021-02-23 17:30:00",6686,2.4,2.633,58.1,68.34,9.03392,95.3,100.3,12.08
"2021-02-23 18:00:00",6687,1.7,2.106,62.7,66.26,0.9440069,95.4,100.4,12.07
"2021-02-23 18:30:00",6688,1.4,1.692,64.5,69.13,0.2697484,95.4,100.4,12.07
"2021-02-23 19:00:00",6689,1.1,1.5,64.1,69.03,0.2698008,95.5,100.4,12.06
"2021-02-23 19:30:00",6690,0.9,1.267,64.1,70.33,0.2698254,95.5,100.5,12.05
"2021-02-23 20:00:00",6691,0.8,1.156,68.9,70.25,0.269832,95.5,100.5,12.05
"2021-02-23 20:30:00",6692,0.5,0.913,68.9,70.7,0.2698212,95.5,100.5,12.04
"2021-02-23 21:00:00",6693,0.3,0.731,64.1,69.79,0.2023715,95.5,100.5,12.04
"2021-02-23 21:30:00",6694,0.2,0.63,63.2,70.62,0.2023745,95.6,100.6,12.03
"2021-02-23 22:00:00",6695,0.3,0.508,70.3,72.38,0.2023718,95.6,100.6,12.03
"2021-02-23 22:30:00",6696,-0.1,0.327,66.4,75.22,0.2023739,95.7,100.7,12.03
"2021-02-23 23:00:00",6697,-0.2,0.195,68.7,75.72,0.2023668,95.7,100.7,12.01
"2021-02-23 23:30:00",6698,-0.4,-0.037,72.2,78.58,0.2023724,95.7,100.7,12.01
"2021-02-24 00:00:00",6699,-0.5,-0.199,71,80.1,0.2023723,95.7,100.7,12.01
"2021-02-24 00:30:00",6700,-0.7,-0.401,72.6,79.78,0.2698367,95.7,100.7,12.01
"2021-02-24 01:00:00",6701,-0.9,-0.593,69.9,77.51,0.2698431,95.7,100.7,12.01
"2021-02-24 01:30:00",6702,-1.2,-0.887,72.3,79.09,0.2698604,95.8,100.7,12
"2021-02-24 02:00:00",6703,-1.3,-1.059,72.9,81.1,0.2698767,95.8,100.8,12.01
"2021-02-24 02:30:00",6704,-1.9,-1.656,74.2,83,0.2699044,95.8,100.8,12
"2021-02-24 03:00:00",6705,-2.2,-2.021,76.3,84.7,0.2698953,95.9,100.9,12
"2021-02-24 03:30:00",6706,-2.4,-2.193,75,84.2,0.2699145,95.9,100.9,12
"2021-02-24 04:00:00",6707,-2.7,-2.507,75,81.5,0.2699425,96,100.9,12
"2021-02-24 04:30:00",6708,-3.2,-3.034,75,82.5,0.2699464,96,101,11.99
"2021-02-24 05:00:00",6709,-3.7,-3.541,75.8,83,0.2699535,96.1,101.1,11.99
"2021-02-24 05:30:00",6710,-3.8,-3.732,75.3,83.5,0.2699701,96.2,101.1,11.99
"2021-02-24 06:00:00",6711,-3.9,-3.662,74.7,82.7,0.2699928,96.2,101.2,11.99
"2021-02-24 06:30:00",6712,-4.3,-4.108,74.4,82.8,0.3375027,96.3,101.3,11.98
"2021-02-24 07:00:00",6713,-4.7,-4.595,76.9,84.7,2.564985,96.3,101.3,11.98
"2021-02-24 07:30:00",6714,-5.1,-5.04,78.4,86.7,15.05289,96.4,101.3,11.98
"2021-02-24 08:00:00",6715,-5.3,-5.131,77,86.5,28.28389,96.4,101.4,11.98
"2021-02-24 08:30:00",6716,-4.8,-4.452,75.8,82.4,48.73701,96.5,101.5,11.99
"2021-02-24 09:00:00",6717,-4.9,-4.432,76.5,82.7,52.71978,96.5,101.5,12.01
"2021-02-24 09:30:00",6718,-4.5,-3.895,70.7,77.04,62.10671,96.5,101.5,12.02
"2021-02-24 10:00:00",6719,-3.9,-3.398,68,73.79,64.5327,96.5,101.5,12.08
"2021-02-24 10:30:00",6720,-3.3,-2.618,61.3,66.79,94.62735,96.5,101.5,12.08
"2021-02-24 11:00:00",6721,-3,-2.406,55.6,61.94,85.17057,96.6,101.6,12.13
"2021-02-24 11:30:00",6722,-2.3,-1.707,47.7,55.68,71.72787,96.6,101.6,12.19
"2021-02-24 12:00:00",6723,-1.5,-0.947,49.6,55.88,236.8072,96.6,101.6,12.71
"2021-02-24 12:30:00",6724,-0.9,-0.29,45.3,48.42,224.8329,96.6,101.6,12.25
"2021-02-24 13:00:00",6725,-0.6,-0.037,41,48.87,75.28659,96.6,101.6,12.88
"2021-02-24 13:30:00",6726,0,0.63,37.3,42.32,486.4433,96.6,101.6,12.94
"2021-02-24 14:00:00",6727,0.1,1.166,41.1,45.8,71.29253,96.5,101.5,12.93
"2021-02-24 14:30:00",6728,0.5,1.095,38.5,40.91,116.5971,96.5,101.5,12.38
"2021-02-24 15:00:00",6729,0.4,0.933,41.2,47.42,72.69022,96.5,101.5,12.57
"2021-02-24 15:30:00",6730,0.4,2.147,35.7,36.15,489.6542,96.6,101.6,12.31
"2021-02-24 16:00:00",6731,-0.1,0.913,40.1,40.77,51.17433,96.6,101.6,12.68
"2021-02-24 16:30:00",6732,-0.6,-0.199,44.5,50.47,59.52932,96.6,101.6,12.25
"2021-02-24 17:00:00",6733,-0.9,-0.543,49.1,48.71,24.54474,96.7,101.7,12.19
"2021-02-24 17:30:00",6734,-1.1,-0.786,45.6,56.11,9.712455,96.7,101.7,12.15
"2021-02-24 18:00:00",6735,-1.3,-1.19,54.6,59.42,1.079345,96.7,101.7,12.14
"2021-02-24 18:30:00",6736,-1.6,-1.393,57.6,62.31,0.269847,96.8,101.7,12.13
"2021-02-24 19:00:00",6737,-2,-1.799,58.7,67.69,0.2698709,96.8,101.8,12.12
"2021-02-24 19:30:00",6738,-2.6,-2.628,73.2,81.5,0.269905,96.8,101.8,12.11
"2021-02-24 20:00:00",6739,-3,-2.912,75.8,83.7,0.2699236,96.8,101.8,12.11
"2021-02-24 20:30:00",6740,-3.2,-2.932,77.9,84.4,0.2699396,96.8,101.8,12.1
"2021-02-24 21:00:00",6741,-3.3,-3.084,79.1,86.3,0.2699603,96.9,101.9,12.08
"2021-02-24 21:30:00",6742,-3.3,-3.216,78.6,86.5,0.2699537,96.9,101.9,12.08
"2021-02-24 22:00:00",6743,-3.8,-3.682,81.2,87.6,0.3374462,96.9,101.9,12.09
"2021-02-24 22:30:00",6744,-4.2,-3.935,79.3,86.7,0.3374481,96.9,101.9,12.08
"2021-02-24 23:00:00",6745,-4.2,-4.189,83,89.2,0.2024925,97,101.9,12.08
"2021-02-24 23:30:00",6746,-4.7,-4.473,80.4,87.6,0.2025057,97,102,12.08
"2021-02-25 00:00:00",6747,-5,-4.838,83.7,90.4,0.2025028,97,102,12.07
"2021-02-25 00:30:00",6748,-5.1,-4.918,80.3,88.5,0.2025056,97,102,12.07
"2021-02-25 01:00:00",6749,-5.5,-5.223,78.2,85.9,0.2025004,97,102,12.07
"2021-02-25 01:30:00",6750,-5.9,-5.608,78.8,86.6,0.2025034,97.1,102.1,12.06
"2021-02-25 02:00:00",6751,-6.3,-6.095,77,85.4,0.2700135,97.1,102.1,12.06
"2021-02-25 02:30:00",6752,-6.6,-6.399,77.9,85.3,0.2700137,97.1,102.1,12.06
"2021-02-25 03:00:00",6753,-6.9,-6.683,78.5,86.3,0.2700347,97.1,102.1,12.06
"2021-02-25 03:30:00",6754,-7.1,-6.867,78.1,86.6,0.2700468,97.1,102.1,12.05
"2021-02-25 04:00:00",6755,-7.3,-7.028,79.3,87.4,0.2700906,97.1,102.1,12.05
"2021-02-25 04:30:00",6756,-7.4,-7.13,79.9,86.8,0.2700894,97.1,102,12.04
"2021-02-25 05:00:00",6757,-7.7,-7.516,81.2,89.6,0.2700945,97,102,12.04
"2021-02-25 05:30:00",6758,-7.5,-7.231,82.1,89.5,0.2700989,97,102,12.04
"2021-02-25 06:00:00",6759,-7.2,-6.937,82.9,89.9,0.27009,97,102,12.04
"2021-02-25 06:30:00",6760,-7,-6.643,83.9,90.4,0.2700953,97,102,12.04
"2021-02-25 07:00:00",6761,-6.9,-6.805,82.5,91,2.970976,97,102,12.04
"2021-02-25 07:30:00",6762,-7.2,-6.927,84.7,92.1,19.85125,97,102,12.03
"2021-02-25 08:00:00",6763,-6.7,-6.338,85.4,91.6,55.09795,97,102,12.04
"2021-02-25 08:30:00",6764,-6,-5.628,81.4,87.8,51.9934,97,102,12.04
"2021-02-25 09:00:00",6765,-5.8,-5.345,80.6,87.1,108.3036,97,102,12.06
"2021-02-25 09:30:00",6766,-5.5,-4.878,79.8,85.8,157.3518,97,102,12.08
"2021-02-25 10:00:00",6767,-4.5,-4.078,76.3,82.5,244.6108,97,102,12.13
"2021-02-25 10:30:00",6768,-3,-2.244,71.8,75.67,207.5445,96.9,101.9,12.22
"2021-02-25 11:00:00",6769,-2.1,-1.353,66.1,71.71,108.191,96.9,101.9,12.26
"2021-02-25 11:30:00",6770,-1.2,-0.452,63.1,68.68,205.0244,96.8,101.8,12.33
"2021-02-25 12:00:00",6771,-0.1,0.792,59.5,63.85,238.3873,96.8,101.8,12.74
"2021-02-25 12:30:00",6772,1.4,2.147,53.8,56.75,238.5678,96.7,101.7,12.4
"2021-02-25 13:00:00",6773,0.9,1.419,56.6,61.08,221.3253,96.7,101.7,12.35
"2021-02-25 13:30:00",6774,1.3,2.106,53.8,59.25,749.236,96.7,101.7,12.8
"2021-02-25 14:00:00",6775,1.5,2.278,56.9,60.65,178.3894,96.6,101.6,12.69
"2021-02-25 14:30:00",6776,2.2,2.834,46,52.97,146.5921,96.6,101.6,12.43
"2021-02-25 15:00:00",6777,2.1,2.724,46.5,52.42,82.46923,96.5,101.5,12.75
"2021-02-25 15:30:00",6778,2.2,3.926,47,49.68,405.3107,96.6,101.6,12.37
"2021-02-25 16:00:00",6779,1.6,1.945,54.1,56.13,73.28038,96.5,101.5,12.44
"2021-02-25 16:30:00",6780,0.9,1.317,53.9,61.51,40.31187,96.5,101.5,12.27
"2021-02-25 17:00:00",6781,0.4,0.701,61,63.04,27.50798,96.5,101.5,12.21
"2021-02-25 17:30:00",6782,-0.5,-0.36,63.9,69.27,13.62344,96.5,101.5,12.18
"2021-02-25 18:00:00",6783,-1.5,-1.575,64.9,72.25,1.618862,96.5,101.5,12.16
"2021-02-25 18:30:00",6784,-2.4,-2.709,68.2,75.79,0.2698364,96.5,101.5,12.15
"2021-02-25 19:00:00",6785,-3.1,-3.094,69.7,76.75,0.26988,96.5,101.5,12.14
"2021-02-25 19:30:00",6786,-3.5,-3.237,71.3,76.93,0.2699415,96.5,101.4,12.12
"2021-02-25 20:00:00",6787,-3.5,-3.216,71.2,77.4,0.2699587,96.4,101.4,12.13
"2021-02-25 20:30:00",6788,-3.6,-3.115,70.7,77.09,0.2025033,96.4,101.4,12.12
"2021-02-25 21:00:00",6789,-3.6,-3.357,70.9,78.46,0.2025084,96.4,101.3,12.11
"2021-02-25 21:30:00",6790,-3.8,-3.257,74.3,79.8,0.270012,96.3,101.3,12.11
"2021-02-25 22:00:00",6791,-3.2,-2.8,73.9,79.88,0.2025043,96.3,101.3,12.1
"2021-02-25 22:30:00",6792,-3.1,-2.588,75.9,81.6,0.2025078,96.3,101.3,12.1
"2021-02-25 23:00:00",6793,-2.9,-2.284,77.6,83.4,0.270004,96.2,101.2,12.1
"2021-02-25 23:30:00",6794,-2.8,-2.344,78.5,84.9,0.2025044,96.2,101.2,12.09
"2021-02-26 00:00:00",6795,-2.6,-2.122,78.2,84.6,0.202477,96.1,101.1,12.09
"2021-02-26 00:30:00",6796,-2.5,-2.143,78.4,85.2,0.2024617,96.1,101.1,12.09
"2021-02-26 01:00:00",6797,-2.4,-1.99,78.1,84.3,0.2024611,96,101,12.09
"2021-02-26 01:30:00",6798,-2.2,-1.768,76.1,82.9,0.2024652,96,101,12.08
"2021-02-26 02:00:00",6799,-2.2,-1.818,76.8,83,0.2024666,95.9,100.9,12.07
"2021-02-26 02:30:00",6800,-2.1,-1.737,76.5,82.5,0.2024621,95.8,100.8,12.07
"2021-02-26 03:00:00",6801,-1.8,-1.616,75.3,82.2,0.2024615,95.8,100.7,12.07
"2021-02-26 03:30:00",6802,-2.2,-1.778,76.8,83.4,0.20246,95.7,100.7,12.07
"2021-02-26 04:00:00",6803,-2.5,-2.052,78.5,85,0.2699607,95.7,100.7,12.07
"2021-02-26 04:30:00",6804,-2.6,-2.253,79.4,85.7,0.2699462,95.6,100.6,12.07
"2021-02-26 05:00:00",6805,-2.6,-2.305,80,86.8,0.2699634,95.6,100.6,12.06
"2021-02-26 05:30:00",6806,-2.6,-2.344,80.6,87.1,0.2699671,95.5,100.5,12.06
"2021-02-26 06:00:00",6807,-2.6,-2.244,80.9,87.6,0.2699516,95.5,100.5,12.06
"2021-02-26 06:30:00",6808,-2.6,-2.264,80.3,87.1,0.2699561,95.4,100.4,12.06
"2021-02-26 07:00:00",6809,-2.7,-2.325,79.9,86.3,2.497231,95.4,100.4,12.06
"2021-02-26 07:30:00",6810,-2.6,-2.162,78.8,85.1,19.23412,95.4,100.4,12.06
"2021-02-26 08:00:00",6811,-2.3,-1.808,77.8,84.3,44.20514,95.4,100.4,12.06
"2021-02-26 08:30:00",6812,-1.5,-0.887,73.6,79.85,58.51192,95.3,100.3,12.07
"2021-02-26 09:00:00",6813,-0.9,-0.219,71.1,77.48,91.17307,95.3,100.3,12.08
"2021-02-26 09:30:00",6814,0,0.691,68.8,73.85,144.269,95.3,100.3,12.11
"2021-02-26 10:00:00",6815,0.6,1.358,66.9,71.5,175.4567,95.3,100.3,12.13
"2021-02-26 10:30:00",6816,1.3,2.016,65.2,71.95,218.1353,95.2,100.2,12.16
"2021-02-26 11:00:00",6817,1.8,2.43,61.8,69.57,221.1587,95.2,100.2,12.19
"2021-02-26 11:30:00",6818,2.5,3.179,60.4,64.72,264.6355,95.1,100.1,12.25
"2021-02-26 12:00:00",6819,2.9,3.582,57.8,62.5,280.1595,95.1,100.1,12.26
"2021-02-26 12:30:00",6820,3,3.684,58,62.43,277.4946,95.1,100.1,12.26
"2021-02-26 13:00:00",6821,3.6,4.239,53.9,56.96,191.735,95,100,12.33
"2021-02-26 13:30:00",6822,3.7,4.633,52.3,56.76,317.5361,95,100,12.5
"2021-02-26 14:00:00",6823,3.5,4.178,53.7,57.88,240.4497,95,99.9,12.31
"2021-02-26 14:30:00",6824,3.4,4.068,55.6,62.64,241.6263,94.9,99.9,12.3
"2021-02-26 15:00:00",6825,3.9,4.532,56.5,61.49,157.7248,94.9,99.9,12.52
"2021-02-26 15:30:00",6826,3.6,4.168,57,60.65,286.7203,94.9,99.9,12.4
"2021-02-26 16:00:00",6827,3.7,4.431,57,59.63,123.5693,94.9,99.9,12.57
"2021-02-26 16:30:00",6828,3,3.522,57.5,62.92,85.0025,94.9,99.9,12.28
"2021-02-26 17:00:00",6829,2.6,3.117,62.8,67.57,41.79964,94.9,99.9,12.22
"2021-02-26 17:30:00",6830,1.8,2.087,67.8,74.33,13.55289,95,100,12.18
"2021-02-26 18:00:00",6831,1.1,1.702,68.7,74.33,2.292801,95,100,12.16
"2021-02-26 18:30:00",6832,0.6,0.691,75.1,79.55,0.2698009,95,100,12.14
"2021-02-26 19:00:00",6833,-0.2,-0.057,76.4,83.2,0.269809,95,100,12.13
"2021-02-26 19:30:00",6834,-0.4,-0.188,78.6,85.8,0.2698253,95,100,12.12
"2021-02-26 20:00:00",6835,-0.7,-0.32,81.7,86.7,0.2698428,95,100,12.12
"2021-02-26 20:30:00",6836,-1,-1.028,82.7,90.1,0.2698734,95,100,12.1
"2021-02-26 21:00:00",6837,-1.1,-1.028,84.2,90.4,0.2699029,95,100,12.11
"2021-02-26 21:30:00",6838,-0.9,-0.755,84.5,90,0.2698927,95.1,100.1,12.1
"2021-02-26 22:00:00",6839,-1.3,-1.231,85.7,92.6,0.1349449,95.1,100.1,12.09
"2021-02-26 22:30:00",6840,-1.3,-1.009,86.1,92.5,0.2699047,95.1,100.1,12.09
"2021-02-26 23:00:00",6841,-1.8,-1.96,85.2,94.1,0.2698934,95.1,100.1,12.08
"2021-02-26 23:30:00",6842,-2.4,-2.547,87.8,96.7,0.2698975,95.2,100.1,12.08
"2021-02-27 00:00:00",6843,-2.9,-2.983,88.6,96.7,0.2699429,95.2,100.2,12.07
"2021-02-27 00:30:00",6844,-3.4,-3.5,88.5,97.9,0.2699512,95.2,100.2,12.07
"2021-02-27 01:00:00",6845,-3.6,-3.966,87.7,98.3,0.2699623,95.2,100.2,12.07
"2021-02-27 01:30:00",6846,-4,-4.27,88.9,99.5,0.2024891,95.3,100.2,12.06
"2021-02-27 02:00:00",6847,-4.3,-4.696,88.4,99.5,0.2700094,95.3,100.3,12.07
"2021-02-27 02:30:00",6848,-4.2,-4.007,92.7,100,0.2025063,95.3,100.3,12.06
"2021-02-27 03:00:00",6849,-3.2,-2.791,93.1,100,0.2700054,95.3,100.3,12.06
"2021-02-27 03:30:00",6850,-2.2,-1.596,93.1,97.3,0.2700105,95.4,100.4,12.06
"2021-02-27 04:00:00",6851,-1.7,-1.332,90.2,95.5,0.2024923,95.4,100.4,12.06
"2021-02-27 04:30:00",6852,-1.8,-1.363,88.9,93.9,0.2024781,95.4,100.4,12.05
"2021-02-27 05:00:00",6853,-1.9,-1.515,85.7,92.6,0.2024652,95.5,100.5,12.06
"2021-02-27 05:30:00",6854,-2,-1.636,85.8,91.9,0.2024523,95.6,100.6,12.05
"2021-02-27 06:00:00",6855,-2.1,-1.677,84.2,90.9,0.2699328,95.6,100.6,12.05
"2021-02-27 06:30:00",6856,-2.2,-1.899,83.5,90.9,0.2699116,95.7,100.6,12.04
"2021-02-27 07:00:00",6857,-2.5,-2.294,83.3,91,2.294383,95.7,100.7,12.05
"2021-02-27 07:30:00",6858,-2.8,-2.649,84.4,91.3,15.31868,95.7,100.7,12.05
"2021-02-27 08:00:00",6859,-3.1,-2.973,83.8,91.3,34.01318,95.8,100.8,12.05
"2021-02-27 08:30:00",6860,-3.6,-3.175,83.8,90.5,44.81332,95.9,100.9,12.05
"2021-02-27 09:00:00",6861,-3.4,-3.065,81.8,89,80.44514,95.9,100.9,12.06
"2021-02-27 09:30:00",6862,-3.5,-3.156,81.8,88.7,95.90311,96,101,12.05
"2021-02-27 10:00:00",6863,-3.3,-2.953,79.4,86.1,126.407,96,101,12.08
"2021-02-27 10:30:00",6864,-3.3,-3.013,78.9,86.2,155.1568,96.1,101.1,12.09
"2021-02-27 11:00:00",6865,-3.1,-2.709,77.2,84,217.4194,96.1,101.1,12.11
"2021-02-27 11:30:00",6866,-2.8,-2.244,76,82.5,230.1401,96.1,101.1,12.13
"2021-02-27 12:00:00",6867,-2.2,-1.717,72.4,79.71,237.2082,96.2,101.2,12.16
"2021-02-27 12:30:00",6868,-1.7,-0.887,70.2,76.49,344.2473,96.2,101.2,12.25
"2021-02-27 13:00:00",6869,-1.5,-0.958,68.8,75.21,327.2083,96.2,101.2,12.42
"2021-02-27 13:30:00",6870,-0.9,0.093,67,73.62,868.6132,96.2,101.2,13.12
"2021-02-27 14:00:00",6871,-0.4,0.549,62.9,67.61,97.00098,96.2,101.2,13.12
"2021-02-27 14:30:00",6872,0.1,0.489,59.9,68.62,82.13909,96.2,101.2,12.43
"2021-02-27 15:00:00",6873,0.3,1.116,64.5,67.08,94.60594,96.2,101.2,12.76
"2021-02-27 15:30:00",6874,0.3,2.006,63.6,63.02,181.4342,96.2,101.2,12.47
"2021-02-27 16:00:00",6875,0.7,1.126,59.8,66.08,64.3961,96.2,101.2,12.69
"2021-02-27 16:30:00",6876,0.2,0.508,64.9,70.43,43.69426,96.2,101.2,12.39
"2021-02-27 17:00:00",6877,-0.4,-0.077,64.8,75.63,31.36186,96.3,101.2,12.25
"2021-02-27 17:30:00",6878,-1,-0.937,69.2,77.12,16.59319,96.3,101.3,12.22
"2021-02-27 18:00:00",6879,-1.8,-2.102,69.1,81.2,2.225958,96.3,101.3,12.2
"2021-02-27 18:30:00",6880,-2.7,-3.115,73.7,82.4,0.2698619,96.3,101.3,12.18
"2021-02-27 19:00:00",6881,-3.3,-3.682,76.8,86.1,0.2699106,96.3,101.3,12.17
"2021-02-27 19:30:00",6882,-3.8,-3.854,79.4,87.1,0.2699428,96.4,101.4,12.16
"2021-02-27 20:00:00",6883,-4.2,-4.291,78.5,87,0.33747,96.4,101.4,12.16
"2021-02-27 20:30:00",6884,-4.4,-4.655,81.5,90.1,0.2025003,96.4,101.4,12.15
