"TOA5","S2bog","CR1000","34019","CR1000.Std.19","CPU:2020.01.13_S2BogWell.CR1","14464","S2BWMet"
TIMESTAMP,RECORD,AirT,AirTBW,RH,RHBW,PAR_Den,BP,BPnorm,Batt_volt
TS,RN,Deg C,Deg C,%,%,Âµmol/s/mÂ²,kPa,kPa,V DC
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
2020-11-26 14:30:00,2408,-1.3,-0.866,78.4,85.8,35.55899,96,101,12.16
2020-11-26 15:00:00,2409,-1.3,-0.907,74.7,83.2,33.40097,96,101,12.17
2020-11-26 15:30:00,2410,-1.3,-0.826,73.1,78.66,37.04363,96,101,12.17
2020-11-26 16:00:00,2411,-1.4,-1.009,72.9,79.87,19.9726,96,101,12.17
2020-11-26 16:30:00,2412,-2.1,-1.919,76.1,83.2,3.103875,96.1,101,12.16
2020-11-26 17:00:00,2413,-2.7,-3.257,77.1,85.6,0.3373885,96.1,101.1,12.16
2020-11-26 17:30:00,2414,-3.7,-4.108,78.5,88.5,0.2699286,96.1,101.1,12.15
2020-11-26 18:00:00,2415,-4.4,-4.97,82.1,91.9,0.269973,96.2,101.1,12.16
2020-11-26 18:30:00,2416,-5.3,-5.659,84.2,94.3,0.2700033,96.2,101.2,12.15
2020-11-26 19:00:00,2417,-5.8,-6.034,86.1,96.3,0.2700196,96.2,101.2,12.15
2020-11-26 19:30:00,2418,-6.2,-6.278,88.1,97.8,0.2700404,96.2,101.1,12.15
2020-11-26 20:00:00,2419,-6.5,-6.47,89.1,98.6,0.2700837,96.2,101.1,12.15
2020-11-26 20:30:00,2420,-6.6,-6.379,90.7,99.4,0.202577,96.2,101.1,12.13
2020-11-26 21:00:00,2421,-6.7,-6.348,91.1,99.1,0.2025665,96.1,101.1,12.15
2020-11-26 21:30:00,2422,-6.6,-6.238,92.1,98.5,0.270099,96.1,101.1,12.14
2020-11-26 22:00:00,2423,-6.6,-6.207,92.3,98.9,0.2025791,96.1,101.1,12.14
2020-11-26 22:30:00,2424,-6.1,-5.568,94.2,100,0.2025762,96.1,101,12.14
2020-11-26 23:00:00,2425,-4.8,-4.026,95.3,99.9,0.2025726,96.1,101,12.14
2020-11-26 23:30:00,2426,-3.8,-3.135,94.4,98.7,0.2025694,96,101,12.14
2020-11-27 00:00:00,2427,-3.3,-2.568,94.2,98.5,0.2700506,96,101,12.14
2020-11-27 00:30:00,2428,-2.6,-1.838,94.5,98.2,0.2025166,96,101,12.14
2020-11-27 01:00:00,2429,-1.8,-1.221,92.5,96.3,0.2025006,96,101,12.14
2020-11-27 01:30:00,2430,-1.9,-1.322,93.5,98.1,0.2024784,96,101,12.14
2020-11-27 02:00:00,2431,-1.8,-1.353,93.8,98.8,0.2024575,96,101,12.14
2020-11-27 02:30:00,2432,-1.5,-0.988,90.5,94,0.2024526,96,101,12.14
2020-11-27 03:00:00,2433,-1.9,-1.565,83.2,88,0.2024506,96.1,101,12.15
2020-11-27 03:30:00,2434,-2.4,-2.244,77.8,85.2,0.2024569,96.1,101.1,12.13
2020-11-27 04:00:00,2435,-3.3,-3.013,75.9,83.3,0.2024563,96.2,101.2,12.14
2020-11-27 04:30:00,2436,-3.8,-3.469,74.1,83,0.2024588,96.3,101.3,12.14
2020-11-27 05:00:00,2437,-3.8,-3.51,77.8,85.2,0.2024848,96.3,101.3,12.14
2020-11-27 05:30:00,2438,-4.1,-3.864,76.2,85.6,0.2025,96.3,101.3,12.13
2020-11-27 06:00:00,2439,-4.1,-3.723,77.2,84.8,0.270002,96.3,101.3,12.13
2020-11-27 06:30:00,2440,-4.1,-3.723,80.4,87.3,0.2700203,96.4,101.3,12.14
2020-11-27 07:00:00,2441,-4.1,-3.784,81.9,89.8,0.2025095,96.4,101.4,12.14
2020-11-27 07:30:00,2442,-4.1,-3.723,83.1,89.9,1.215064,96.4,101.4,12.13
2020-11-27 08:00:00,2443,-4.1,-3.804,82.6,89.7,6.210334,96.5,101.4,12.14
2020-11-27 08:30:00,2444,-4,-3.662,81.7,88.9,20.18354,96.5,101.4,12.14
2020-11-27 09:00:00,2445,-4,-3.622,80.4,87.8,31.45612,96.5,101.5,12.13
2020-11-27 09:30:00,2446,-4,-3.611,75.3,83.6,62.98074,96.5,101.5,12.16
2020-11-27 10:00:00,2447,-3.9,-3.479,75.7,82.6,114.549,96.5,101.5,12.2
2020-11-27 10:30:00,2448,-4.1,-3.651,75.3,83.1,109.0104,96.5,101.5,12.23
2020-11-27 11:00:00,2449,-3.4,-2.851,73.7,79.99,186.8884,96.6,101.5,12.33
2020-11-27 11:30:00,2450,-3.6,-3.156,71.2,80.5,136.2031,96.6,101.5,12.3
2020-11-27 12:00:00,2451,-3.4,-3.013,69.9,77.99,61.82296,96.5,101.5,12.31
2020-11-27 12:30:00,2452,-2.3,-1.697,66.8,73.99,74.97845,96.4,101.4,12.41
2020-11-27 13:00:00,2453,-1.9,-1.515,62.2,71.13,76.05441,96.4,101.4,12.63
2020-11-27 13:30:00,2454,-1.5,-1.15,61,67.62,69.85,96.4,101.4,12.85
2020-11-27 14:00:00,2455,-1.5,-0.866,56.8,64.05,77.1299,96.3,101.3,12.56
2020-11-27 14:30:00,2456,-1,-0.593,59.4,65.04,77.93726,96.3,101.3,12.5
2020-11-27 15:00:00,2457,-1.1,-0.634,60.5,66.01,53.7792,96.3,101.3,12.53
2020-11-27 15:30:00,2458,-1.7,-1.453,64.9,71.12,22.80636,96.3,101.3,12.4
2020-11-27 16:00:00,2459,-2,-1.666,65.9,71.62,22.40169,96.3,101.3,12.35
2020-11-27 16:30:00,2460,-2.2,-1.98,65.2,72.97,2.631615,96.3,101.3,12.31
2020-11-27 17:00:00,2461,-3.1,-2.791,67.4,73.97,0.2699264,96.3,101.3,12.29
2020-11-27 17:30:00,2462,-3.5,-3.054,70,75.16,0.2699381,96.3,101.3,12.28
2020-11-27 18:00:00,2463,-3.7,-3.318,70.5,76.39,0.269967,96.3,101.2,12.26
2020-11-27 18:30:00,2464,-3.6,-3.156,73,78.79,0.2700064,96.2,101.2,12.25
2020-11-27 19:00:00,2465,-3.6,-3.196,71.7,77.12,0.2025051,96.2,101.2,12.24
2020-11-27 19:30:00,2466,-3.8,-3.277,74.7,80.4,0.2700196,96.2,101.2,12.23
2020-11-27 20:00:00,2467,-3.7,-3.185,76.6,82.5,0.2700175,96.2,101.2,12.22
2020-11-27 20:30:00,2468,-3.7,-3.216,78.6,84.5,0.2700189,96.2,101.2,12.22
2020-11-27 21:00:00,2469,-3.9,-3.439,80.8,87,0.2025106,96.2,101.2,12.2
2020-11-27 21:30:00,2470,-3.8,-3.348,80.4,86.8,0.2700234,96.2,101.2,12.2
2020-11-27 22:00:00,2471,-3.9,-3.257,82.5,88.6,0.2700222,96.1,101.1,12.2
2020-11-27 22:30:00,2472,-3.4,-2.75,84,89,0.2025118,96.1,101.1,12.17
2020-11-27 23:00:00,2473,-3.3,-2.669,83.7,88.8,0.2025144,96.1,101,12.18
2020-11-27 23:30:00,2474,-3.2,-2.344,85.3,89.2,0.2700308,96,101,12.18
2020-11-28 00:00:00,2475,-3,-2.406,84.6,89.8,0.2700197,96,101,12.17
2020-11-28 00:30:00,2476,-3.2,-2.73,84.7,91,0.2025092,95.9,100.9,12.17
2020-11-28 01:00:00,2477,-3,-2.609,85,91,0.2700101,95.9,100.9,12.16
2020-11-28 01:30:00,2478,-3,-2.679,84.7,91,0.270014,95.9,100.9,12.16
2020-11-28 02:00:00,2479,-3.3,-2.791,85.9,91.9,0.2025008,95.9,100.9,12.15
2020-11-28 02:30:00,2480,-3.2,-2.75,86.6,92.9,0.2700087,95.9,100.8,12.15
2020-11-28 03:00:00,2481,-2.9,-2.426,85.9,91.5,0.2025143,95.9,100.9,12.14
2020-11-28 03:30:00,2482,-2.8,-2.253,86,91.7,0.2700193,95.9,100.8,12.15
2020-11-28 04:00:00,2483,-2.8,-2.426,84.8,90.9,0.2700054,95.8,100.8,12.14
2020-11-28 04:30:00,2484,-3.4,-3.196,85.3,92.6,0.2699971,95.9,100.8,12.14
2020-11-28 05:00:00,2485,-3.9,-3.682,87.2,94.4,0.2700009,95.8,100.8,12.14
2020-11-28 05:30:00,2486,-3.9,-3.398,89.2,95.3,0.2025091,95.8,100.8,12.14
2020-11-28 06:00:00,2487,-3.8,-3.439,88.4,94.6,0.270004,95.8,100.8,12.13
2020-11-28 06:30:00,2488,-4,-3.885,88.3,95.6,0.2700141,95.9,100.8,12.14
2020-11-28 07:00:00,2489,-4.4,-4.371,88.6,96.8,0.2700056,95.9,100.9,12.13
2020-11-28 07:30:00,2490,-4.5,-4.574,89,97.3,1.755076,95.9,100.9,12.13
2020-11-28 08:00:00,2491,-4.8,-4.757,89.3,97.9,11.20551,95.9,100.9,12.13
2020-11-28 08:30:00,2492,-5,-4.878,90.1,98.6,19.03567,95.9,100.9,12.13
2020-11-28 09:00:00,2493,-4.9,-4.635,91.3,98.8,49.34391,95.9,100.8,12.15
2020-11-28 09:30:00,2494,-3.9,-3.226,93,98.3,104.4264,95.9,100.8,12.16
2020-11-28 10:00:00,2495,-2.1,-1.231,90.1,93.3,53.86776,95.8,100.8,12.18
2020-11-28 10:30:00,2496,-0.3,0.711,77.4,81.8,54.54035,95.9,100.9,12.24
2020-11-28 11:00:00,2497,1.3,2.268,71,75.14,124.6467,95.9,100.9,12.38
2020-11-28 11:30:00,2498,2.5,3.532,66.2,68.73,106.5481,95.8,100.8,12.32
2020-11-28 12:00:00,2499,3,4.057,59.9,65.62,118.8694,95.8,100.7,12.33
2020-11-28 12:30:00,2500,3.6,4.39,59.9,64.32,67.71877,95.8,100.7,12.42
2020-11-28 13:00:00,2501,3.9,4.471,58.1,64.98,75.59372,95.7,100.7,12.71
2020-11-28 13:30:00,2502,4.3,5.057,58.7,63.13,101.3533,95.7,100.6,12.93
2020-11-28 14:00:00,2503,4,4.714,60.5,66.13,53.9463,95.6,100.6,12.55
2020-11-28 14:30:00,2504,3.6,4.512,65.1,69.47,49.56382,95.7,100.6,12.47
2020-11-28 15:00:00,2505,3.3,3.916,66.2,70.94,50.97874,95.6,100.6,12.52
2020-11-28 15:30:00,2506,2.7,3.158,69.1,75.12,26.97245,95.7,100.7,12.4
2020-11-28 16:00:00,2507,1.8,1.904,73.1,80.9,13.62078,95.7,100.7,12.36
2020-11-28 16:30:00,2508,0.9,0.691,75.9,84.1,2.158275,95.7,100.7,12.32
2020-11-28 17:00:00,2509,0.1,0.104,79.7,86.7,0.3372773,95.6,100.6,12.3
2020-11-28 17:30:00,2510,-0.4,-0.462,82.4,89.5,0.2698361,95.6,100.6,12.28
2020-11-28 18:00:00,2511,-0.9,-1.211,81.2,88.7,0.2698617,95.6,100.6,12.26
2020-11-28 18:30:00,2512,-1.5,-1.625,85,92.9,0.2698874,95.6,100.6,12.26
2020-11-28 19:00:00,2513,-1.8,-2.203,83.7,92.2,0.2698989,95.6,100.6,12.25
2020-11-28 19:30:00,2514,-2.3,-2.537,85.9,93.4,0.2024438,95.6,100.6,12.25
2020-11-28 20:00:00,2515,-2.6,-2.659,86.8,94.6,0.2699423,95.6,100.6,12.24
2020-11-28 20:30:00,2516,-2.7,-2.609,88,95.8,0.2024596,95.6,100.5,12.23
2020-11-28 21:00:00,2517,-2.8,-2.781,88.7,96.8,0.2024694,95.6,100.6,12.22
2020-11-28 21:30:00,2518,-2.9,-2.628,90.4,96.5,0.2699772,95.6,100.5,12.22
2020-11-28 22:00:00,2519,-2.5,-1.96,90.5,96,0.2024957,95.6,100.5,12.2
2020-11-28 22:30:00,2520,-1.8,-1.15,89.3,93.4,0.269984,95.6,100.5,12.2
2020-11-28 23:00:00,2521,-1.5,-0.907,87.9,92.3,0.2024664,95.6,100.5,12.19
2020-11-28 23:30:00,2522,-1.2,-0.381,85.9,89.8,0.2024627,95.6,100.5,12.19
2020-11-29 00:00:00,2523,-0.5,0.489,81.8,85.3,0.2024569,95.6,100.6,12.19
2020-11-29 00:30:00,2524,-0.3,0.427,79.6,83.6,0.2024505,95.6,100.6,12.18
2020-11-29 01:00:00,2525,0,0.771,75.5,80.7,0.2024416,95.6,100.6,12.18
2020-11-29 01:30:00,2526,-0.3,0.58,77.8,82.7,0.2699127,95.7,100.7,12.17
2020-11-29 02:00:00,2527,1,1.611,74.9,80.8,0.2699045,95.7,100.7,12.17
2020-11-29 02:30:00,2528,1.1,1.702,73.5,79.91,0.2698964,95.8,100.7,12.17
2020-11-29 03:00:00,2529,0.7,1.257,76.4,83.1,0.2698622,95.9,100.9,12.16
2020-11-29 03:30:00,2530,0.4,0.954,78.8,85.4,0.2698442,95.9,100.9,12.16
2020-11-29 04:00:00,2531,0.3,0.701,81,87.1,0.2698366,95.9,100.9,12.16
2020-11-29 04:30:00,2532,0,0.468,78.2,85,0.2698404,96,101,12.16
2020-11-29 05:00:00,2533,-0.1,0.165,74.6,81.6,0.269829,96.1,101.1,12.16
2020-11-29 05:30:00,2534,-0.6,-0.097,75.3,82.4,0.2698489,96.2,101.2,12.15
2020-11-29 06:00:00,2535,-0.9,-0.462,76.2,82.8,0.2698619,96.3,101.3,12.15
2020-11-29 06:30:00,2536,-1.2,-0.746,75.6,83.3,0.2698959,96.3,101.3,12.15
2020-11-29 07:00:00,2537,-1.3,-0.806,73.4,80.6,0.2698911,96.4,101.3,12.16
2020-11-29 07:30:00,2538,-1.3,-0.907,70.8,78.25,0.5398119,96.4,101.4,12.14
2020-11-29 08:00:00,2539,-1.3,-0.988,73.2,79.1,1.552007,96.5,101.5,12.15
2020-11-29 08:30:00,2540,-1.5,-1.079,69.6,77.66,6.275064,96.5,101.5,12.14
2020-11-29 09:00:00,2541,-1.7,-1.332,74.4,81.1,6.477381,96.6,101.6,12.14
2020-11-29 09:30:00,2542,-2.4,-2.072,74.8,82.5,14.64284,96.6,101.6,12.15
2020-11-29 10:00:00,2543,-2.6,-2.244,74.1,80.8,45.9546,96.7,101.7,12.15
2020-11-29 10:30:00,2544,-2.8,-2.568,74.9,81.9,67.61523,96.7,101.7,12.16
2020-11-29 11:00:00,2545,-3.5,-3.318,76.2,84,41.84167,96.8,101.8,12.14
2020-11-29 11:30:00,2546,-3.9,-3.56,70.9,78.57,95.69704,96.8,101.8,12.17
2020-11-29 12:00:00,2547,-4.1,-3.682,67.7,75,138.7546,96.9,101.8,12.22
2020-11-29 12:30:00,2548,-4,-3.641,63,71.67,132.2135,96.9,101.9,12.28
2020-11-29 13:00:00,2549,-4.1,-3.743,70.2,78.01,126.0721,96.9,101.9,12.25
2020-11-29 13:30:00,2550,-4.3,-4.007,72.6,81.3,96.44647,96.9,101.9,12.23
2020-11-29 14:00:00,2551,-4.6,-4.291,70.5,80,76.67614,97,101.9,12.2
2020-11-29 14:30:00,2552,-5,-4.716,68.4,76.84,83.56749,97,102,12.19
2020-11-29 15:00:00,2553,-5.4,-5.142,62.3,70.91,75.73968,97.1,102,12.2
2020-11-29 15:30:00,2554,-5.8,-5.608,64.8,72.17,34.83141,97.1,102.1,12.18
2020-11-29 16:00:00,2555,-6.1,-5.852,63.9,74.25,16.13288,97.2,102.1,12.15
2020-11-29 16:30:00,2556,-6.8,-6.369,68.5,75.98,2.430218,97.2,102.2,12.14
2020-11-29 17:00:00,2557,-6.9,-6.511,70,77.16,0.337577,97.3,102.2,12.13
2020-11-29 17:30:00,2558,-7.1,-6.724,67.4,75.8,0.270085,97.3,102.3,12.13
2020-11-29 18:00:00,2559,-7.3,-6.947,66.3,74.2,0.2700961,97.3,102.3,12.13
2020-11-29 18:30:00,2560,-7.7,-7.353,67,75.59,0.2025677,97.3,102.3,12.13
2020-11-29 19:00:00,2561,-7.7,-7.282,65.9,75.57,0.2025812,97.3,102.3,12.13
2020-11-29 19:30:00,2562,-7.7,-7.293,67.2,75.83,0.2025957,97.4,102.3,12.13
2020-11-29 20:00:00,2563,-7.9,-7.526,64.3,73.79,0.2701419,97.4,102.4,12.12
2020-11-29 20:30:00,2564,-8.1,-7.739,67.9,75.91,0.2701298,97.4,102.4,12.12
2020-11-29 21:00:00,2565,-8.4,-7.962,67.7,76.04,0.2701347,97.4,102.4,12.12
2020-11-29 21:30:00,2566,-8.6,-8.12,67.4,75.88,0.2701351,97.4,102.4,12.12
2020-11-29 22:00:00,2567,-8.7,-8.25,69.5,76.93,0.2701276,97.4,102.4,12.12
2020-11-29 22:30:00,2568,-8.7,-8.39,68,78.22,0.2701295,97.4,102.4,12.12
2020-11-29 23:00:00,2569,-8.8,-8.43,69.2,77.45,0.2701432,97.5,102.4,12.11
2020-11-29 23:30:00,2570,-8.9,-8.59,68.9,77.69,0.2701638,97.5,102.5,12.11
2020-11-30 00:00:00,2571,-9,-8.69,72.5,81.4,0.2701657,97.5,102.4,12.11
2020-11-30 00:30:00,2572,-9.1,-8.91,72.9,78.46,0.2701789,97.5,102.4,12.11
2020-11-30 01:00:00,2573,-9.3,-8.94,70.4,78.78,0.2701931,97.5,102.5,12.11
2020-11-30 01:30:00,2574,-9.4,-9.04,72.1,79.06,0.2701902,97.5,102.5,12.11
2020-11-30 02:00:00,2575,-9.4,-9.07,72.3,79.81,0.2701961,97.4,102.4,12.11
2020-11-30 02:30:00,2576,-9.5,-9.23,70.6,79.97,0.2701942,97.4,102.4,12.1
2020-11-30 03:00:00,2577,-9.6,-9.4,73.2,80.4,0.2702021,97.4,102.4,12.1
2020-11-30 03:30:00,2578,-10,-9.67,74.8,81.9,0.2702119,97.4,102.4,12.1
2020-11-30 04:00:00,2579,-9.9,-9.65,74.5,82,0.2702013,97.4,102.4,12.1
2020-11-30 04:30:00,2580,-10.1,-9.83,75.3,83.8,0.2702108,97.4,102.4,12.1
2020-11-30 05:00:00,2581,-10.3,-10.09,75.7,84.7,0.2702057,97.3,102.3,12.1
2020-11-30 05:30:00,2582,-10.5,-10.37,77.9,87.8,0.2702162,97.3,102.3,12.09
2020-11-30 06:00:00,2583,-10.7,-10.72,78.9,88,0.2702283,97.3,102.3,12.09
2020-11-30 06:30:00,2584,-10.8,-10.98,80.2,88.6,0.2026803,97.3,102.3,12.09
2020-11-30 07:00:00,2585,-11.4,-11.15,81,91.2,0.2702477,97.3,102.3,12.09
2020-11-30 07:30:00,2586,-11.3,-10.95,82.1,90.6,1.486378,97.3,102.3,12.07
2020-11-30 08:00:00,2587,-11.5,-11.35,80.7,90.1,11.7571,97.3,102.3,12.09
2020-11-30 08:30:00,2588,-11.8,-11.66,81.8,92.8,25.54219,97.3,102.3,12.09
2020-11-30 09:00:00,2589,-11.5,-11.1,85.2,93.9,43.04429,97.3,102.3,12.11
2020-11-30 09:30:00,2590,-10.5,-9.86,80.6,86.9,92.1731,97.2,102.2,12.15
2020-11-30 10:00:00,2591,-9.8,-9.33,76.9,83.8,41.62395,97.2,102.2,12.13
2020-11-30 10:30:00,2592,-9.3,-8.8,73.4,81.9,52.83345,97.2,102.2,12.2
2020-11-30 11:00:00,2593,-8.4,-7.901,70.8,78.41,140.9186,97.2,102.1,12.36
2020-11-30 11:30:00,2594,-7.4,-6.826,67.4,74.17,164.3271,97.1,102,12.32
2020-11-30 12:00:00,2595,-6.7,-5.872,64.5,70.93,63.41575,97,102,12.34
2020-11-30 12:30:00,2596,-6.1,-5.466,62.5,68.2,60.30137,97,102,12.5
2020-11-30 13:00:00,2597,-5.6,-5.071,61.2,66.55,46.24527,96.9,101.9,12.76
2020-11-30 13:30:00,2598,-4.9,-4.595,56.5,63.66,66.49245,96.9,101.9,13.09
2020-11-30 14:00:00,2599,-4.9,-4.473,56.3,64.59,44.41877,96.8,101.8,12.57
2020-11-30 14:30:00,2600,-4.8,-4.392,55.4,62.34,34.83129,96.8,101.8,12.44
2020-11-30 15:00:00,2601,-5.1,-4.878,58.4,67.4,28.62095,96.8,101.8,12.44
2020-11-30 15:30:00,2602,-5.4,-5.202,59.3,69.3,21.73572,96.8,101.8,12.33
2020-11-30 16:00:00,2603,-6.2,-6.156,64.9,72.4,12.7577,96.8,101.8,12.29
2020-11-30 16:30:00,2604,-7.1,-7.241,67.5,75.79,2.565348,96.8,101.8,12.26
2020-11-30 17:00:00,2605,-8.1,-8.39,69.4,79.06,0.2025602,96.7,101.7,12.24
2020-11-30 17:30:00,2606,-8.9,-9.1,73.5,82.2,0.2701095,96.7,101.7,12.21
2020-11-30 18:00:00,2607,-9.4,-9.69,75.9,85.5,0.2701423,96.7,101.7,12.21
2020-11-30 18:30:00,2608,-9.9,-10.03,78.5,88.3,0.2701767,96.7,101.7,12.19
2020-11-30 19:00:00,2609,-10.4,-10.48,79.2,89.2,0.2701975,96.7,101.7,12.18
2020-11-30 19:30:00,2610,-10.5,-10.35,82.1,91.5,0.270231,96.7,101.7,12.17
2020-11-30 20:00:00,2611,-10.6,-10.24,83.4,91.3,0.2026865,96.7,101.7,12.16
2020-11-30 20:30:00,2612,-10.6,-10.4,83.5,92.2,0.270249,96.7,101.6,12.14
2020-11-30 21:00:00,2613,-10.9,-10.83,83.9,92.9,0.2026889,96.7,101.6,12.14
2020-11-30 21:30:00,2614,-11.2,-11.01,85,93.7,0.202692,96.7,101.7,12.13
2020-11-30 22:00:00,2615,-11.3,-11.01,84.9,93.1,0.2027072,96.7,101.7,12.13
2020-11-30 22:30:00,2616,-11.5,-11.15,85.9,93.9,0.2027191,96.7,101.6,12.12
2020-11-30 23:00:00,2617,-11.5,-11.26,86.2,94.4,0.2027223,96.7,101.6,12.11
2020-11-30 23:30:00,2618,-11.6,-11.4,86.3,94.7,0.2702989,96.7,101.7,12.11
2020-12-01 00:00:00,2619,-11.7,-11.42,87.5,95.6,0.270286,96.7,101.7,12.1
2020-12-01 00:30:00,2620,-11.8,-11.46,87.8,95.6,0.2703052,96.7,101.7,12.1
2020-12-01 01:00:00,2621,-12,-11.7,87.7,96.3,0.2703193,96.7,101.6,12.09
2020-12-01 01:30:00,2622,-12.1,-11.86,87.8,96.1,0.2703381,96.7,101.6,12.09
2020-12-01 02:00:00,2623,-12.2,-11.98,88.3,96.1,0.2703459,96.7,101.6,12.07
2020-12-01 02:30:00,2624,-12.3,-12.09,87.7,95.8,0.2703581,96.7,101.7,12.09
2020-12-01 03:00:00,2625,-12.4,-12.19,88.1,96.1,0.2703528,96.6,101.6,12.09
2020-12-01 03:30:00,2626,-12.4,-12.15,88.9,96.4,0.2703513,96.6,101.6,12.09
2020-12-01 04:00:00,2627,-12.5,-12.36,87.7,95.6,0.2703549,96.6,101.6,12.07
2020-12-01 04:30:00,2628,-12.8,-12.47,88.4,96.2,0.2703472,96.6,101.6,12.08
2020-12-01 05:00:00,2629,-12.9,-12.65,87.5,95.1,0.2027595,96.6,101.6,12.07
2020-12-01 05:30:00,2630,-13,-12.76,87.5,95.1,0.2703477,96.6,101.6,12.07
2020-12-01 06:00:00,2631,-12.8,-12.33,88.1,94.7,0.2703498,96.6,101.6,12.07
2020-12-01 06:30:00,2632,-12.7,-12.29,88.2,95.3,0.2703478,96.6,101.6,12.07
2020-12-01 07:00:00,2633,-12.1,-11.64,88.9,94.8,0.2703477,96.6,101.6,12.07
2020-12-01 07:30:00,2634,-12.3,-11.94,87.5,94.3,1.351682,96.6,101.6,12.06
2020-12-01 08:00:00,2635,-12.2,-11.84,88.9,95.7,9.664865,96.6,101.6,12.07
2020-12-01 08:30:00,2636,-12,-11.58,88.3,95.2,18.99149,96.6,101.6,12.07
2020-12-01 09:00:00,2637,-11.5,-10.98,89.2,95.6,30.27903,96.6,101.6,12.08
2020-12-01 09:30:00,2638,-10.2,-9.31,92,96.6,116.5866,96.6,101.6,12.09
2020-12-01 10:00:00,2639,-7.7,-6.886,86.8,92.2,37.23521,96.6,101.6,12.1
2020-12-01 10:30:00,2640,-6.1,-5.385,78.9,86.7,62.15636,96.6,101.6,12.19
2020-12-01 11:00:00,2641,-4.5,-3.703,77,82.8,92.60309,96.6,101.5,12.33
2020-12-01 11:30:00,2642,-2.4,-1.292,56.5,62.13,167.9211,96.5,101.5,12.29
2020-12-01 12:00:00,2643,-1.3,-0.36,51.1,56.15,54.4833,96.5,101.5,12.32
2020-12-01 12:30:00,2644,-0.6,0.448,52.1,59.92,57.09892,96.5,101.5,12.47
2020-12-01 13:00:00,2645,0.2,0.771,51.9,57.36,52.02409,96.5,101.5,12.52
2020-12-01 13:30:00,2646,0.7,1.257,43.9,49.37,137.2921,96.5,101.5,13.44
2020-12-01 14:00:00,2647,0.6,1.126,45,49.65,43.78222,96.5,101.5,12.6
2020-12-01 14:30:00,2648,0.7,1.398,44.5,51.05,37.03287,96.5,101.5,12.44
2020-12-01 15:00:00,2649,0.3,0.57,49.4,55.66,30.22035,96.6,101.6,12.41
2020-12-01 15:30:00,2650,-0.6,-0.219,53.1,57.89,22.53076,96.6,101.6,12.32
2020-12-01 16:00:00,2651,-1.5,-1.372,55.7,62.09,12.41236,96.6,101.6,12.28
2020-12-01 16:30:00,2652,-2.6,-2.669,61.4,66.84,1.95661,96.6,101.6,12.25
2020-12-01 17:00:00,2653,-3.6,-3.56,64.5,71.15,0.2699127,96.6,101.6,12.23
2020-12-01 17:30:00,2654,-4.2,-4.067,65.9,71.85,0.2699481,96.7,101.7,12.21
2020-12-01 18:00:00,2655,-4.6,-4.452,68.5,73.75,0.2699973,96.8,101.8,12.2
2020-12-01 18:30:00,2656,-5.1,-4.686,71.6,76.2,0.2700117,96.8,101.8,12.18
2020-12-01 19:00:00,2657,-5.2,-4.716,71.5,77.25,0.2700217,96.8,101.8,12.17
2020-12-01 19:30:00,2658,-5.2,-4.798,69.9,73.97,0.2700169,96.9,101.9,12.16
2020-12-01 20:00:00,2659,-5.4,-5.142,72.9,79.8,0.2700292,96.9,101.9,12.16
2020-12-01 20:30:00,2660,-5.6,-5.385,73.1,77.13,0.270039,96.9,101.9,12.15
2020-12-01 21:00:00,2661,-5.9,-5.73,72,77.21,0.2700725,97,102,12.14
2020-12-01 21:30:00,2662,-6.2,-6.044,73.2,79.01,0.2025556,97,102,12.14
2020-12-01 22:00:00,2663,-6.4,-6.501,74.8,81.4,0.2025702,97,102,12.13
2020-12-01 22:30:00,2664,-6.7,-6.836,73,79.59,0.2025718,97,102,12.13
2020-12-01 23:00:00,2665,-7,-7.008,76.3,82.6,0.2700943,97,102,12.12
2020-12-01 23:30:00,2666,-7.4,-7.556,77.8,84.5,0.2700873,97.1,102.1,12.12
2020-12-02 00:00:00,2667,-7.7,-7.982,78.4,85,0.2025891,97.1,102.1,12.11
2020-12-02 00:30:00,2668,-8.1,-8.12,79.3,87.1,0.270141,97.1,102.1,12.11
2020-12-02 01:00:00,2669,-8.3,-8.17,80.7,89.1,0.2701389,97.1,102.1,12.11
2020-12-02 01:30:00,2670,-8.5,-8.5,81.7,90.1,0.2701368,97.1,102.1,12.1
2020-12-02 02:00:00,2671,-8.7,-8.75,82.6,91.7,0.2701672,97.2,102.2,12.1
2020-12-02 02:30:00,2672,-8.8,-8.83,83.2,94.1,0.2701931,97.2,102.2,12.1
2020-12-02 03:00:00,2673,-8.9,-9.04,84.3,94.2,0.2701986,97.2,102.2,12.1
2020-12-02 03:30:00,2674,-9.2,-9.14,86,95.7,0.2701872,97.2,102.2,12.08
2020-12-02 04:00:00,2675,-8.9,-8.79,88.1,96.2,0.2701871,97.2,102.2,12.09
2020-12-02 04:30:00,2676,-9,-8.88,87.9,96.4,0.2701999,97.2,102.2,12.09
2020-12-02 05:00:00,2677,-8.7,-8.31,90,96.7,0.2701994,97.3,102.3,12.09
2020-12-02 05:30:00,2678,-8.4,-8.01,90.2,97.5,0.2702093,97.3,102.3,12.09
2020-12-02 06:00:00,2679,-7.7,-7.231,91.3,97.3,0.2026477,97.3,102.2,12.09
2020-12-02 06:30:00,2680,-7.7,-7.302,91,97.3,0.2701913,97.3,102.3,12.09
