"TIMESTAMP","RECORD","Fc_wpl","LE_wpl","Hs","Hc","tau","u_star","cov_Uz_Uz","cov_Uz_Ux","cov_Uz_Uy","cov_Uz_co2","cov_Uz_h2o","cov_Uz_Ts","cov_Ux_Ux","cov_Ux_Uy","cov_Ux_co2","cov_Ux_h2o","cov_Ux_Ts","cov_Uy_Uy","cov_Uy_co2","cov_Uy_h2o","cov_Uy_Ts","cov_co2_co2","cov_h2o_h2o","cov_Ts_Ts","Uz_Avg","Ux_Avg","Uy_Avg","co2_mean","h2o_Avg","Ts_mean","rho_a_mean","press_mean","panel_temp_Avg","wnd_dir_compass","wnd_dir_csat3","wnd_spd","rslt_wnd_spd","batt_volt_Avg","std_wnd_dir","n_Tot","csat_warnings","irga_warnings","del_T_f_Tot","sig_lck_f_Tot","amp_h_f_Tot","amp_l_f_Tot","chopper_f_Tot","detector_f_Tot","pll_f_Tot","sync_f_Tot","agc_Avg","Fc_irga","LE_irga","co2_wpl_LE","co2_wpl_H","h2o_wpl_LE","h2o_wpl_H","h2o_hmp_mean","t_hmp_mean","SWUpper_Avg","SWLower_Avg","LWUpper_Avg","LWLower_Avg","LWUpperCo_Avg","LWLowerCo_Avg","RsNet_Avg","RlNet_Avg","Rn_Avg","CNR4TC_Avg","Albedo_Avg","hfp01sc_1_Avg","hfp01sc_2_Avg","hfp01sc_3_Avg","hfp01sc_4_Avg","del_Tsoil(1)","del_Tsoil(2)","soil_water_T_Avg(1)","soil_water_T_Avg(2)","Tsoil_avg(1)","Tsoil_avg(2)","shf_cal(1)","shf_cal(2)","shf_cal(3)","shf_cal(4)","cs616_Avg(1)","cs616_Avg(2)","ch4_um_mol_Avg","press_7700_Avg","rssi_Avg"
"TS","RN","mg/(m^2 s)","W/m^2","W/m^2","W/m^2","kg/(m s^2)","m/s","(m/s)^2","(m/s)^2","(m/s)^2","mg/(m^2 s)","g/(m^2 s)","m C/s","(m/s)^2","(m/s)^2","mg/(m^2 s)","g/(m^2 s)","m C/s","(m/s)^2","mg/(m^2 s)","g/(m^2 s)","m C/s","(mg/m^3)^2","(g/m^3)^2","C^2","m/s","m/s","m/s","mg/m^3","g/m^3","C","kg/m^3","kPa","C","degrees","degrees","m/s","m/s","V","degrees","samples","samples","samples","samples","samples","samples","samples","samples","samples","samples","samples","unitless","mg/(m^2 s)","W/m^2","mg/(m^2 s)","mg/(m^2 s)","W/m^2","W/m^2","g/m^3","C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","C","C","frac_v_wtr","frac_v_wtr","C","C","W/(m^2 mV)","W/(m^2 mV)","W/(m^2 mV)","W/(m^2 mV)","uSeconds","uSeconds","umol/mol","kPa",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Smp","Avg","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Avg","Smp","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg"
"2022-07-20 00:30:00",6132,-0.0595238,-0.8087509,2.884772,2.914515,0.001902458,0.04083688,0.002413241,-0.001664761,-9.814044E-05,-0.06557636,-0.0004298982,0.00251697,0.09424201,0.008803318,-1.244043,-0.003487241,-0.07273399,0.04647732,-0.7443829,0.009062406,0.03797345,710.8149,0.01637633,0.3092279,-0.02620749,-0.025755,0.2064052,723.5709,13.35938,16.75148,1.140801,94.80814,16.51133,222.8875,97.11253,0.4003376,0.2080058,11.01596,56.14323,18000,0,0,0,0,0,0,0,0,0,0,93.95267,-0.06557636,-1.048952,-0.0004439313,0.006496488,-0.01781289,0.2580135,11.89898,14.88712,-1.168,1.302,-39.4,-6.114,7999,7999,-2.47,-33.29,-35.76,792.5,"NAN",11.3864,10.16037,10.36023,10.63014,-0.002243042,0.02467537,0.9553826,0.9079559,19.47768,19.70848,22.5556,19.68036,21.87279,20.13366,42.56253,41.86307,2.284479,93.90582,49.59129
"2022-07-20 01:00:00",6133,0.3576955,-7.012223,-12.99309,-12.48254,0.008711325,0.08736791,0.007676281,-0.003777484,-0.00663292,0.3882189,-0.002351399,-0.01133206,0.06167702,-0.02652163,1.969416,-0.01227853,-0.04373257,0.3949261,-1.225489,0.04004887,0.1248246,837.7123,0.02951208,0.3767372,-0.02627221,-0.02226913,0.4257063,729.8644,13.46484,16.79747,1.141249,94.80268,16.06717,227.0056,92.99446,0.712715,0.4262883,11.04636,51.34921,18000,0,0,0,0,0,0,0,0,0,0,94,0.3882189,-5.737414,-0.002448611,-0.02807481,-0.09855832,-1.17625,12.03998,14.73678,0.761,1.35,-13.4,-2.098,7999,7999,-0.589,-11.3,-11.89,794.5,"NAN",11.30038,10.13444,10.28815,10.51606,0.004009247,0.02718163,0.9552391,0.9068317,19.48169,19.73566,22.5556,19.68036,21.87279,20.13366,42.56296,41.86163,2.445627,93.9002,47.53141
"2022-07-20 01:30:00",6134,0.4522529,-22.67892,-4.820909,-3.431512,0.01494997,0.1146071,0.0065196,-0.004737334,-0.01225074,0.4694516,-0.00894599,-0.004215884,0.1175579,0.009233033,2.383872,-0.0128001,-0.0715999,0.1881273,0.3593584,0.1584207,0.02541084,654.2029,0.2546644,0.1065579,-0.0179025,-0.07573224,-0.1331199,735.3264,13.49632,17.50276,1.138196,94.82249,16.26219,79.63565,-119.6357,0.489395,0.1531544,11.04673,67.13984,18000,0,0,0,0,0,0,0,0,0,0,87.67661,0.4694516,-21.82822,-0.009415664,-0.007783012,-0.3936075,-0.4570919,12.59803,15.47843,0.583,0.637,-3.119,-0.436,7999,7999,-0.054,-2.682,-2.736,794.2,"NAN",11.05422,9.991778,10.11058,10.27193,-0.006719589,-0.02553368,0.9555633,0.9077628,19.47497,19.71013,22.5556,19.68036,21.87279,20.13366,42.56374,41.8607,2.30313,93.92096,35.25677
"2022-07-20 02:00:00",6135,0.3618993,2.708998,-11.7559,-11.82166,0.01782009,0.1251839,0.02821884,-0.01548825,-0.002386344,0.3862156,0.00154723,-0.0102901,0.1957012,0.03361435,-3.435711,0.003158218,0.08104216,0.1567169,1.468349,-0.005666165,-0.03337167,550.6342,0.006243216,0.2817085,-0.04386424,0.3800139,0.3564079,709.8575,14.08812,18.16249,1.137138,94.84584,16.80582,276.836,43.16401,0.6600832,0.5209964,11.04696,37.18166,18000,0,0,0,0,0,0,0,0,0,0,94,0.3862156,3.775241,0.001573865,-0.02589014,0.06942351,-1.135666,12.83277,15.78009,0.602,1.068,-1.015,0.871,7999,7999,-0.466,-1.885,-2.351,790.5,"NAN",10.8983,9.931125,10.01702,10.11462,0.0008125305,0.020998,0.9555932,0.9069224,19.47578,19.73113,22.5556,19.68036,21.87279,20.13366,42.56488,41.85995,2.184214,93.94458,46.92667
"2022-07-20 02:30:00",6136,0.1091778,7.775488,-13.4189,-13.78866,0.04653937,0.2026114,0.07775424,-0.03905635,-0.01264186,0.1349805,0.003657246,-0.0117815,0.3961202,0.01941068,-0.3569563,-0.01423375,0.01664388,0.47805,-0.1280663,0.009788691,0.01887652,4.43326,0.01218758,0.01307273,-0.06368295,0.6713754,0.8256078,691.7685,14.3356,18.74245,1.133686,94.85011,17.42302,269.1176,50.88235,1.261033,1.06413,11.048,32.00723,18000,0,0,0,0,0,0,0,0,0,0,94,0.1349805,8.923679,0.003637156,-0.02943986,0.1669577,-1.315149,13.01414,16.63863,0.415,2.128,-3.107,0.718,7999,7999,-1.713,-3.824,-5.537,792.4,"INF",10.74679,9.877786,9.93123,9.960931,-0.001459122,0.0118351,0.9557119,0.9065054,19.47432,19.74296,22.5556,19.68036,21.87279,20.13366,42.56592,41.8608,1.913916,93.94839,42.55381
"2022-07-20 03:00:00",6137,0.08083309,4.157442,-8.038295,-8.229368,0.06529501,0.2400863,0.09010247,-0.03976855,-0.04172524,0.09643836,0.001995252,-0.007063097,0.5446976,0.06134711,-0.317692,-0.01101374,0.0004028664,0.7277259,0.05640499,-0.01096415,-0.01010304,3.947859,0.009925623,0.009431732,-0.03980871,0.9231309,0.05975264,692.4332,14.7041,19.00565,1.132779,94.86687,18.03755,316.2965,3.703488,1.260273,0.9250627,11.04949,41.77448,18000,0,0,0,0,0,0,0,0,0,0,94,0.09643836,4.868414,0.001988273,-0.01759355,0.09302013,-0.8039922,13.27667,16.87939,0.49,1.105,-1.971,0.222,7999,7999,-0.615,-2.193,-2.807,792.7,"NAN",10.59113,9.816985,9.843044,9.802594,-0.004426956,0.01815987,0.9559665,0.9057879,19.46989,19.76112,22.5556,19.68036,21.87279,20.13366,42.56717,41.86052,1.917861,93.96581,47.79831
"2022-07-20 03:30:00",6138,0.1368179,5.500916,-9.149326,-9.411352,0.05814104,0.2266036,0.09723338,-0.04949054,-0.01369026,0.1545147,0.0025882,-0.008042968,0.5638427,0.09347968,-0.4188332,0.001564566,0.03501354,0.6375231,-0.04628889,-0.01966245,-0.02923961,3.983958,0.01716058,0.03314996,-0.03541114,0.9707386,0.0277594,698.3513,15.10162,19.22247,1.132268,94.89388,18.5625,318.362,1.637993,1.282452,0.9711354,11.04953,39.90849,18000,0,0,0,0,0,0,0,0,0,0,94,0.1545147,6.315207,0.002603139,-0.02029999,0.1237306,-0.9380212,13.60392,17.04109,0.435,0.665,-2.102,-0.014,7999,7999,-0.23,-2.088,-2.318,789.6,"NAN",10.42683,9.750873,9.740605,9.636118,-0.01681519,-0.05072021,0.9567638,0.9077367,19.45308,19.7104,22.5556,19.68036,21.87279,20.13366,42.56885,41.86042,1.923239,93.99372,45.69934
"2022-07-20 04:00:00",6139,0.05112295,9.314086,-7.232351,-7.73473,0.07432704,0.2565351,0.1749517,-0.06564902,-0.004603664,0.06361774,0.004048408,-0.006373863,0.8419937,-0.003925631,-0.04775453,-0.008294245,0.001498816,1.061822,0.4082516,0.003208285,-0.02033932,5.156707,0.006129764,0.05167929,-0.003604014,1.504092,-1.214496,692.061,15.39586,20.15777,1.129415,94.92771,19.06294,-1.080456,-38.91956,2.165948,1.933208,11.04975,26.55194,18000,0,0,0,0,0,0,0,0,0,0,94,0.06361774,9.878115,0.004046885,-0.01654168,0.1998669,-0.7638953,14.00795,17.80954,0.687,1.048,-3.291,-0.547,7999,7999,-0.36,-2.744,-3.104,787.2,"NAN",10.25336,9.679447,9.631478,9.462697,-0.01684761,-0.01653099,0.9575654,0.9084041,19.43623,19.69387,22.5556,19.68036,21.87279,20.13366,42.57057,41.86098,1.893906,94.02689,44.5769
"2022-07-20 04:30:00",6140,0.08119079,8.399755,-8.940792,-9.375826,0.07895542,0.2646324,0.1506236,-0.06950463,-0.008564459,0.09741105,0.003756872,-0.007893264,0.8834523,0.05694466,-0.1454573,-0.01134026,0.004653857,1.026484,0.1804744,0.0009415466,-0.002218446,1.375228,0.003572726,0.01291773,-0.003946458,1.33495,-1.12616,689.0358,15.58368,20.69165,1.127446,94.94835,19.69356,0.1508636,-40.15088,2.036175,1.746519,11.04906,30.55056,18000,0,0,0,0,0,0,0,0,0,0,94,0.09741105,9.166769,0.003746172,-0.01996643,0.1878777,-0.9548918,14.16248,18.35278,0.126,0.377,-5.883,-1.715,7999,7999,-0.251,-4.167,-4.419,785.1,"NAN",10.07166,9.598768,9.517915,9.284327,-0.01740456,-0.03338623,0.9583883,0.9097795,19.41883,19.66048,22.5556,19.68036,21.87279,20.13366,42.57224,41.86261,1.870844,94.04812,40.92259
"2022-07-20 05:00:00",6141,0.08622985,7.449841,-12.84427,-13.19066,0.1066565,0.3076743,0.1815671,-0.09375592,-0.01307654,0.1107216,0.003546693,-0.011347,0.9993457,-0.03540939,-0.3410768,-0.008987942,0.02063244,1.14699,0.1950051,0.01314126,0.01033112,4.593184,0.002334497,0.01345598,0.008513042,1.503808,-1.16664,687.4182,15.71294,20.97454,1.126691,94.97755,20.24199,-2.196049,-37.80396,2.180944,1.903283,11.0513,28.90149,18000,0,0,0,0,0,0,0,0,0,0,93.99934,0.1107216,8.653931,0.003531056,-0.02802282,0.1789751,-1.383065,14.2797,18.61795,3.9,0.951,-11.3,-1.896,7999,7999,2.949,-9.41,-6.457,784.8,"-INF",9.880656,9.509849,9.398146,9.103756,-0.006761551,-0.00157547,0.9587744,0.9098434,19.41207,19.65891,22.5556,19.68036,21.87279,20.13366,42.57408,41.86267,1.882136,94.07789,41.05441
"2022-07-20 05:30:00",6142,0.03131782,7.816368,-9.684983,-10.08004,0.120437,0.3269675,0.203952,-0.08992261,-0.05782037,0.04916248,0.003557129,-0.008557065,0.9027222,0.0117097,-0.001167485,0.002057817,0.004565783,1.485212,0.3202667,0.01777826,-0.003274448,1.098554,0.005453961,0.005526513,0.06231095,1.393863,-1.737585,686.6817,15.714,21.10453,1.12655,95.01711,20.62873,11.26397,-51.26398,2.477296,2.227567,11.0522,25.71763,18000,0,0,0,0,0,0,0,0,0,0,94,0.04916248,8.679395,0.003538105,-0.02138277,0.1795464,-1.042573,14.28142,18.77544,10.63,1.67,-7.505,-2.03,7999,7999,8.96,-5.476,3.483,782.9,0.142,9.690469,9.413496,9.274056,8.917805,-0.02153778,-0.02334595,0.9597796,0.9107794,19.39053,19.63556,22.5556,19.68036,21.87279,20.13366,42.57589,41.86325,1.871467,94.11681,43.24392
"2022-07-20 06:00:00",6143,0.0201597,10.00729,-6.704092,-7.253494,0.1058868,0.3065558,0.1767732,-0.09360135,0.008388267,0.03126932,0.004312255,-0.005922347,1.009766,0.07839986,-0.05184431,-0.01635275,0.01616105,1.091017,-0.1626272,0.0420305,0.02664529,1.366221,0.01760451,0.01065523,0.01573374,1.54151,-1.193,687.0993,16.04525,21.12362,1.126737,95.03685,20.9368,-2.263123,-37.73688,2.228041,1.949232,11.05309,28.65343,18000,0,0,0,0,0,0,0,0,0,0,94,0.03126932,10.5219,0.004292211,-0.01540183,0.2221497,-0.7367663,14.57452,18.74194,23.59,4.038,-4.615,-0.789,7999,7999,19.55,-3.826,15.73,784.3,0.17,9.496869,9.309819,9.146637,8.735862,-0.003168106,0.05785561,0.9600019,0.9085411,19.38736,19.69342,22.5556,19.68036,21.87279,20.13366,42.57749,41.86318,1.868945,94.13712,40.73462
"2022-07-20 06:30:00",6144,-0.01648307,15.81913,-5.254291,-6.16529,0.07118282,0.2514817,0.1707585,-0.0620575,-0.01218822,-0.009969746,0.006582489,-0.004646526,0.7734925,0.08483527,-0.04628735,-0.01216179,0.02956416,1.655972,0.4478631,0.0003554839,-0.00155093,3.94528,0.01238141,0.01888746,0.03120843,1.325453,-1.203059,685.0787,16.25018,21.59776,1.125543,95.07471,21.18058,2.228722,-42.22873,2.165766,1.790021,11.05352,33.73851,18000,0,0,0,0,0,0,0,0,0,0,94,-0.009969746,16.06127,0.00654115,-0.01305447,0.3454991,-0.587642,14.83008,19.12531,22.09,3.396,-5.938,-0.721,7999,7999,18.69,-5.217,13.47,783,0.155,9.310161,9.201023,9.023221,8.556123,-0.02122116,-0.01185608,0.960986,0.9090348,19.36614,19.68156,22.5556,19.68036,21.87279,20.13366,42.57915,41.8639,1.884187,94.17559,40.9013
"2022-07-20 07:00:00",6145,0.01350589,12.93653,-7.582592,-8.301567,0.1541017,0.3702278,0.2265207,-0.1217002,-0.06306241,0.02549811,0.005531107,-0.00671313,1.236391,0.204482,-0.2751745,-0.01061341,0.02078968,1.988294,0.2684416,-0.001489746,-0.006620891,2.878364,0.003308952,0.0125342,0.0392091,1.578701,-1.527501,680.5547,16.34286,21.99653,1.124266,95.1045,21.4838,4.055676,-44.05566,2.613338,2.196714,11.0541,32.34143,18000,0,0,0,0,0,0,0,0,0,0,94,0.02549811,13.4959,0.00546664,-0.01745886,0.2917789,-0.8511515,14.88698,19.53737,30.4,4.694,-6.196,-1.315,7999,7999,25.71,-4.881,20.83,781.9,0.152,9.128669,9.086856,8.89854,8.376888,-0.02431679,-0.05954361,0.9620912,0.9113582,19.34182,19.62202,22.5556,19.68036,21.87279,20.13366,42.58065,41.8644,1.895453,94.20467,44.77951
"2022-07-20 07:30:00",6146,-0.0312447,20.46764,-0.939135,-2.170202,0.117695,0.3236473,0.2307133,-0.1044781,-0.007509028,-0.03482161,0.008252868,-0.0008319368,1.2847,0.004686584,0.01375559,-0.01650226,0.007280974,1.630117,-0.05444335,0.01365086,0.009853692,0.8097783,0.005690955,0.003463589,0.04095967,1.688908,-1.372726,676.3964,16.38066,22.2296,1.123606,95.13748,21.88241,-0.8961563,-39.10385,2.513413,2.176416,11.05276,29.65964,18000,0,0,0,0,0,0,0,0,0,0,94,-0.03482161,20.137,0.008111799,-0.00453489,0.4361607,-0.1055174,14.9053,19.80653,57.27,7.972,-7.885,-1.581,7999,7999,49.3,-6.304,43,778.8,0.139,8.954127,8.966462,8.775589,8.205032,-0.02995872,-0.05469894,0.963431,0.9135221,19.31186,19.56732,22.5556,19.68036,21.87279,20.13366,42.58207,41.86533,1.885932,94.23765,43.16727
"2022-07-20 08:00:00",6147,-0.05847109,20.99863,3.178546,1.881073,0.1301195,0.3403291,0.2196839,-0.1098412,-0.03674341,-0.07049058,0.008277658,0.002816183,1.207841,0.02029793,-0.1038841,-0.01841194,-0.001844145,1.663547,0.1966931,0.01832233,0.004153011,2.457436,0.00753544,0.003700797,0.0638166,1.621048,-1.580484,673.6384,16.52131,22.36266,1.123425,95.17088,22.29671,4.274101,-44.27411,2.580652,2.264007,11.05592,28.37312,18000,0,0,0,0,0,0,0,0,0,0,94,-0.07049058,20.19749,0.008105203,0.003914279,0.4411478,0.3599937,15.02648,19.93716,77.58,11.45,-7.579,-0.608,7999,7999,66.13,-6.971,59.16,781.6,0.147,8.785612,8.84642,8.654099,8.036524,0.003898621,0.0932045,0.9633393,0.9099792,19.31576,19.66052,22.5556,19.68036,21.87279,20.13366,42.58335,41.86636,1.903358,94.27124,41.3935
"2022-07-20 08:30:00",6148,-0.08807255,37.41581,7.978755,5.647066,0.2313079,0.4538193,0.3281437,-0.1929435,-0.07203495,-0.114018,0.01464485,0.007071102,1.960011,0.2861468,0.323705,-0.0344029,-0.01793499,2.592825,-0.05302704,0.02857302,0.02455389,1.462978,0.008925085,0.00446626,0.02593732,1.888925,-1.559311,669.8701,16.51277,22.49569,1.123116,95.19292,22.66035,-0.4602699,-39.53973,2.898756,2.449385,11.05589,31.892,18000,0,0,0,0,0,0,0,0,0,0,94,-0.114018,35.73343,0.0142633,0.01168214,0.7798873,0.9024985,15.0111,20.08748,94.2,13.57,-8.76,-0.881,7999,7999,80.6,-7.882,72.75,778.5,0.144,8.625489,8.717894,8.529783,7.87239,-0.0307312,-0.05712509,0.9647008,0.9122226,19.28503,19.6034,22.5556,19.68036,21.87279,20.13366,42.58457,41.8671,1.869489,94.29248,45.33708
"2022-07-20 09:00:00",6149,-0.1051734,37.3561,7.24237,4.920084,0.1618502,0.3795577,0.2575434,-0.140199,-0.03314656,-0.1295166,0.0146552,0.00641652,1.586239,0.3150607,0.2713097,-0.03426167,-0.01277954,1.91552,0.0295994,0.01288582,0.01298976,1.356692,0.008987652,0.003332624,-0.0162302,1.931411,-1.285881,667.1534,16.50049,22.52696,1.12346,95.23297,22.91205,-6.345402,-33.6546,2.718914,2.32031,11.05368,31.01402,18000,0,0,0,0,0,0,0,0,0,0,94,-0.1295166,35.75868,0.01421089,0.01013229,0.7794075,0.8180112,14.99613,20.12408,98.6,14.11,-9.13,-1.173,7999,7999,84.5,-7.953,76.54,774.1,0.143,8.474356,8.59402,8.40912,7.710867,-0.03434372,-0.1127987,0.9662079,0.9174842,19.25069,19.4906,22.5556,19.68036,21.87279,20.13366,42.58566,41.8836,1.896838,94.33356,48.36296
"2022-07-20 09:30:00",6150,-0.1445684,56.80819,18.72283,15.12503,0.114809,0.3197171,0.2560475,-0.1006777,-0.01768423,-0.1966207,0.02194029,0.01659219,1.375814,0.1361759,0.8210354,-0.03419794,-0.06775337,1.936354,-1.048977,0.01731923,0.1203519,9.544178,0.019915,0.1112053,0.01743503,1.7807,-1.443046,662.5383,16.43259,22.7445,1.123167,95.2684,23.1244,-0.9793396,-39.02066,2.66912,2.292002,11.05417,30.44664,18000,0,0,0,0,0,0,0,0,0,0,94,-0.1966207,53.5343,0.02113292,0.03091938,1.164624,2.109272,14.96399,20.31431,226.5,33.69,-13.29,0.898,7999,7999,192.8,-14.19,178.6,775.5,0.148,8.331104,8.470831,8.294477,7.558186,-0.009439468,0.04616356,0.966662,0.9157359,19.24125,19.53676,22.5556,19.68036,21.87279,20.13366,42.58665,41.88435,1.856999,94.36926,45.33178
"2022-07-20 10:00:00",6151,-0.2944751,159.2009,106.1984,95.61747,0.1382614,0.3517093,0.2835162,-0.1170559,-0.03999319,-0.5424649,0.05902446,0.09457171,1.654876,-0.06843909,1.384196,-0.1437421,-0.1961942,2.832605,-0.0432002,0.08863442,0.04067482,31.67175,0.2063965,0.44196,0.01715722,2.008842,-1.277053,650.4389,16.46463,24.27442,1.117721,95.29514,24.42719,-7.555229,-32.44476,2.854766,2.380402,11.05013,33.01838,18000,0,0,0,0,0,0,0,0,0,0,93.99133,-0.5424649,144.0197,0.05609331,0.1918964,3.163031,12.01821,15.03173,21.80457,623.4,87.8,-48.99,3.408,7999,7999,535.5,-52.39,483.1,771.4,0.138,8.199808,8.352035,8.183528,7.412261,-0.0273056,-0.06470299,0.9678605,0.9182896,19.21394,19.47206,22.5556,19.68036,21.87279,20.13366,42.58749,41.88515,1.879318,94.39617,46.96554
"2022-07-20 10:30:00",6152,-0.3333542,204.0418,116.6374,103.2026,0.2472854,0.4711091,0.3623614,-0.2113432,-0.06777206,-0.6099371,0.07665577,0.1041979,2.111426,0.09415576,2.41535,-0.2148468,-0.3325755,3.154481,-0.2381979,0.0209262,0.0647811,18.74697,0.2153385,0.42089,0.006124098,2.265863,-0.8462757,642.4346,16.16345,25.31718,1.11418,95.32517,26.54321,-19.51988,-20.48013,2.98593,2.418743,11.05129,35.30273,18000,0,0,0,0,0,0,0,0,0,0,94,-0.6099371,187.0401,0.07216676,0.2044161,4.046785,12.95494,14.76427,22.87045,718.2,96.6,-69.87,2.327,7999,7999,621.6,-72.2,549.4,771.1,0.132,8.078224,8.234281,8.070396,7.276472,-0.004753113,0.07309914,0.9680915,0.915656,19.20919,19.54516,22.5556,19.68036,21.87279,20.13366,42.58803,41.88886,1.854222,94.4269,44.85101
"2022-07-20 11:00:00",6153,-0.3363468,316.5691,125.3442,104.9447,0.2028849,0.4272842,0.4544735,-0.1821687,-0.01212518,-0.6583241,0.1219088,0.1122703,2.793775,0.1005816,1.510608,-0.2435362,-0.1695881,3.499474,-0.9253985,0.1028543,0.1161277,13.32412,0.4037085,0.2776798,-0.008326778,2.539861,-0.9103798,641.5186,15.1748,26.14244,1.111261,95.35091,28.32836,-20.28045,-19.71954,3.288778,2.698089,11.03636,34.32788,18000,0,0,0,0,0,0,0,0,0,0,94,-0.6583241,297.4575,0.1148178,0.2071596,6.057628,13.05395,13.87117,23.86673,874,114.5,-84.8,1.439,7999,7999,759.2,-86.3,673,769.5,0.13,7.963612,8.125179,7.964112,7.1486,-0.02211952,-0.05188942,0.9690515,0.9177054,19.18707,19.49327,22.5556,19.68036,21.87279,20.13366,42.58851,41.88953,1.862257,94.4529,47.79309
"2022-07-20 11:30:00",6154,-0.2810539,273.3778,118.5293,100.8745,0.1548964,0.3736359,0.4255531,-0.1384138,-0.01818894,-0.5794158,0.1053821,0.1063305,2.316256,-0.4414922,1.749385,-0.6351433,-0.1976742,3.798304,-1.192091,0.8722911,0.09129046,11.08951,1.192444,0.2132978,0.0095405,2.277866,-0.9956623,642.2941,14.08737,26.56219,1.109543,95.36656,30.07132,-16.38971,-23.61029,3.126522,2.485964,11.02444,36.66346,18000,0,0,0,0,0,0,0,0,0,0,94,-0.5794158,257.1324,0.09943408,0.1989278,4.848316,11.39712,12.83512,24.54037,905,114.9,-93.4,0.5,7999,7999,790.5,-93.9,696.6,766.6,0.127,7.855524,8.018653,7.867601,7.029891,-0.01917267,-0.02290344,0.969879,0.9186133,19.1679,19.47037,22.5556,19.68036,21.87279,20.13366,42.58883,41.88995,1.856183,94.46897,44.73373
"2022-07-20 12:00:00",6155,-0.2896914,333.437,114.2625,92.91777,0.2151431,0.4404209,0.4370599,-0.1799608,-0.07237861,-0.5942603,0.1301471,0.1025389,2.752621,0.2446365,1.714687,-0.4006793,-0.2245892,3.194889,0.2180836,0.03004436,-0.003984947,10.80283,0.6165274,0.2108961,0.006141153,2.184019,-1.226551,640.0125,13.28395,26.81884,1.109153,95.38689,31.13386,-10.68131,-29.3187,3.115964,2.504868,11.02564,35.87101,18000,0,0,0,0,0,0,0,0,0,0,94,-0.5942603,317.5589,0.1223178,0.1822511,5.60616,10.27189,12.02193,24.84038,924,116.8,-95.8,1.071,7999,7999,807,-96.9,710.4,767.7,0.126,7.757387,7.917496,7.77696,6.923358,-0.01175117,0.009502411,0.9703948,0.9182706,19.15615,19.47987,22.5556,19.68036,21.87279,20.13366,42.58918,41.89037,1.864004,94.48923,44.43784
"2022-07-20 12:30:00",6156,-0.2661853,368.6137,112.4927,88.96902,0.2748981,0.4981093,0.4066837,-0.2266754,-0.1008874,-0.5732676,0.1446193,0.1010598,2.743769,0.02613481,2.395565,-0.4580747,-0.2699857,3.32366,-1.402641,0.1879714,0.1361624,23.09062,0.5875108,0.2333644,0.01165565,2.306512,-1.395141,633.3094,12.89794,27.20557,1.107956,95.4081,31.61034,-8.831499,-31.16849,3.259164,2.695628,11.04781,33.68159,18000,0,0,0,0,0,0,0,0,0,0,94,-0.5732676,352.8711,0.1345893,0.172493,6.007498,9.735093,11.58535,25.29811,933,117.7,-96.6,1.158,7999,7999,816,-97.7,717.9,767.7,0.126,7.674603,7.824452,7.690935,6.838787,-0.01640129,0.01723099,0.9710836,0.9176333,19.13974,19.4971,22.5556,19.68036,21.87279,20.13366,42.58912,41.89093,1.858491,94.50992,47.9023
"2022-07-20 13:00:00",6157,-0.3253846,367.0797,115.0556,91.58045,0.2440459,0.4696225,0.3878606,-0.2033123,-0.08546539,-0.63594,0.1440057,0.1034929,2.153279,0.336549,2.097118,-0.3067861,-0.1933495,3.452299,0.5462241,0.148977,0.01298654,13.62041,0.6135802,0.2076396,0.02090869,2.446382,-1.52143,631.0999,12.70886,27.63613,1.106557,95.42216,31.83531,-8.122095,-31.8779,3.408848,2.880892,11.04368,31.8772,18000,0,0,0,0,0,0,0,0,0,0,94,-0.63594,351.374,0.1337004,0.1768549,5.900322,9.805395,11.41435,25.745,921,116.6,-98.8,0.006,7999,7999,804,-98.8,705.5,765.4,0.127,7.600208,7.736723,7.614989,6.77346,-0.04907036,-0.1362591,0.9726957,0.9229545,19.09067,19.36084,22.5556,19.68036,21.87279,20.13366,42.5811,41.89143,1.850527,94.52502,47.66904
