"TOA5","S6_bogwell","CR1000X","4724","CR1000X.Std.03.02","CPU:2021.05.04_S6BogWell.cr1x","51836","S6BWMet"
"2021-08-26 12:30:00",5472,14.05,99.5,85.61024,0,0,12.85
"2021-08-26 13:00:00",5473,14.16,100,132.8302,0,0,12.87
"2021-08-26 13:30:00",5474,14.77,99.4,167.883,0,0,12.9
"2021-08-26 14:00:00",5475,15.36,97.3,239.4948,0,0,12.99
"2021-08-26 14:30:00",5476,15.94,92.7,652.6673,0,0,13.13
"2021-08-26 15:00:00",5477,16.79,85.3,319.0644,0,0,13.22
"2021-08-26 15:30:00",5478,17.33,78.82,172.8582,0,0,13.24
"2021-08-26 16:00:00",5479,17.36,80.5,94.15601,0,0,13.17
"2021-08-26 16:30:00",5480,17.15,82.6,59.92145,0,0,13.09
"2021-08-26 17:00:00",5481,16.59,84.3,27.53855,0,0,13
"2021-08-26 17:30:00",5482,16.44,84.3,41.64331,0,0,12.94
"2021-08-26 18:00:00",5483,15.99,85,33.18478,0,0,12.89
"2021-08-26 18:30:00",5484,15.58,86.9,14.15805,0,0,12.85
"2021-08-26 19:00:00",5485,15.39,88.6,1.397745,0,0,12.84
"2021-08-26 19:30:00",5486,15.19,89.5,0,0,0,12.83
"2021-08-26 20:00:00",5487,14.96,90.8,0,0,0,12.83
"2021-08-26 20:30:00",5488,14.17,93.4,0,0,0,12.82
"2021-08-26 21:00:00",5489,13.28,95.7,0,0,0,12.82
"2021-08-26 21:30:00",5490,12.8,98.6,0,0,0,12.82
"2021-08-26 22:00:00",5491,12.95,98.8,0,0,0,12.82
"2021-08-26 22:30:00",5492,12.51,98.4,0,0,0,12.82
"2021-08-26 23:00:00",5493,11.97,98.8,0,0,0,12.82
"2021-08-26 23:30:00",5494,11.61,99.5,0,0,0,12.82
"2021-08-27 00:00:00",5495,11.19,99.5,0,0,0,12.81
"2021-08-27 00:30:00",5496,10.93,99.7,0,0,0,12.81
"2021-08-27 01:00:00",5497,10.78,98.7,0,0,0,12.81
"2021-08-27 01:30:00",5498,10.56,99.2,0,0,0,12.81
"2021-08-27 02:00:00",5499,10.69,99.2,0,0,0,12.81
"2021-08-27 02:30:00",5500,11.65,97.9,0,0,0,12.81
"2021-08-27 03:00:00",5501,12.1,97.3,0,0,0,12.8
"2021-08-27 03:30:00",5502,12.29,98.7,0,0,0,12.8
"2021-08-27 04:00:00",5503,12.97,97.6,0,0,0,12.8
"2021-08-27 04:30:00",5504,13.45,97.4,0,0,0,12.8
"2021-08-27 05:00:00",5505,13.87,97,0,0,0,12.8
"2021-08-27 05:30:00",5506,14.25,96.7,1.238816,0,0,12.81
"2021-08-27 06:00:00",5507,14.8,95.2,7.739299,0,0,12.8
"2021-08-27 06:30:00",5508,15.42,92.7,18.98825,0,0,12.81
"2021-08-27 07:00:00",5509,15.6,92.4,22.89728,0,0,12.8
"2021-08-27 07:30:00",5510,15.8,90.1,42.9994,0,0,12.81
"2021-08-27 08:00:00",5511,15.83,91.1,40.60435,0,0,12.82
"2021-08-27 08:30:00",5512,15.94,91.2,47.19498,0,0,12.82
"2021-08-27 09:00:00",5513,16.14,91.1,60.91931,0,0,12.83
"2021-08-27 09:30:00",5514,16.36,90.1,64.26743,0,0,12.84
"2021-08-27 10:00:00",5515,15.84,95.9,58.89794,0,0,12.83
"2021-08-27 10:30:00",5516,15.84,97.4,64.55151,0,0,12.83
"2021-08-27 11:00:00",5517,15.9,99.1,39.74859,0,0,12.83
"2021-08-27 11:30:00",5518,16,99.4,61.67203,0,0,12.83
"2021-08-27 12:00:00",5519,16.28,98.8,115.0083,0,0,12.85
"2021-08-27 12:30:00",5520,16.18,97.6,77.98049,0,0,12.85
"2021-08-27 13:00:00",5521,16.39,97.3,92.15907,0,0,12.85
"2021-08-27 13:30:00",5522,16.58,99.8,84.36531,0,0,12.86
"2021-08-27 14:00:00",5523,16.61,100,69.57014,0,0,12.85
"2021-08-27 14:30:00",5524,16.53,100,62.04606,0,0,12.84
"2021-08-27 15:00:00",5525,16.43,100,54.14529,0,0,12.84
"2021-08-27 15:30:00",5526,16.46,100,57.76582,0,0,12.84
"2021-08-27 16:00:00",5527,16.46,100,67.10421,0,0,12.84
"2021-08-27 16:30:00",5528,16.75,100,55.6173,0,0,12.84
"2021-08-27 17:00:00",5529,16.57,100,29.35573,0,0,12.84
"2021-08-27 17:30:00",5530,16.56,100,24.24029,0,0,12.83
"2021-08-27 18:00:00",5531,16.61,100,18.85688,0,0,12.83
"2021-08-27 18:30:00",5532,16.53,100,5.490796,0,0,12.83
"2021-08-27 19:00:00",5533,16.45,100,0.8806329,0,0,12.83
"2021-08-27 19:30:00",5534,16.44,100,0,0,0,12.83
"2021-08-27 20:00:00",5535,16.41,100,0,0,0,12.83
"2021-08-27 20:30:00",5536,16.42,100,0,0,0,12.83
"2021-08-27 21:00:00",5537,16.42,100,0,0,0,12.83
"2021-08-27 21:30:00",5538,16.42,100,0,0,0,12.83
"2021-08-27 22:00:00",5539,16.44,100,0,0,0,12.83
"2021-08-27 22:30:00",5540,16.46,100,0,0,0,12.83
"2021-08-27 23:00:00",5541,16.5,100,0,0,0,12.83
"2021-08-27 23:30:00",5542,16.53,100,0,0,0,12.83
"2021-08-28 00:00:00",5543,16.57,100,0,0,0,12.83
"2021-08-28 00:30:00",5544,16.63,100,0,0,0,12.83
"2021-08-28 01:00:00",5545,16.67,100,0,0,0,12.83
"2021-08-28 01:30:00",5546,16.73,100,0,0,0,12.83
"2021-08-28 02:00:00",5547,16.77,100,0,0,0,12.84
"2021-08-28 02:30:00",5548,16.77,100,0,0,0,12.84
"2021-08-28 03:00:00",5549,16.73,100,0,0,0,12.84
"2021-08-28 03:30:00",5550,16.87,100,0,0,0,12.83
"2021-08-28 04:00:00",5551,16.87,100,0,0,0,12.84
"2021-08-28 04:30:00",5552,16.87,100,0,0,0,12.84
"2021-08-28 05:00:00",5553,16.94,100,0,0,0,12.84
"2021-08-28 05:30:00",5554,16.92,100,3.273077,0,0,12.83
"2021-08-28 06:00:00",5555,17.15,100,21.04233,0,0,12.84
"2021-08-28 06:30:00",5556,17.44,100,45.54998,0,0,12.84
"2021-08-28 07:00:00",5557,17.61,100,43.04433,0,0,12.84
"2021-08-28 07:30:00",5558,17.77,100,83.08464,0,0,12.86
"2021-08-28 08:00:00",5559,17.98,100,81.32262,0,0,12.86
"2021-08-28 08:30:00",5560,18.33,100,110.0428,0,0,12.87
"2021-08-28 09:00:00",5561,18.67,100,67.69872,0,0,12.87
"2021-08-28 09:30:00",5562,18.67,100,51.37984,0,0,12.86
"2021-08-28 10:00:00",5563,18.82,100,84.19045,0,0,12.85
"2021-08-28 10:30:00",5564,19.08,100,73.35294,0,0,12.86
"2021-08-28 11:00:00",5565,19.16,100,35.2831,0,0,12.85
"2021-08-28 11:30:00",5566,19.05,100,14.71776,0,0,12.84
"2021-08-28 12:00:00",5567,19.06,100,22.89283,0,0,12.84
"2021-08-28 12:30:00",5568,19.14,100,27.41552,0,0,12.84
"2021-08-28 13:00:00",5569,19.26,100,66.92483,0,0,12.84
"2021-08-28 13:30:00",5570,19.64,100,129.7435,0,0,12.88
"2021-08-28 14:00:00",5571,20.32,100,190.0645,0,0,12.92
"2021-08-28 14:30:00",5572,20.54,100,132.4164,0,0,12.93
"2021-08-28 15:00:00",5573,20.8,99.7,95.37205,0,0,12.91
"2021-08-28 15:30:00",5574,21.19,98.6,102.1055,0,0,12.92
"2021-08-28 16:00:00",5575,21.04,99.2,49.2126,0,0,12.89
"2021-08-28 16:30:00",5576,21.19,100,63.28057,0,0,12.89
"2021-08-28 17:00:00",5577,21.01,100,15.59211,0,0,12.86
"2021-08-28 17:30:00",5578,20.74,100,42.49925,0,0,12.86
"2021-08-28 18:00:00",5579,20.58,100,11.95664,0,0,12.86
"2021-08-28 18:30:00",5580,20.02,100,10.22903,0,0,12.86
"2021-08-28 19:00:00",5581,19.68,100,0,0,0,12.86
"2021-08-28 19:30:00",5582,19.47,100,0,0,0,12.86
"2021-08-28 20:00:00",5583,19.18,100,0,0,0,12.86
"2021-08-28 20:30:00",5584,18.94,100,0,0,0,12.86
"2021-08-28 21:00:00",5585,18.55,100,0,0,0,12.85
"2021-08-28 21:30:00",5586,18.35,100,0,0,0,12.85
"2021-08-28 22:00:00",5587,18.19,100,0,0,0,12.85
"2021-08-28 22:30:00",5588,18.21,100,0,0,0,12.85
"2021-08-28 23:00:00",5589,18.25,100,0,0,0,12.85
"2021-08-28 23:30:00",5590,18.32,100,0,0,0,12.85
"2021-08-29 00:00:00",5591,18.44,100,0,0,0,12.85
"2021-08-29 00:30:00",5592,18.57,100,0,0,0,12.85
"2021-08-29 01:00:00",5593,18.36,100,0,0,0,12.85
"2021-08-29 01:30:00",5594,18.2,100,0,0,0,12.85
"2021-08-29 02:00:00",5595,18.1,100,0,0,0,12.85
"2021-08-29 02:30:00",5596,17.51,100,0,0,0,12.85
"2021-08-29 03:00:00",5597,17.12,100,0,0,0,12.85
"2021-08-29 03:30:00",5598,16.9,100,0,0,0,12.85
"2021-08-29 04:00:00",5599,16.77,100,0,0,0,12.85
"2021-08-29 04:30:00",5600,16.71,100,0,0,0,12.84
"2021-08-29 05:00:00",5601,16.26,100,0,0,0,12.84
"2021-08-29 05:30:00",5602,15.57,100,1.584701,0,0,12.84
"2021-08-29 06:00:00",5603,15.39,100,12.89356,0,0,12.84
"2021-08-29 06:30:00",5604,15.67,100,29.00874,0,0,12.84
"2021-08-29 07:00:00",5605,15.46,100,36.78179,0,0,12.84
"2021-08-29 07:30:00",5606,15.56,100,92.31637,0,0,12.87
"2021-08-29 08:00:00",5607,15.75,100,120.0697,0,0,12.9
"2021-08-29 08:30:00",5608,16.29,100,193.6434,0,0,12.93
"2021-08-29 09:00:00",5609,16.5,100,153.8995,0,0,12.93
"2021-08-29 09:30:00",5610,18.53,93.4,86.3726,0,0,13.33
"2021-08-29 10:00:00",5611,19.49,92.2,898.1176,0,0,13.37
"2021-08-29 10:30:00",5612,20.25,88.1,1266.706,0,0,13.33
"2021-08-29 11:00:00",5613,21.48,77.28,119.5482,0,0,13.37
"2021-08-29 11:30:00",5614,22.58,68.3,348.7345,0,0,13.58
"2021-08-29 12:00:00",5615,22.21,75.27,215.2134,0,0,13.47
"2021-08-29 12:30:00",5616,21.91,67.35,176.1839,0,0,13.37
"2021-08-29 13:00:00",5617,22.86,69.45,204.9192,0,0,13.32
"2021-08-29 13:30:00",5618,21.36,77.94,223.0594,0,0,13.28
"2021-08-29 14:00:00",5619,22.85,61.42,317.9767,0,0,13.31
"2021-08-29 14:30:00",5620,23.87,62.84,1290.856,0,0,13.3
"2021-08-29 15:00:00",5621,22.21,56.32,137.5214,0,0,13.25
"2021-08-29 15:30:00",5622,23.46,63.01,122.9854,0,0,13.24
"2021-08-29 16:00:00",5623,22.61,59.34,197.8772,0,0,13.22
"2021-08-29 16:30:00",5624,21.83,65.24,193.8999,0,0,13.2
"2021-08-29 17:00:00",5625,21.34,66.86,103.6921,0,0,13.15
"2021-08-29 17:30:00",5626,20.81,65.78,47.3925,0,0,13.12
"2021-08-29 18:00:00",5627,19.8,74.62,50.7463,0,0,13.1
"2021-08-29 18:30:00",5628,19.05,75.76,16.75759,0,0,13.07
"2021-08-29 19:00:00",5629,18.06,80.5,2.742155,0,0,13.06
"2021-08-29 19:30:00",5630,16.33,87.1,0,0,0,13.05
"2021-08-29 20:00:00",5631,15.04,92.2,0,0,0,13.03
"2021-08-29 20:30:00",5632,14.1,95.7,0,0,0,13.03
"2021-08-29 21:00:00",5633,13.51,97.9,0,0,0,13.01
"2021-08-29 21:30:00",5634,13.14,99.6,0,0,0,13
"2021-08-29 22:00:00",5635,12.97,100,0,0,0,12.99
"2021-08-29 22:30:00",5636,12.86,100,0,0,0,12.99
"2021-08-29 23:00:00",5637,12.64,100,0,0,0,12.97
"2021-08-29 23:30:00",5638,12.2,100,0,0,0,12.97
"2021-08-30 00:00:00",5639,11.84,100,0,0,0,12.96
"2021-08-30 00:30:00",5640,11.62,100,0,0,0,12.95
"2021-08-30 01:00:00",5641,11.23,100,0,0,0,12.94
"2021-08-30 01:30:00",5642,10.97,100,0,0,0,12.94
"2021-08-30 02:00:00",5643,10.78,100,0,0,0,12.93
"2021-08-30 02:30:00",5644,10.52,100,0,0,0,12.92
"2021-08-30 03:00:00",5645,10.21,100,0,0,0,12.91
"2021-08-30 03:30:00",5646,10.14,100,0,0,0,12.9
"2021-08-30 04:00:00",5647,9.98,100,0,0,0,12.89
"2021-08-30 04:30:00",5648,9.73,100,0,0,0,12.89
"2021-08-30 05:00:00",5649,9.6,100,0,0,0,12.88
"2021-08-30 05:30:00",5650,9.64,100,2.573437,0,0,12.87
"2021-08-30 06:00:00",5651,9.82,100,15.29309,0,0,12.86
"2021-08-30 06:30:00",5652,10.19,100,27.45763,0,0,12.85
"2021-08-30 07:00:00",5653,11.03,100,59.98429,0,0,12.86
"2021-08-30 07:30:00",5654,13.75,100,89.89762,0,0,12.9
"2021-08-30 08:00:00",5655,14.37,100,104.8303,0,0,12.95
"2021-08-30 08:30:00",5656,15.01,100,75.4467,0,0,12.99
"2021-08-30 09:00:00",5657,16.77,88.9,64.56318,0,0,13.02
"2021-08-30 09:30:00",5658,18.83,82.1,70.94425,0,0,13.58
"2021-08-30 10:00:00",5659,19.64,72.86,529.8327,0,0,13.4
"2021-08-30 10:30:00",5660,20.46,69.8,115.2273,0,0,13.35
"2021-08-30 11:00:00",5661,20.62,67.92,384.3502,0,0,13.47
"2021-08-30 11:30:00",5662,21.59,59.91,256.6365,0,0,13.47
"2021-08-30 12:00:00",5663,20.41,65.57,411.8629,0,0,13.59
"2021-08-30 12:30:00",5664,21.27,65.74,286.5306,0,0,13.43
"2021-08-30 13:00:00",5665,21.34,64.29,379.1698,0,0,13.42
"2021-08-30 13:30:00",5666,21.97,62.92,271.0526,0,0,13.44
"2021-08-30 14:00:00",5667,21.34,67.13,278.1602,0,0,13.35
"2021-08-30 14:30:00",5668,21.8,60.98,303.4982,0,0,13.35
"2021-08-30 15:00:00",5669,22.65,56.38,249.4563,0,0,13.35
"2021-08-30 15:30:00",5670,22.45,59.13,492.2148,0,0,13.34
"2021-08-30 16:00:00",5671,21.39,56.69,128.3351,0,0,13.28
"2021-08-30 16:30:00",5672,20.46,67.45,80.93429,0,0,13.2
"2021-08-30 17:00:00",5673,19.8,65.1,52.41858,0,0,13.15
"2021-08-30 17:30:00",5674,19.04,70.45,36.68469,0,0,13.11
"2021-08-30 18:00:00",5675,17.72,77.07,29.89753,0,0,13.09
"2021-08-30 18:30:00",5676,16.46,83.5,15.29926,0,0,13.07
"2021-08-30 19:00:00",5677,15.25,88,2.226244,0,0,13.05
"2021-08-30 19:30:00",5678,14.25,93,0,0,0,13.04
"2021-08-30 20:00:00",5679,13.43,95.5,0,0,0,13.03
"2021-08-30 20:30:00",5680,12.83,98.1,0,0,0,13.02
"2021-08-30 21:00:00",5681,12.47,98.9,0,0,0,13.01
"2021-08-30 21:30:00",5682,11.9,98.8,0,0,0,12.99
"2021-08-30 22:00:00",5683,11.53,99.4,0,0,0,12.99
"2021-08-30 22:30:00",5684,11.65,100,0,0,0,12.98
"2021-08-30 23:00:00",5685,11.41,100,0,0,0,12.97
"2021-08-30 23:30:00",5686,11.13,100,0,0,0,12.96
"2021-08-31 00:00:00",5687,10.87,100,0,0,0,12.95
"2021-08-31 00:30:00",5688,10.59,100,0,0,0,12.94
"2021-08-31 01:00:00",5689,10.43,100,0,0,0,12.94
"2021-08-31 01:30:00",5690,10.19,100,0,0,0,12.93
"2021-08-31 02:00:00",5691,9.91,100,0,0,0,12.92
"2021-08-31 02:30:00",5692,9.9,100,0,0,0,12.91
"2021-08-31 03:00:00",5693,9.86,100,0,0,0,12.9
"2021-08-31 03:30:00",5694,9.57,100,0,0,0,12.9
"2021-08-31 04:00:00",5695,9.22,100,0,0,0,12.89
"2021-08-31 04:30:00",5696,8.85,100,0,0,0,12.88
"2021-08-31 05:00:00",5697,8.76,100,0,0,0,12.87
"2021-08-31 05:30:00",5698,8.41,100,2.219263,0,0,12.86
"2021-08-31 06:00:00",5699,8.35,100,15.39636,0,0,12.86
"2021-08-31 06:30:00",5700,8.66,100,31.19276,0,0,12.85
"2021-08-31 07:00:00",5701,9.4,100,43.95174,0,0,12.86
"2021-08-31 07:30:00",5702,10.79,100,59.76056,0,0,12.87
"2021-08-31 08:00:00",5703,13.39,100,68.6164,0,0,12.93
"2021-08-31 08:30:00",5704,15.25,100,84.88394,0,0,13
"2021-08-31 09:00:00",5705,17.19,91.5,83.98557,0,0,13.04
"2021-08-31 09:30:00",5706,19.8,71.9,93.38599,0,0,13.51
"2021-08-31 10:00:00",5707,20.28,68.92,477.5017,0,0,13.39
"2021-08-31 10:30:00",5708,21.23,67.11,1179.602,0,0,13.39
"2021-08-31 11:00:00",5709,22.28,64.78,207.2222,0,0,13.47
"2021-08-31 11:30:00",5710,21.86,60.78,348.7052,0,0,14.18
"2021-08-31 12:00:00",5711,23.03,50.08,318.3096,0,0,14.13
"2021-08-31 12:30:00",5712,22.52,54.97,1014.6,0,0,13.57
"2021-08-31 13:00:00",5713,24.06,46.54,836.8744,0,0,13.45
"2021-08-31 13:30:00",5714,24.38,45.1,261.7209,0,0,13.45
"2021-08-31 14:00:00",5715,24.33,45.45,525.2752,0,0,13.43
"2021-08-31 14:30:00",5716,24.59,43.7,1214.073,0,0,13.39
"2021-08-31 15:00:00",5717,24.79,45.66,793.5322,0,0,13.38
"2021-08-31 15:30:00",5718,24.41,43.26,719.6224,0,0,13.38
"2021-08-31 16:00:00",5719,23.04,46.26,153.5332,0,0,13.3
"2021-08-31 16:30:00",5720,22.67,52.89,103.4205,0,0,13.25
"2021-08-31 17:00:00",5721,22.16,57.02,129.6612,0,0,13.2
"2021-08-31 17:30:00",5722,21.85,58.05,71.83026,0,0,13.16
"2021-08-31 18:00:00",5723,19.99,64.45,37.39872,0,0,13.11
"2021-08-31 18:30:00",5724,18.15,75.09,16.50432,0,0,13.09
"2021-08-31 19:00:00",5725,16.59,80.1,1.728867,0,0,13.08
"2021-08-31 19:30:00",5726,15.4,86.4,0,0,0,13.06
"2021-08-31 20:00:00",5727,14.7,89.9,0,0,0,13.05
"2021-08-31 20:30:00",5728,14.1,91.8,0,0,0,13.04
"2021-08-31 21:00:00",5729,13.47,93.2,0,0,0,13.02
"2021-08-31 21:30:00",5730,12.82,94.9,0,0,0,13.02
"2021-08-31 22:00:00",5731,12.39,96.4,0,0,0,13.01
"2021-08-31 22:30:00",5732,12.38,97.5,0,0,0,12.99
"2021-08-31 23:00:00",5733,11.96,97.6,0,0,0,12.99
"2021-08-31 23:30:00",5734,11.34,98.2,0,0,0,12.98
"2021-09-01 00:00:00",5735,10.81,99.2,0,0,0,12.97
"2021-09-01 00:30:00",5736,10.75,99.9,0,0,0,12.97
"2021-09-01 01:00:00",5737,10.34,99.8,0,0,0,12.96
"2021-09-01 01:30:00",5738,9.94,100,0,0,0,12.95
"2021-09-01 02:00:00",5739,9.35,99.9,0,0,0,12.94
"2021-09-01 02:30:00",5740,9.1,100,0,0,0,12.94
"2021-09-01 03:00:00",5741,8.64,100,0,0,0,12.93
"2021-09-01 03:30:00",5742,8.43,100,0,0,0,12.92
"2021-09-01 04:00:00",5743,8.32,100,0,0,0,12.92
"2021-09-01 04:30:00",5744,7.984,100,0,0,0,12.91
"2021-09-01 05:00:00",5745,7.874,100,0,0,0,12.9
"2021-09-01 05:30:00",5746,7.48,100,1.996106,0,0,12.9
"2021-09-01 06:00:00",5747,7.248,100,15.09048,0,0,12.89
"2021-09-01 06:30:00",5748,7.48,100,30.09652,0,0,12.88
"2021-09-01 07:00:00",5749,8.39,100,42.72758,0,0,12.89
"2021-09-01 07:30:00",5750,10.52,100,55.08184,0,0,12.9
"2021-09-01 08:00:00",5751,12.46,100,62.5074,0,0,12.96
"2021-09-01 08:30:00",5752,14.03,100,69.55659,0,0,13.02
"2021-09-01 09:00:00",5753,16.53,82.8,74.93142,0,0,13.06
"2021-09-01 09:30:00",5754,19.28,70.4,84.61227,0,0,13.52
"2021-09-01 10:00:00",5755,20.08,69.06,385.3224,0,0,13.4
"2021-09-01 10:30:00",5756,21.62,63.37,1210.875,0,0,13.41
"2021-09-01 11:00:00",5757,23.05,54.04,195.4989,0,0,13.5
"2021-09-01 11:30:00",5758,24.07,46.45,399.665,0,0,14.14
"2021-09-01 12:00:00",5759,24.26,42.46,238.5502,0,0,14.11
"2021-09-01 12:30:00",5760,24.11,45.61,730.9628,0,0,13.73
"2021-09-01 13:00:00",5761,24.35,51.49,968.7816,0,0,13.52
"2021-09-01 13:30:00",5762,24.51,49.16,189.6191,0,0,13.48
"2021-09-01 14:00:00",5763,24.18,50.39,289.8983,0,0,13.44
"2021-09-01 14:30:00",5764,23.93,48.67,1004.391,0,0,13.39
"2021-09-01 15:00:00",5765,24.49,44.4,872.7689,0,0,13.39
"2021-09-01 15:30:00",5766,24.25,46.66,673.8389,0,0,13.39
"2021-09-01 16:00:00",5767,22.68,48.67,148.6437,0,0,13.32
"2021-09-01 16:30:00",5768,21.98,53.83,174.5624,0,0,13.26
"2021-09-01 17:00:00",5769,21.61,47.77,93.71811,0,0,13.21
"2021-09-01 17:30:00",5770,20.57,53.07,90.13795,0,0,13.17
"2021-09-01 18:00:00",5771,19.75,53.6,52.00199,0,0,13.14
"2021-09-01 18:30:00",5772,18.62,59.8,13.41414,0,0,13.1
"2021-09-01 19:00:00",5773,17.47,63.66,0.7857318,0,0,13.08
"2021-09-01 19:30:00",5774,16.87,66.07,0,0,0,13.06
"2021-09-01 20:00:00",5775,16.02,68.69,0,0,0,13.06
"2021-09-01 20:30:00",5776,15.2,73.3,0,0,0,13.05
"2021-09-01 21:00:00",5777,14.77,72.54,0,0,0,13.04
"2021-09-01 21:30:00",5778,14.29,74.76,0,0,0,13.03
"2021-09-01 22:00:00",5779,14.24,74.11,0,0,0,13.02
"2021-09-01 22:30:00",5780,13.81,72.58,0,0,0,13
"2021-09-01 23:00:00",5781,12.75,80.4,0,0,0,13
"2021-09-01 23:30:00",5782,12.76,77.19,0,0,0,12.99
"2021-09-02 00:00:00",5783,13.73,79.77,0,0,0,12.98
"2021-09-02 00:30:00",5784,13.89,77.76,0,0,0,12.97
"2021-09-02 01:00:00",5785,13.95,79.41,0,0,0,12.96
"2021-09-02 01:30:00",5786,14,81.2,0,0,0,12.95
"2021-09-02 02:00:00",5787,14.21,84,0,0,0,12.95
"2021-09-02 02:30:00",5788,14.37,84.9,0,0,0,12.95
"2021-09-02 03:00:00",5789,14.13,85.5,0,0,0,12.94
"2021-09-02 03:30:00",5790,14.04,86.3,0,0,0,12.94
"2021-09-02 04:00:00",5791,13.85,88.1,0,0,0,12.93
"2021-09-02 04:30:00",5792,13.51,89.8,0,0,0,12.92
"2021-09-02 05:00:00",5793,13.45,91.8,0,0,0,12.92
"2021-09-02 05:30:00",5794,13.57,92.6,0.475852,0,0,12.91
"2021-09-02 06:00:00",5795,13.55,93,10.10007,0,0,12.91
"2021-09-02 06:30:00",5796,13.71,94.3,13.87567,0,0,12.9
"2021-09-02 07:00:00",5797,14.21,91.9,51.94169,0,0,12.91
"2021-09-02 07:30:00",5798,14.39,91.4,63.98473,0,0,12.91
"2021-09-02 08:00:00",5799,14.49,92.4,76.07722,0,0,12.91
"2021-09-02 08:30:00",5800,15.68,89.8,180.3163,0,0,12.99
"2021-09-02 09:00:00",5801,17.8,78.92,214.4288,0,0,13.09
"2021-09-02 09:30:00",5802,18.73,77.05,233.5272,0,0,13.19
"2021-09-02 10:00:00",5803,20.01,69.84,313.606,0,0,13.3
"2021-09-02 10:30:00",5804,21.01,67.96,654.6462,0,0,13.42
"2021-09-02 11:00:00",5805,20.82,68.34,278.8352,0,0,13.36
"2021-09-02 11:30:00",5806,21.02,66.42,282.0768,0,0,13.39
"2021-09-02 12:00:00",5807,20.64,69.13,254.8372,0,0,13.35
"2021-09-02 12:30:00",5808,20.14,68.68,207.2667,0,0,13.29
"2021-09-02 13:00:00",5809,20.3,67.92,239.4859,0,0,13.28
"2021-09-02 13:30:00",5810,19.81,71.64,187.0279,0,0,13.25
"2021-09-02 14:00:00",5811,20.18,70.04,199.8988,0,0,13.24
"2021-09-02 14:30:00",5812,19.74,73.08,123.3833,0,0,13.2
"2021-09-02 15:00:00",5813,19.18,73.83,109.297,0,0,13.16
"2021-09-02 15:30:00",5814,19.1,74.48,110.5694,0,0,13.13
"2021-09-02 16:00:00",5815,18.86,76.8,81.94861,0,0,13.09
"2021-09-02 16:30:00",5816,17.57,86.9,51.338,0,0,13.05
"2021-09-02 17:00:00",5817,16.77,92.5,37.19188,0,0,13.02
"2021-09-02 17:30:00",5818,16.58,94.2,29.54938,0,0,13
"2021-09-02 18:00:00",5819,16.15,95.9,13.93306,0,0,12.97
"2021-09-02 18:30:00",5820,15.86,97.1,4.814906,0,0,12.95
"2021-09-02 19:00:00",5821,15.73,98,0.04121328,0,0,12.95
"2021-09-02 19:30:00",5822,15.7,97.6,0,0,0,12.93
"2021-09-02 20:00:00",5823,15.74,95.4,0,0,0,12.92
"2021-09-02 20:30:00",5824,15.72,93.1,0,0,0,12.91
"2021-09-02 21:00:00",5825,15.55,93,0,0,0,12.91
"2021-09-02 21:30:00",5826,15.44,93.1,0,0,0,12.9
"2021-09-02 22:00:00",5827,15.41,92.7,0,0,0,12.9
"2021-09-02 22:30:00",5828,15.02,94.9,0,0,0,12.89
"2021-09-02 23:00:00",5829,15.17,92.9,0,0,0,12.89
"2021-09-02 23:30:00",5830,14.88,92.4,0,0,0,12.88
"2021-09-03 00:00:00",5831,14.81,88.7,0,0,0,12.88
"2021-09-03 00:30:00",5832,14.61,87.9,0,0,0,12.87
"2021-09-03 01:00:00",5833,13.87,93.8,0,0,0,12.87
"2021-09-03 01:30:00",5834,13.54,97.7,0,0,0,12.87
"2021-09-03 02:00:00",5835,12.85,98.4,0,0,0,12.87
"2021-09-03 02:30:00",5836,12.6,100,0,0,0,12.86
"2021-09-03 03:00:00",5837,12.56,100,0,0,0,12.86
"2021-09-03 03:30:00",5838,12.6,100,0,0,0,12.86
"2021-09-03 04:00:00",5839,12.58,100,0,0,0,12.85
"2021-09-03 04:30:00",5840,12.6,100,0,0,0,12.85
"2021-09-03 05:00:00",5841,12.77,100,0,0,0,12.85
"2021-09-03 05:30:00",5842,12.83,100,0.1297334,0,0,12.84
"2021-09-03 06:00:00",5843,13.02,100,2.031386,0,0,12.85
"2021-09-03 06:30:00",5844,13.23,100,8.813121,0,0,12.84
"2021-09-03 07:00:00",5845,13.6,100,24.41751,0,0,12.84
"2021-09-03 07:30:00",5846,13.94,100,20.87537,0,0,12.84
"2021-09-03 08:00:00",5847,14.37,100,49.85599,0,0,12.85
"2021-09-03 08:30:00",5848,14.54,100,87.83323,0,0,12.85
"2021-09-03 09:00:00",5849,15.05,100,182.2682,0,0,12.88
"2021-09-03 09:30:00",5850,15.65,100,115.9777,0,0,12.92
"2021-09-03 10:00:00",5851,15.58,100,101.1724,0,0,12.9
"2021-09-03 10:30:00",5852,15.88,100,151.5065,0,0,12.92
"2021-09-03 11:00:00",5853,15.26,100,118.6377,0,0,12.88
"2021-09-03 11:30:00",5854,15.88,99.9,287.719,0,0,12.96
"2021-09-03 12:00:00",5855,15.96,99.7,120.64,0,0,13.01
"2021-09-03 12:30:00",5856,15.57,99.6,49.9364,0,0,12.93
"2021-09-03 13:00:00",5857,15.23,100,56.62767,0,0,12.88
"2021-09-03 13:30:00",5858,15.53,100,94.2794,0,0,12.87
"2021-09-03 14:00:00",5859,15.69,100,67.00896,0,0,12.87
