"TOA5","S4N_weir","CR1000X","4730","CR1000X.Std.03.02","CPU:2019.10_S4NWeir.cr1x","52245","S4NShelterT"
TIMESTAMP,RECORD,Batt_Volt,PTemp,GageHouseT,WeirCoverT
TS,RN,V DC,Deg C,Deg C,Deg C
,,Smp,Smp,Smp,Smp
2021-02-15 08:30:00,10219,12.4,-37.5,-30,-102
2021-02-15 09:00:00,10220,13,-36.4,-29,-102.7
2021-02-15 09:30:00,10221,12.8,-31.9,-27.9,-102
2021-02-15 10:00:00,10222,12.7,-29.4,-26.7,-102
2021-02-15 10:30:00,10223,12.7,-27.8,-25.6,-102.4
2021-02-15 11:00:00,10224,12.7,-26.3,-24.2,-101.3
2021-02-15 11:30:00,10225,12.8,-24.5,-23.4,-101.5
2021-02-15 12:00:00,10226,12.7,-23,-22.3,-100.6
2021-02-15 12:30:00,10227,12.8,-22,-21.6,-100.5
2021-02-15 13:00:00,10228,13.2,-20.8,-21,-100.9
2021-02-15 13:30:00,10229,12.9,-19.5,-20.1,-100.3
2021-02-15 14:00:00,10230,12.9,-18.6,-19.4,-100.2
2021-02-15 14:30:00,10231,12.9,-18.1,-18.9,-99.7
2021-02-15 15:00:00,10232,12.8,-17.8,-18.3,-99.6
2021-02-15 15:30:00,10233,13,-17.5,-17.4,-99.6
2021-02-15 16:00:00,10234,12.9,-16.9,-16.8,-99.5
2021-02-15 16:30:00,10235,12.8,-16.8,-17.1,-99.6
2021-02-15 17:00:00,10236,12.7,-17.3,-18.1,-100.5
2021-02-15 17:30:00,10237,12.7,-18.3,-18.9,-100.3
2021-02-15 18:00:00,10238,12.6,-19.6,-19.8,-100
2021-02-15 18:30:00,10239,12.6,-21.1,-20.6,-101
2021-02-15 19:00:00,10240,12.6,-22.5,-21.7,-100.9
2021-02-15 19:30:00,10241,12.6,-23.8,-22.2,-101.5
2021-02-15 20:00:00,10242,12.5,-25.1,-23.1,-101.2
2021-02-15 20:30:00,10243,12.5,-26.2,-23.4,-101.7
2021-02-15 21:00:00,10244,12.5,-27.3,-23.9,-100.9
2021-02-15 21:30:00,10245,12.5,-28.2,-24.4,-101.5
2021-02-15 22:00:00,10246,12.5,-29.1,-24.8,-102
2021-02-15 22:30:00,10247,12.5,-29.9,-25.3,-101.4
2021-02-15 23:00:00,10248,12.5,-30.6,-25.7,-101.7
2021-02-15 23:30:00,10249,12.5,-31.2,-25.9,-102
2021-02-16 00:00:00,10250,12.5,-31.7,-26.1,-102.1
2021-02-16 00:30:00,10251,12.5,-32.2,-26.5,-101.9
2021-02-16 01:00:00,10252,12.5,-32.6,-26.7,-101.9
2021-02-16 01:30:00,10253,12.4,-33,-26.9,-101.7
2021-02-16 02:00:00,10254,12.4,-33.3,-27.1,-101.9
2021-02-16 02:30:00,10255,12.4,-33.6,-27.4,-102.4
2021-02-16 03:00:00,10256,12.4,-33.9,-27.6,-102.3
2021-02-16 03:30:00,10257,12.4,-34.2,-27.8,-101.8
2021-02-16 04:00:00,10258,12.4,-34.5,-28,-101.5
2021-02-16 04:30:00,10259,12.4,-34.7,-28.1,-102.5
2021-02-16 05:00:00,10260,12.4,-34.9,-28.3,-102.3
2021-02-16 05:30:00,10261,12.4,-35.1,-28.3,-102.9
2021-02-16 06:00:00,10262,12.4,-35.3,-28.4,-102.9
2021-02-16 06:30:00,10263,12.4,-35.4,-28.6,-102.5
2021-02-16 07:00:00,10264,12.4,-35.6,-28.8,-101.7
2021-02-16 07:30:00,10265,12.4,-35.7,-28.9,-102.4
2021-02-16 08:00:00,10266,12.4,-35.7,-28.9,-101.9
2021-02-16 08:30:00,10267,12.4,-35.5,-28.4,-103
2021-02-16 09:00:00,10268,12.9,-34.4,-27.5,-101.9
2021-02-16 09:30:00,10269,12.8,-29.7,-26.4,-102.1
2021-02-16 10:00:00,10270,12.7,-27.1,-24.9,-102.3
2021-02-16 10:30:00,10271,12.7,-25,-23.4,-101.1
2021-02-16 11:00:00,10272,12.7,-22.8,-21.6,-100.9
2021-02-16 11:30:00,10273,12.8,-20.3,-20.7,-100.7
2021-02-16 12:00:00,10274,12.7,-18.4,-19.3,-99.8
2021-02-16 12:30:00,10275,12.8,-17.1,-18.6,-100.1
2021-02-16 13:00:00,10276,13.1,-15.8,-17.5,-99.5
2021-02-16 13:30:00,10277,12.9,-14.3,-16.5,-99.7
2021-02-16 14:00:00,10278,12.9,-13.3,-15.8,-99.4
2021-02-16 14:30:00,10279,12.9,-12.8,-15,-99.4
2021-02-16 15:00:00,10280,12.8,-12.5,-14.8,-99.2
2021-02-16 15:30:00,10281,12.9,-12.3,-13.7,-98.7
2021-02-16 16:00:00,10282,12.8,-11.7,-12.7,-98.5
2021-02-16 16:30:00,10283,12.8,-11.7,-13.3,-98.8
2021-02-16 17:00:00,10284,12.7,-12.2,-14.4,-98.7
2021-02-16 17:30:00,10285,12.6,-13.3,-15.6,-100
2021-02-16 18:00:00,10286,12.6,-14.6,-16.8,-99.5
2021-02-16 18:30:00,10287,12.6,-16.1,-17.2,-99.7
2021-02-16 19:00:00,10288,12.6,-17.7,-18.1,-100.2
2021-02-16 19:30:00,10289,12.6,-19.2,-18.7,-100.3
2021-02-16 20:00:00,10290,12.5,-20.6,-19.4,-100.1
2021-02-16 20:30:00,10291,12.5,-21.9,-20.2,-100.5
2021-02-16 21:00:00,10292,12.5,-23.1,-20.7,-100.5
2021-02-16 21:30:00,10293,12.5,-24.1,-21.2,-100.6
2021-02-16 22:00:00,10294,12.5,-25,-21.6,-100.6
2021-02-16 22:30:00,10295,12.5,-25.8,-22,-100.8
2021-02-16 23:00:00,10296,12.5,-26.4,-22.4,-101.4
2021-02-16 23:30:00,10297,12.5,-27,-22.7,-101.2
2021-02-17 00:00:00,10298,12.5,-27.4,-22.8,-101.7
2021-02-17 00:30:00,10299,12.5,-27.8,-23.1,-100.6
2021-02-17 01:00:00,10300,12.5,-28.1,-23.4,-101.3
2021-02-17 01:30:00,10301,12.5,-28.5,-23.6,-101.3
2021-02-17 02:00:00,10302,12.4,-28.9,-23.9,-101
2021-02-17 02:30:00,10303,12.4,-29.3,-24.2,-101
2021-02-17 03:00:00,10304,12.4,-29.6,-24.4,-101.6
2021-02-17 03:30:00,10305,12.4,-29.9,-24.7,-102
2021-02-17 04:00:00,10306,12.4,-30.3,-25,-101.3
2021-02-17 04:30:00,10307,12.4,-30.7,-25.1,-102.3
2021-02-17 05:00:00,10308,12.4,-30.9,-25.2,-101.8
2021-02-17 05:30:00,10309,12.4,-31,-25.3,-101.7
2021-02-17 06:00:00,10310,12.4,-31.1,-25.5,-102.3
2021-02-17 06:30:00,10311,12.4,-31.4,-25.6,-102
2021-02-17 07:00:00,10312,12.4,-31.5,-25.6,-101.5
2021-02-17 07:30:00,10313,12.4,-31.4,-25.4,-102.4
2021-02-17 08:00:00,10314,12.4,-30.9,-25,-101.8
2021-02-17 08:30:00,10315,12.5,-29.8,-24.2,-100.9
2021-02-17 09:00:00,10316,12.9,-28.4,-23.3,-101.7
2021-02-17 09:30:00,10317,12.8,-23.7,-21.8,-101.2
2021-02-17 10:00:00,10318,12.8,-21.2,-20,-99.9
2021-02-17 10:30:00,10319,12.8,-18.8,-18.4,-100
2021-02-17 11:00:00,10320,12.9,-16.7,-16.8,-100.1
2021-02-17 11:30:00,10321,13,-14.8,-15.7,-98.8
2021-02-17 12:00:00,10322,12.9,-13.6,-15.2,-99.4
2021-02-17 12:30:00,10323,13,-12.6,-14.3,-98.8
2021-02-18 08:30:00,10363,12.4,-17.1,-15.1,-99.3
2021-02-18 09:00:00,10364,12.4,-16,-14.4,-99.6
2021-02-18 09:30:00,10365,12.4,-14.5,-13.5,-99.2
2021-02-18 10:00:00,10366,12.4,-12.9,-12.7,-98.9
2021-02-18 10:30:00,10367,12.4,-11.4,-11.9,-98.8
2021-02-18 11:00:00,10368,12.5,-10.1,-11.2,-98.2
2021-02-18 11:30:00,10369,12.5,-8.9,-10.5,-98.3
2021-02-18 12:00:00,10370,12.6,-7.7,-9.8,-97.7
2021-02-18 12:30:00,10371,12.6,-7,-9.5,-98
2021-02-18 13:00:00,10372,12.6,-6.6,-9.1,-97.5
2021-02-18 13:30:00,10373,12.6,-6.3,-8.9,-97.8
2021-02-18 14:00:00,10374,12.7,-6,-9.2,-97.6
2021-02-18 14:30:00,10375,12.6,-5.8,-8.6,-98
2021-02-18 15:00:00,10376,12.6,-5.9,-8.4,-97
2021-02-18 15:30:00,10377,12.6,-6,-8.5,-97.5
2021-02-18 16:00:00,10378,12.5,-6.3,-8.5,-97.6
2021-02-18 16:30:00,10379,12.5,-6.7,-9,-97.7
2021-02-18 17:00:00,10380,12.5,-7.3,-9.2,-97.8
2021-02-18 17:30:00,10381,12.4,-8.2,-9.5,-98.1
2021-02-18 18:00:00,10382,12.4,-9,-10,-98.1
2021-02-18 18:30:00,10383,12.4,-9.8,-10.3,-98.2
2021-02-18 19:00:00,10384,12.4,-10.5,-10.7,-98.4
2021-02-18 19:30:00,10385,12.4,-11,-10.8,-98.1
2021-02-18 20:00:00,10386,12.4,-11.4,-10.9,-98.2
2021-02-18 20:30:00,10387,12.4,-11.7,-11.1,-98.3
2021-02-18 21:00:00,10388,12.4,-12.1,-11.3,-98.8
2021-02-18 21:30:00,10389,12.4,-12.5,-11.5,-98.3
2021-02-18 22:00:00,10390,12.3,-12.7,-11.5,-98.4
2021-02-18 22:30:00,10391,12.3,-12.9,-11.6,-98.5
2021-02-18 23:00:00,10392,12.3,-13,-11.8,-98.5
2021-02-18 23:30:00,10393,12.3,-13.1,-11.8,-98.4
2021-02-19 00:00:00,10394,12.3,-13.1,-11.9,-98.6
2021-02-19 00:30:00,10395,12.3,-13.2,-12.1,-98.3
2021-02-19 01:00:00,10396,12.3,-13.4,-12.3,-98.6
2021-02-19 01:30:00,10397,12.3,-13.6,-12.4,-98.2
2021-02-19 02:00:00,10398,12.3,-14.1,-12.7,-98.7
2021-02-19 02:30:00,10399,12.3,-14.9,-13.4,-98.8
2021-02-19 03:00:00,10400,12.3,-16.1,-14.2,-99
2021-02-19 03:30:00,10401,12.3,-17.3,-15.1,-99.2
2021-02-19 04:00:00,10402,12.3,-18.5,-15.7,-99.7
2021-02-19 04:30:00,10403,12.3,-19.6,-16.5,-100
2021-02-19 05:00:00,10404,12.3,-20.6,-17.1,-99.4
2021-02-19 05:30:00,10405,12.3,-21.6,-17.6,-100.1
2021-02-19 06:00:00,10406,12.3,-22.4,-18.2,-100.1
2021-02-19 06:30:00,10407,12.3,-23.1,-18.5,-100.5
2021-02-19 07:00:00,10408,12.3,-23.8,-18.9,-100.2
2021-02-19 07:30:00,10409,12.3,-24.3,-19.2,-100.1
2021-02-19 08:00:00,10410,12.3,-24.7,-19.3,-100.2
2021-02-19 08:30:00,10411,12.3,-24.6,-18.8,-100.5
2021-02-19 09:00:00,10412,12.4,-23.8,-18.1,-100.2
2021-02-19 09:30:00,10413,12.4,-19.8,-17.2,-99.7
2021-02-19 10:00:00,10414,12.3,-17.3,-16.1,-99.8
2021-02-19 10:30:00,10415,12.3,-15.8,-14.7,-99.7
2021-02-19 11:00:00,10416,12.3,-14.4,-13.5,-98.9
2021-02-19 11:30:00,10417,12.4,-13,-12.9,-98.7
2021-02-19 12:00:00,10418,12.3,-11.7,-12.2,-98.4
2021-02-19 12:30:00,10419,12.3,-10.8,-11.4,-98.4
2021-02-19 13:00:00,10420,12.7,-9.8,-11,-98.2
2021-02-19 13:30:00,10421,12.5,-8.6,-10.3,-98.3
2021-02-19 14:00:00,10422,12.6,-7.8,-9.9,-97.9
2021-02-19 14:30:00,10423,12.6,-7.5,-9.3,-97.7
2021-02-19 15:00:00,10424,12.5,-7.4,-9,-97.6
2021-02-19 15:30:00,10425,12.6,-7.3,-8.2,-97.5
2021-02-19 16:00:00,10426,12.6,-7,-7,-97.4
2021-02-19 16:30:00,10427,12.5,-7,-7.7,-97.3
2021-02-19 17:00:00,10428,12.4,-7.4,-8.5,-97.6
2021-02-19 17:30:00,10429,12.4,-8.3,-9.9,-97.9
2021-02-19 18:00:00,10430,12.4,-9.5,-11.2,-98.4
2021-02-19 18:30:00,10431,12.3,-10.9,-11.9,-98.6
2021-02-19 19:00:00,10432,12.3,-12.3,-12.5,-98.8
2021-02-19 19:30:00,10433,12.3,-13.7,-13.2,-99.2
2021-02-19 20:00:00,10434,12.3,-15,-13.9,-99.3
2021-02-19 20:30:00,10435,12.3,-16.1,-14.5,-99
2021-02-19 21:00:00,10436,12.3,-17.2,-15,-99.3
2021-02-19 21:30:00,10437,12.3,-18.2,-15.6,-99.6
2021-02-19 22:00:00,10438,12.3,-19,-16.1,-100
2021-02-19 22:30:00,10439,12.3,-19.8,-16.4,-99.9
2021-02-19 23:00:00,10440,12.3,-20.5,-16.9,-99.2
2021-02-19 23:30:00,10441,12.3,-21.1,-17.2,-100.3
2021-02-20 00:00:00,10442,12.2,-21.6,-17.6,-100
2021-02-20 00:30:00,10443,12.2,-22.1,-17.8,-99.9
2021-02-20 01:00:00,10444,12.2,-22.5,-18,-99.4
2021-02-20 01:30:00,10445,12.2,-22.7,-18.3,-100.1
2021-02-20 02:00:00,10446,12.2,-22.9,-18.5,-100.6
2021-02-20 02:30:00,10447,12.2,-23.1,-18.8,-100.3
2021-02-20 03:00:00,10448,12.2,-23.3,-18.8,-100.2
2021-02-20 03:30:00,10449,12.2,-23.4,-19,-100
2021-02-20 04:00:00,10450,12.2,-23.5,-19.4,-100.6
2021-02-20 04:30:00,10451,12.2,-23.7,-19.6,-100.3
2021-02-20 05:00:00,10452,12.2,-23.8,-19.7,-100.6
2021-02-20 05:30:00,10453,12.2,-23.8,-19.8,-100.5
2021-02-20 06:00:00,10454,12.2,-23.8,-19.8,-100.8
2021-02-20 06:30:00,10455,12.2,-23.7,-19.6,-100.6
2021-02-20 07:00:00,10456,12.2,-23.5,-19.7,-100.5
2021-02-20 07:30:00,10457,12.2,-23.3,-19.4,-100.3
2021-02-20 08:00:00,10458,12.2,-22.9,-19,-100.4
2021-02-20 08:30:00,10459,12.2,-22.3,-18.3,-100.4
2021-02-20 09:00:00,10460,12.5,-20.9,-17.2,-100.1
2021-02-20 09:30:00,10461,12.6,-16.1,-15.9,-99.5
2021-02-20 10:00:00,10462,12.4,-13.7,-14.7,-99.3
2021-02-20 10:30:00,10463,12.4,-12.4,-13.3,-99.2
2021-02-20 11:00:00,10464,12.4,-11.2,-12,-98.2
2021-02-20 11:30:00,10465,12.4,-9.6,-10.8,-98.4
2021-02-20 12:00:00,10466,12.4,-8.2,-9.8,-97.4
2021-02-20 12:30:00,10467,12.4,-7.2,-9.1,-97.5
2021-02-20 13:00:00,10468,12.8,-6,-8.3,-97.7
2021-02-20 13:30:00,10469,12.6,-4.8,-7.6,-97.2
2021-02-20 14:00:00,10470,12.8,-3.8,-7,-97.3
2021-02-20 14:30:00,10471,12.7,-2.9,-6.5,-97
2021-02-20 15:00:00,10472,12.7,-2.4,-6.3,-97.1
2021-02-20 15:30:00,10473,12.7,-2.2,-5.6,-96.8
2021-02-20 16:00:00,10474,12.7,-2.5,-5.5,-96.8
2021-02-20 16:30:00,10475,12.6,-2.9,-5.9,-97.2
2021-02-20 17:00:00,10476,12.5,-3.7,-6.8,-97.7
2021-02-20 17:30:00,10477,12.4,-4.7,-7.4,-97
2021-02-20 18:00:00,10478,12.4,-5.6,-7.9,-97.4
2021-02-20 18:30:00,10479,12.4,-6.2,-7.7,-97.5
2021-02-20 19:00:00,10480,12.4,-6.3,-7.5,-97.4
2021-02-20 19:30:00,10481,12.3,-6.4,-7.4,-97
2021-02-20 20:00:00,10482,12.3,-6.7,-7.8,-97.6
2021-02-20 20:30:00,10483,12.3,-7,-7.9,-97.4
2021-02-20 21:00:00,10484,12.3,-7.2,-8.2,-97.8
2021-02-20 21:30:00,10485,12.3,-7.7,-8.6,-98.2
2021-02-20 22:00:00,10486,12.3,-8.3,-9,-97.7
2021-02-20 22:30:00,10487,12.3,-8.9,-9.4,-97.9
2021-02-20 23:00:00,10488,12.3,-9.5,-9.7,-98
2021-02-20 23:30:00,10489,12.3,-10,-9.9,-98.1
2021-02-21 00:00:00,10490,12.2,-10.6,-10.4,-97.8
2021-02-21 00:30:00,10491,12.2,-11.2,-11,-98.1
2021-02-21 01:00:00,10492,12.2,-11.8,-11.4,-98.1
2021-02-21 01:30:00,10493,12.2,-12.3,-11.4,-99
2021-02-21 02:00:00,10494,12.2,-12.4,-11,-97.9
2021-02-21 02:30:00,10495,12.2,-12.3,-10.8,-98.1
2021-02-21 03:00:00,10496,12.2,-12,-10.5,-98.2
2021-02-21 03:30:00,10497,12.2,-11.4,-10.1,-98.4
2021-02-21 04:00:00,10498,12.2,-10.9,-10,-98.1
2021-02-21 04:30:00,10499,12.2,-10.8,-10,-97.9
2021-02-21 05:00:00,10500,12.2,-10.6,-9.9,-98.2
2021-02-21 05:30:00,10501,12.2,-10.1,-9.5,-97.8
2021-02-21 06:00:00,10502,12.2,-9.6,-9.2,-98.2
2021-02-21 06:30:00,10503,12.2,-9.3,-9.2,-97.8
2021-02-21 07:00:00,10504,12.2,-9.5,-9.4,-97.8
2021-02-21 07:30:00,10505,12.2,-9.3,-9.1,-97.8
2021-02-21 08:00:00,10506,12.2,-9,-8.8,-97.9
2021-02-21 08:30:00,10507,12.2,-8.4,-8.3,-97.6
2021-02-21 09:00:00,10508,12.2,-7.5,-7.8,-97.7
2021-02-21 09:30:00,10509,12.3,-6.5,-7.2,-97.4
2021-02-21 10:00:00,10510,12.3,-5.5,-6.6,-97.2
2021-02-21 10:30:00,10511,12.3,-4.3,-5.8,-97.2
2021-02-21 11:00:00,10512,12.4,-3.5,-5.4,-96.9
2021-02-21 11:30:00,10513,12.4,-2.4,-4.6,-96.6
2021-02-21 12:00:00,10514,12.5,-1.2,-3.8,-96
2021-02-21 12:30:00,10515,12.5,0.1,-2.9,-96.3
2021-02-21 13:00:00,10516,12.5,0.4,-2.8,-96
2021-02-21 13:30:00,10517,12.5,0.8,-2.3,-96.2
2021-02-21 14:00:00,10518,12.6,1.4,-1.5,-95.8
2021-02-21 14:30:00,10519,12.6,2,-1,-96
2021-02-21 15:00:00,10520,12.5,2,-1,-95.9
2021-02-21 15:30:00,10521,12.5,2,-0.9,-95.8
2021-02-21 16:00:00,10522,12.4,1.7,-1.2,-95.6
2021-02-21 16:30:00,10523,12.4,1.4,-1.2,-95.7
2021-02-21 17:00:00,10524,12.4,1.2,-1.4,-95.7
2021-02-21 17:30:00,10525,12.3,0.9,-1.7,-95.7
2021-02-21 18:00:00,10526,12.3,0.5,-1.8,-95.9
2021-02-21 18:30:00,10527,12.3,0.1,-2,-96.1
2021-02-21 19:00:00,10528,12.3,-0.2,-2.2,-96
2021-02-21 19:30:00,10529,12.3,-0.4,-2.2,-96.3
2021-02-21 20:00:00,10530,12.3,-0.6,-2.2,-96.1
2021-02-21 20:30:00,10531,12.3,-0.7,-2.2,-96
2021-02-21 21:00:00,10532,12.3,-0.8,-2.2,-96.4
2021-02-21 21:30:00,10533,12.2,-0.9,-2.3,-96
2021-02-21 22:00:00,10534,12.2,-1,-2.4,-95.9
2021-02-21 22:30:00,10535,12.2,-1.1,-2.5,-96.5
2021-02-21 23:00:00,10536,12.2,-1.3,-2.7,-96.3
2021-02-21 23:30:00,10537,12.2,-1.6,-2.9,-96.3
2021-02-22 00:00:00,10538,12.2,-1.9,-3,-96.1
2021-02-22 00:30:00,10539,12.2,-2.2,-3.4,-96.4
2021-02-22 01:00:00,10540,12.2,-2.5,-3.5,-96.2
2021-02-22 01:30:00,10541,12.2,-2.8,-3.5,-96.3
2021-02-22 02:00:00,10542,12.2,-3,-3.5,-96.5
2021-02-22 02:30:00,10543,12.2,-3,-3.5,-96.3
2021-02-22 03:00:00,10544,12.2,-3.1,-3.6,-96.3
2021-02-22 03:30:00,10545,12.2,-3.1,-3.6,-96.4
2021-02-22 04:00:00,10546,12.2,-3.2,-3.6,-96.8
2021-02-22 04:30:00,10547,12.2,-3.3,-3.7,-96.4
2021-02-22 05:00:00,10548,12.2,-3.3,-3.7,-96.7
2021-02-22 05:30:00,10549,12.2,-3.3,-3.8,-96.5
2021-02-22 06:00:00,10550,12.2,-3.7,-4.3,-96.6
2021-02-22 06:30:00,10551,12.2,-4,-4.5,-96.8
2021-02-22 07:00:00,10552,12.2,-4.5,-4.6,-97
2021-02-22 07:30:00,10553,12.2,-4.3,-4.2,-96.4
2021-02-22 08:00:00,10554,12.2,-4.1,-4,-96.5
2021-02-22 08:30:00,10555,12.2,-3.9,-3.9,-96.5
2021-02-22 09:00:00,10556,12.4,-3.3,-3.1,-96.1
2021-02-22 09:30:00,10557,12.4,-1.3,-2,-95.7
2021-02-22 10:00:00,10558,12.4,0.1,-1.4,-96.1
2021-02-22 10:30:00,10559,12.5,1.2,-0.4,-95.2
2021-02-22 11:00:00,10560,12.5,2.4,0.5,-95.7
2021-02-22 11:30:00,10561,12.5,2.8,0.7,-95.2
2021-02-22 12:00:00,10562,12.5,3.1,1.1,-95.3
2021-02-22 12:30:00,10563,12.6,3.9,2.5,-94.9
2021-02-22 13:00:00,10564,12.7,4.9,3.3,-94.7
2021-02-22 13:30:00,10565,12.6,5.6,3.5,-95
2021-02-22 14:00:00,10566,12.6,6,3.3,-95
2021-02-22 14:30:00,10567,12.6,6.5,3.7,-94.8
2021-02-22 15:00:00,10568,12.6,6.9,4.3,-94.6
2021-02-22 15:30:00,10569,12.6,7.1,3.9,-94.8
2021-02-22 16:00:00,10570,12.6,7,3.9,-94.8
2021-02-22 16:30:00,10571,12.5,6.7,3.9,-94.8
2021-02-22 17:00:00,10572,12.5,6.3,3.8,-94.8
2021-02-22 17:30:00,10573,12.4,5.6,3.3,-95
2021-02-22 18:00:00,10574,12.4,5,2.9,-94.8
2021-02-22 18:30:00,10575,12.4,4.3,2.6,-95.2
2021-02-22 19:00:00,10576,12.4,4.1,2.6,-95.2
2021-02-22 19:30:00,10577,12.4,4,2.6,-94.9
2021-02-22 20:00:00,10578,12.3,4,2.6,-95.1
2021-02-22 20:30:00,10579,12.3,3.9,2.6,-94.9
2021-02-22 21:00:00,10580,12.3,3.8,2.5,-94.9
2021-02-22 21:30:00,10581,12.3,3.7,2.4,-95.2
2021-02-22 22:00:00,10582,12.3,3.6,2.3,-95.4
2021-02-22 22:30:00,10583,12.3,3.5,2.3,-95.3
2021-02-22 23:00:00,10584,12.3,3.4,2.2,-95.3
2021-02-22 23:30:00,10585,12.3,3.3,2,-94.8
2021-02-23 00:00:00,10586,12.3,3.2,1.9,-95.9
2021-02-23 00:30:00,10587,12.3,3.1,1.8,-95.3
2021-02-23 01:00:00,10588,12.3,2.9,1.6,-95.4
2021-02-23 01:30:00,10589,12.3,2.6,1.5,-95.1
2021-02-23 02:00:00,10590,12.3,2.1,1.3,-95.4
2021-02-23 02:30:00,10591,12.3,1.6,0.9,-95.5
2021-02-23 03:00:00,10592,12.3,1.1,0.6,-95.3
2021-02-23 03:30:00,10593,12.2,0.6,0.3,-95.4
2021-02-23 04:00:00,10594,12.2,0.2,0.1,-95.4
2021-02-23 04:30:00,10595,12.2,0.1,0,-96
2021-02-23 05:00:00,10596,12.2,0,0,-95.6
2021-02-23 05:30:00,10597,12.2,0,0,-95.7
2021-02-23 06:00:00,10598,12.2,-0.1,-0.1,-95.4
2021-02-23 06:30:00,10599,12.2,-0.3,-0.4,-95.9
2021-02-23 07:00:00,10600,12.2,-0.3,-0.2,-95.7
2021-02-23 07:30:00,10601,12.2,-0.2,-0.2,-95.7
2021-02-23 08:00:00,10602,12.3,0.1,0,-95.8
2021-02-23 08:30:00,10603,12.3,0.5,0.2,-95.9
2021-02-23 09:00:00,10604,12.3,1,0.5,-95.7
2021-02-23 09:30:00,10605,12.3,1.5,0.8,-95.4
2021-02-23 10:00:00,10606,12.4,2.3,1.3,-95.4
2021-02-23 10:30:00,10607,12.4,2.8,1.6,-95
2021-02-23 11:00:00,10608,12.4,3.1,1.9,-95.3
2021-02-23 11:30:00,10609,12.4,3.4,2.1,-95.5
2021-02-23 12:00:00,10610,12.4,3.7,2.3,-94.9
2021-02-23 12:30:00,10611,12.4,4,2.5,-94.9
2021-02-23 13:00:00,10612,12.6,4.8,2.9,-95.1
2021-02-23 13:30:00,10613,12.6,5.9,3.2,-94.7
2021-02-23 14:00:00,10614,12.7,6.8,3.8,-94.8
2021-02-23 14:30:00,10615,12.7,7.4,3.9,-95
2021-02-23 15:00:00,10616,12.7,8.1,4.4,-94.9
2021-02-23 15:30:00,10617,12.6,8.3,4,-94.9
2021-02-23 16:00:00,10618,12.6,8.1,3.9,-94.9
2021-02-23 16:30:00,10619,12.5,7.4,3.4,-94.8
2021-02-23 17:00:00,10620,12.5,6.5,2.7,-94.9
2021-02-23 17:30:00,10621,12.4,5.3,2,-94.9
2021-02-23 18:00:00,10622,12.4,4.3,1.6,-95.2
2021-02-23 18:30:00,10623,12.4,3.4,1.2,-95.1
2021-02-23 19:00:00,10624,12.4,2.7,1,-95.4
2021-02-23 19:30:00,10625,12.4,2.1,0.7,-95.5
2021-02-23 20:00:00,10626,12.4,1.7,0.5,-95.6
2021-02-23 20:30:00,10627,12.4,1.4,0.4,-95.5
2021-02-23 21:00:00,10628,12.3,1.1,0.3,-95.7
2021-02-23 21:30:00,10629,12.3,0.9,0.1,-95.4
2021-02-23 22:00:00,10630,12.3,0.7,0,-96
2021-02-23 22:30:00,10631,12.3,0.5,-0.1,-95.7
2021-02-23 23:00:00,10632,12.3,0.4,-0.2,-95.8
2021-02-23 23:30:00,10633,12.3,0.2,-0.3,-95.7
2021-02-24 00:00:00,10634,12.3,0.1,-0.4,-95.6
2021-02-24 00:30:00,10635,12.3,-0.2,-0.5,-95.8
2021-02-24 01:00:00,10636,12.3,-0.4,-0.7,-95.9
2021-02-24 01:30:00,10637,12.3,-0.7,-0.9,-96.1
2021-02-24 02:00:00,10638,12.3,-1.1,-1.1,-96
2021-02-24 02:30:00,10639,12.3,-1.5,-1.4,-96.2
2021-02-24 03:00:00,10640,12.3,-2,-1.7,-96.3
2021-02-24 03:30:00,10641,12.3,-2.4,-2,-96.3
2021-02-24 04:00:00,10642,12.3,-2.7,-2.2,-96.3
2021-02-24 04:30:00,10643,12.2,-3.2,-2.6,-96
2021-02-24 05:00:00,10644,12.2,-3.7,-2.9,-96.6
2021-02-24 05:30:00,10645,12.2,-3.9,-3.1,-96.3
2021-02-24 06:00:00,10646,12.2,-4,-3.1,-96.3
2021-02-24 06:30:00,10647,12.2,-4.3,-3.3,-95.9
2021-02-24 07:00:00,10648,12.2,-4.7,-3.7,-96.5
2021-02-24 07:30:00,10649,12.2,-5,-3.9,-96.6
2021-02-24 08:00:00,10650,12.3,-5.4,-3.9,-96.4
2021-02-24 08:30:00,10651,12.3,-5.2,-3.9,-96.2
2021-02-24 09:00:00,10652,12.3,-5.2,-3.7,-96.5
2021-02-24 09:30:00,10653,12.5,-2.9,-3.9,-96.4
2021-02-24 10:00:00,10654,12.4,-1.6,-3.7,-96.4
2021-02-24 10:30:00,10655,12.4,-2.2,-3.6,-96.3
2021-02-24 11:00:00,10656,12.4,-2.5,-3.1,-96.5
2021-02-24 11:30:00,10657,12.4,-2.3,-2.9,-96.3
2021-02-24 12:00:00,10658,12.4,-1.9,-2.6,-96
2021-02-24 12:30:00,10659,12.4,-1.6,-2.1,-96.3
2021-02-24 13:00:00,10660,12.7,-0.8,-1.9,-96.3
2021-02-24 13:30:00,10661,12.6,0.2,-1.5,-96
2021-02-24 14:00:00,10662,12.6,0.9,-1.3,-95.9
2021-02-24 14:30:00,10663,12.6,1,-0.8,-95.9
2021-02-24 15:00:00,10664,12.5,0.9,-0.8,-95.5
