"TOA5","S2_Weir","CR1000","11762","CR1000.Std.14","CPU:2019.10.11_S2Weir.CR1","38393","ShelterT"
TIMESTAMP,RECORD,Batt_Volt,PTemp,GageHouseT,WeirCoverT
TS,RN,V DC,Deg C,Deg C,Deg C
,,Smp,Smp,Smp,Smp
2020-05-11 12:00:00,10216,13.7,8.1,8.7,NAN
2020-05-11 12:30:00,10217,13.7,8.8,9.4,NAN
2020-05-11 13:00:00,10218,13.7,9.6,10.2,NAN
2020-05-11 13:30:00,10219,13.6,10.4,10.9,NAN
2020-05-11 14:00:00,10220,13.6,11.4,12,NAN
2020-05-11 14:30:00,10221,13.5,12.5,12.9,NAN
2020-05-11 15:00:00,10222,13.5,13.4,13.7,NAN
2020-05-11 15:30:00,10223,13.5,14.3,14.5,NAN
2020-05-11 16:00:00,10224,13.5,14.9,15,NAN
2020-05-11 16:30:00,10225,13.5,14.8,14.6,NAN
2020-05-11 17:00:00,10226,13.6,13.6,13.2,NAN
2020-05-11 17:30:00,10227,13.6,12.1,11.8,NAN
2020-05-11 18:00:00,10228,13.7,10.8,10.8,NAN
2020-05-11 18:30:00,10229,14.2,9.8,10,NAN
2020-05-11 19:00:00,10230,13.8,9,9.2,NAN
2020-05-11 19:30:00,10231,13.1,8.2,8.5,NAN
2020-05-11 20:00:00,10232,13,7.4,7.7,NAN
2020-05-11 20:30:00,10233,12.9,6.6,7,NAN
2020-05-11 21:00:00,10234,12.9,5.8,6.3,NAN
2020-05-11 21:30:00,10235,12.9,5.1,5.5,NAN
2020-05-11 22:00:00,10236,12.9,4.3,4.8,NAN
2020-05-11 22:30:00,10237,12.9,3.5,4.2,NAN
2020-05-11 23:00:00,10238,12.8,2.9,3.6,NAN
2020-05-11 23:30:00,10239,12.8,2.3,3,NAN
2020-05-12 00:00:00,10240,12.8,1.8,2.6,NAN
2020-05-12 00:30:00,10241,12.8,1.4,2.2,NAN
2020-05-12 01:00:00,10242,12.8,1,1.8,NAN
2020-05-12 01:30:00,10243,12.8,0.7,1.5,NAN
2020-05-12 02:00:00,10244,12.8,0.4,1.3,NAN
2020-05-12 02:30:00,10245,12.8,0.1,1,NAN
2020-05-12 03:00:00,10246,12.8,-0.1,0.8,NAN
2020-05-12 03:30:00,10247,12.8,-0.4,0.5,NAN
2020-05-12 04:00:00,10248,12.8,-0.6,0.3,NAN
2020-05-12 04:30:00,10249,12.8,-0.9,0,NAN
2020-05-12 05:00:00,10250,12.8,-1.1,-0.2,NAN
2020-05-12 05:30:00,10251,12.8,-1.3,-0.4,NAN
2020-05-12 06:00:00,10252,12.9,-1.4,-0.5,NAN
2020-05-12 06:30:00,10253,13,-1.4,-0.4,NAN
2020-05-12 07:00:00,10254,13.1,-1.1,-0.1,NAN
2020-05-12 07:30:00,10255,13.4,-0.6,0.4,NAN
2020-05-12 08:00:00,10256,14.8,0.1,1.2,NAN
2020-05-12 08:30:00,10257,14.8,1.3,2.3,NAN
2020-05-12 09:00:00,10258,14.7,2.6,3.6,NAN
2020-05-12 09:30:00,10259,14.6,4.2,5,NAN
2020-06-20 21:00:00,12154,12.9,16.6,17.2,NAN
2020-06-20 21:30:00,12155,12.9,16.3,16.9,NAN
2020-06-20 22:00:00,12156,12.9,16,16.6,NAN
2020-06-20 22:30:00,12157,12.9,15.7,16.4,NAN
2020-06-20 23:00:00,12158,12.9,15.5,16.2,NAN
2020-06-20 23:30:00,12159,12.9,15.3,16,NAN
2020-06-21 00:00:00,12160,12.8,15,15.8,NAN
2020-06-21 00:30:00,12161,12.8,14.8,15.5,NAN
2020-06-21 01:00:00,12162,12.8,14.4,15.1,NAN
2020-06-21 01:30:00,12163,12.8,14.1,14.8,NAN
2020-06-21 02:00:00,12164,12.8,13.8,14.6,NAN
2020-06-21 02:30:00,12165,12.8,13.6,14.4,NAN
2020-06-21 03:00:00,12166,12.8,13.4,14.2,NAN
2020-06-21 03:30:00,12167,12.8,13.3,14.1,NAN
2020-06-21 04:00:00,12168,12.8,13.1,14,NAN
2020-06-21 04:30:00,12169,12.8,13,13.8,NAN
2020-06-21 05:00:00,12170,12.8,12.8,13.6,NAN
2020-06-21 05:30:00,12171,12.9,12.7,13.6,NAN
2020-06-21 06:00:00,12172,13,12.7,13.5,NAN
2020-06-21 06:30:00,12173,13.1,12.7,13.6,NAN
2020-06-21 07:00:00,12174,13.4,12.9,13.8,NAN
2020-06-21 07:30:00,12175,13.6,13.2,14.1,NAN
2020-06-21 08:00:00,12176,14.5,13.5,14.3,NAN
2020-06-21 08:30:00,12177,14.4,13.9,14.7,NAN
2020-06-21 09:00:00,12178,14.4,14.4,15.2,NAN
2020-06-21 09:30:00,12179,14.4,14.9,15.6,NAN
2020-06-21 10:00:00,12180,14.3,15.6,16.4,NAN
2020-06-21 10:30:00,12181,13.5,16.5,17.3,NAN
2020-06-21 11:00:00,12182,13.5,17.4,18.2,NAN
2020-06-21 11:30:00,12183,13.4,18.6,19.4,NAN
2020-06-21 12:00:00,12184,13.4,20.1,20.8,NAN
2020-06-21 12:30:00,12185,13.4,21.3,21.8,NAN
2020-06-21 13:00:00,12186,13.3,22.2,22.7,NAN
2020-06-21 13:30:00,12187,13.3,23.3,23.8,NAN
2020-06-21 14:00:00,12188,13.2,24.7,25.1,NAN
2020-06-21 14:30:00,12189,13.2,26.2,26.4,NAN
2020-06-21 15:00:00,12190,13.1,27.2,27.1,NAN
2020-06-21 15:30:00,12191,13.1,27.2,27,NAN
2020-06-21 16:00:00,12192,13.2,26.8,26.5,NAN
2020-06-21 16:30:00,12193,13.2,26.1,25.8,NAN
2020-06-21 17:00:00,12194,13.3,25,24.8,NAN
2020-06-21 17:30:00,12195,13.3,24,23.9,NAN
2020-06-21 18:00:00,12196,13.4,23.1,23.1,NAN
2020-06-21 18:30:00,12197,13.4,22.2,22.3,NAN
2020-06-21 19:00:00,12198,13.4,21.4,21.6,NAN
2020-06-21 19:30:00,12199,13.4,20.6,20.9,NAN
2020-06-21 20:00:00,12200,13,19.9,20.2,NAN
2020-06-21 20:30:00,12201,12.9,19.1,19.4,NAN
2020-06-21 21:00:00,12202,12.9,18.2,18.6,NAN
2020-06-21 21:30:00,12203,12.9,17.4,17.8,NAN
2020-06-21 22:00:00,12204,12.9,16.5,17,NAN
2020-06-21 22:30:00,12205,12.9,15.7,16.3,NAN
2020-06-21 23:00:00,12206,12.9,14.9,15.6,NAN
2020-06-21 23:30:00,12207,12.9,14.3,15,NAN
2020-06-22 00:00:00,12208,12.8,13.7,14.5,NAN
2020-06-22 00:30:00,12209,12.8,13.2,14,NAN
2020-06-22 01:00:00,12210,12.8,12.8,13.6,NAN
2020-06-22 01:30:00,12211,12.8,12.4,13.3,NAN
2020-06-22 02:00:00,12212,12.8,12,12.9,NAN
2020-06-22 02:30:00,12213,12.8,11.7,12.6,NAN
2020-06-22 03:00:00,12214,12.8,11.4,12.3,NAN
2020-06-22 03:30:00,12215,12.8,11.1,12.1,NAN
2020-06-22 04:00:00,12216,12.8,10.9,11.8,NAN
2020-06-22 04:30:00,12217,12.8,10.6,11.6,NAN
2020-06-22 05:00:00,12218,12.8,10.4,11.4,NAN
2020-06-22 05:30:00,12219,12.9,10.3,11.3,NAN
2020-06-22 06:00:00,12220,12.9,10.2,11.2,NAN
2020-06-22 06:30:00,12221,13,10.3,11.3,NAN
2020-06-22 07:00:00,12222,13.1,10.4,11.5,NAN
2020-06-22 07:30:00,12223,13.3,10.8,11.8,NAN
2020-06-22 08:00:00,12224,13.4,11.3,12.3,NAN
2020-06-22 08:30:00,12225,14.3,11.8,12.8,NAN
2020-06-22 09:00:00,12226,14.4,12.5,13.4,NAN
2020-06-22 09:30:00,12227,14.4,13.3,14.1,NAN
2020-06-22 10:00:00,12228,14.4,14.1,14.9,NAN
2020-06-22 10:30:00,12229,14.3,15.1,15.9,NAN
2020-06-22 11:00:00,12230,13.5,16.1,16.8,NAN
2020-06-22 11:30:00,12231,13.5,17,17.6,NAN
2020-06-22 12:00:00,12232,13.5,17.7,18.3,NAN
2020-06-22 12:30:00,12233,13.5,18.5,19,NAN
2020-06-22 13:00:00,12234,13.4,19.2,19.8,NAN
2020-06-22 13:30:00,12235,13.4,19.7,20.1,NAN
2020-06-22 14:00:00,12236,13.4,20.2,20.6,NAN
2020-06-22 14:30:00,12237,13.4,20.5,20.8,NAN
2020-06-22 15:00:00,12238,13.4,20.7,21,NAN
2020-06-22 15:30:00,12239,13.4,20.9,21.2,NAN
2020-06-22 16:00:00,12240,13.4,20.9,21,NAN
2020-06-22 16:30:00,12241,13.4,20.5,20.6,NAN
2020-06-22 17:00:00,12242,13.4,20.3,20.5,NAN
2020-06-22 17:30:00,12243,13.4,20.1,20.4,NAN
2020-06-22 18:00:00,12244,13.4,19.9,20.2,NAN
2020-06-22 18:30:00,12245,13.5,19.6,19.9,NAN
2020-06-22 19:00:00,12246,13.5,19.3,19.7,NAN
2020-06-22 19:30:00,12247,13,19,19.3,NAN
2020-06-22 20:00:00,12248,13,18.6,19,NAN
2020-06-22 20:30:00,12249,12.9,18.1,18.6,NAN
2020-06-22 21:00:00,12250,12.9,17.7,18.1,NAN
2020-06-22 21:30:00,12251,12.9,17.3,17.8,NAN
2020-06-22 22:00:00,12252,12.9,16.9,17.5,NAN
2020-06-22 22:30:00,12253,12.9,16.6,17.2,NAN
2020-06-22 23:00:00,12254,12.9,16.2,16.8,NAN
2020-06-22 23:30:00,12255,12.9,15.8,16.4,NAN
2020-06-23 00:00:00,12256,12.8,15.4,16.1,NAN
2020-06-23 00:30:00,12257,12.8,15,15.7,NAN
2020-06-23 01:00:00,12258,12.8,14.7,15.4,NAN
2020-06-23 01:30:00,12259,12.8,14.4,15.2,NAN
2020-06-23 02:00:00,12260,12.8,14.2,15,NAN
2020-06-23 02:30:00,12261,12.8,13.9,14.7,NAN
2020-06-23 03:00:00,12262,12.8,13.6,14.4,NAN
2020-06-23 03:30:00,12263,12.8,13.4,14.2,NAN
2020-06-23 04:00:00,12264,12.8,13.1,13.9,NAN
2020-06-23 04:30:00,12265,12.8,12.9,13.7,NAN
2020-06-23 05:00:00,12266,12.8,12.7,13.5,NAN
2020-06-23 05:30:00,12267,12.9,12.5,13.3,NAN
2020-06-23 06:00:00,12268,12.9,12.3,13.2,NAN
2020-06-23 06:30:00,12269,13,12.3,13.2,NAN
2020-06-23 07:00:00,12270,13,12.3,13.2,NAN
2020-06-23 07:30:00,12271,13.2,12.5,13.4,NAN
2020-06-23 08:00:00,12272,13.3,12.7,13.6,NAN
2020-06-23 08:30:00,12273,13.7,13.1,14,NAN
2020-06-23 09:00:00,12274,14.4,13.6,14.5,NAN
2020-06-23 09:30:00,12275,14.4,14.4,15.2,NAN
2020-06-23 10:00:00,12276,14.4,15.2,16,NAN
2020-06-23 10:30:00,12277,14.3,16,16.7,NAN
2020-06-23 11:00:00,12278,13.5,16.9,17.6,NAN
2020-06-23 11:30:00,12279,13.5,17.9,18.5,NAN
2020-08-07 20:30:00,14457,12.9,22.1,22.4,NAN
2020-08-07 21:00:00,14458,12.9,21.2,21.5,NAN
2020-08-07 21:30:00,14459,12.9,20.3,20.8,NAN
2020-08-07 22:00:00,14460,12.9,19.6,20.3,NAN
2020-08-07 22:30:00,14461,12.8,19.2,19.9,NAN
2020-08-07 23:00:00,14462,12.8,18.8,19.5,NAN
2020-08-07 23:30:00,14463,12.8,18.5,19.4,NAN
2020-08-08 00:00:00,14464,12.8,18.5,19.3,NAN
2020-08-08 00:30:00,14465,12.8,18.5,19.3,NAN
2020-08-08 01:00:00,14466,12.8,18.5,19.3,NAN
2020-08-08 01:30:00,14467,12.8,18.5,19.3,NAN
2020-08-08 02:00:00,14468,12.8,18.5,19.3,NAN
2020-08-08 02:30:00,14469,12.8,18.5,19.2,NAN
2020-08-08 03:00:00,14470,12.8,18.3,19.1,NAN
2020-08-08 03:30:00,14471,12.8,18.3,19.1,NAN
2020-08-08 04:00:00,14472,12.8,18.2,19,NAN
2020-08-08 04:30:00,14473,12.8,18.2,19,NAN
2020-08-08 05:00:00,14474,12.8,18.2,19,NAN
2020-08-08 05:30:00,14475,12.8,18.2,19,NAN
2020-08-08 06:00:00,14476,12.8,18.2,19,NAN
2020-08-08 06:30:00,14477,13,18.3,19,NAN
2020-08-08 07:00:00,14478,13,18.4,19.2,NAN
2020-08-08 07:30:00,14479,13.1,18.6,19.3,NAN
2020-08-08 08:00:00,14480,13.2,18.8,19.5,NAN
2020-08-08 08:30:00,14481,13.4,19,19.8,NAN
2020-08-08 09:00:00,14482,13.5,19.4,20.1,NAN
2020-08-08 09:30:00,14483,14.2,19.8,20.5,NAN
2020-08-08 10:00:00,14484,14.2,20.4,21.2,NAN
2020-08-08 10:30:00,14485,14.2,21.5,22.4,NAN
2020-08-08 11:00:00,14486,14.1,22.8,23.6,NAN
2020-08-08 11:30:00,14487,13.3,23.8,24.4,NAN
2020-08-08 12:00:00,14488,13.4,24.4,24.8,NAN
2020-08-08 12:30:00,14489,13.3,24.8,25.2,NAN
2020-08-08 13:00:00,14490,13.3,25.1,25.3,NAN
2020-08-08 13:30:00,14491,13.3,25,25.3,NAN
2020-08-08 14:00:00,14492,13.3,24.9,25.2,NAN
2020-08-08 14:30:00,14493,13.3,24.8,25.1,NAN
2020-08-08 15:00:00,14494,13.3,24.8,25.2,NAN
2020-08-08 15:30:00,14495,13.3,24.8,25.2,NAN
2020-08-08 16:00:00,14496,13.3,24.9,25.3,NAN
2020-08-08 16:30:00,14497,13.3,25,25.3,NAN
2020-08-08 17:00:00,14498,13.3,25,25.3,NAN
2020-08-08 17:30:00,14499,13.3,25,25.3,NAN
2020-08-08 18:00:00,14500,13.3,25,25.3,NAN
2020-08-08 18:30:00,14501,13.3,24.8,25.1,NAN
2020-08-08 19:00:00,14502,13.3,24.5,24.8,NAN
2020-08-08 19:30:00,14503,13,24.1,24.4,NAN
2020-08-08 20:00:00,14504,12.9,23.6,23.9,NAN
2020-08-08 20:30:00,14505,12.9,23,23.3,NAN
2020-08-08 21:00:00,14506,12.9,22.4,22.7,NAN
2020-08-08 21:30:00,14507,12.9,21.8,22.1,NAN
2020-08-08 22:00:00,14508,12.9,21.2,21.6,NAN
2020-08-08 22:30:00,14509,12.9,20.6,21.1,NAN
2020-08-08 23:00:00,14510,12.9,20.1,20.6,NAN
2020-08-08 23:30:00,14511,12.9,19.7,20.2,NAN
2020-08-09 00:00:00,14512,12.9,19.2,19.8,NAN
2020-08-09 00:30:00,14513,12.9,18.8,19.5,NAN
2020-08-09 01:00:00,14514,12.9,18.5,19.2,NAN
2020-08-09 01:30:00,14515,12.8,18.1,18.9,NAN
2020-08-09 02:00:00,14516,12.8,17.9,18.6,NAN
2020-08-09 02:30:00,14517,12.8,17.6,18.4,NAN
2020-08-09 03:00:00,14518,12.8,17.4,18.1,NAN
2020-08-09 03:30:00,14519,12.8,17.2,18,NAN
2020-08-09 04:00:00,14520,12.8,17.1,18,NAN
2020-08-09 04:30:00,14521,12.8,17.1,17.9,NAN
2020-08-09 05:00:00,14522,12.8,17,17.9,NAN
2020-08-09 05:30:00,14523,12.8,17,17.9,NAN
2020-08-09 06:00:00,14524,12.8,17,17.9,NAN
2020-08-09 06:30:00,14525,12.8,17.1,17.9,NAN
2020-08-09 07:00:00,14526,12.8,17.2,18,NAN
2020-08-09 07:30:00,14527,12.8,17.2,18,NAN
2020-08-09 08:00:00,14528,12.8,17.3,18.2,NAN
2020-08-09 08:30:00,14529,12.8,17.5,18.3,NAN
2020-08-09 09:00:00,14530,12.8,17.5,18.3,NAN
2020-08-09 09:30:00,14531,13,17.5,18.3,NAN
2020-08-09 10:00:00,14532,13.2,17.6,18.3,NAN
2020-08-09 10:30:00,14533,13.3,17.8,18.6,NAN
2020-08-09 11:00:00,14534,13.5,18.1,18.9,NAN
2020-08-09 11:30:00,14535,14.5,18.5,19.3,NAN
2020-08-09 12:00:00,14536,14.5,18.9,19.7,NAN
2020-08-09 12:30:00,14537,14.2,19.3,20.1,NAN
2020-08-09 13:00:00,14538,14.2,19.7,20.4,NAN
2020-08-09 13:30:00,14539,14.2,20.3,21,NAN
2020-08-09 14:00:00,14540,13.4,21,21.7,NAN
2020-08-09 14:30:00,14541,13.4,21.7,22.4,NAN
2020-08-09 15:00:00,14542,13.3,22.5,23.2,NAN
2020-08-09 15:30:00,14543,13.3,23.7,24.3,NAN
2020-08-09 16:00:00,14544,13.3,24.4,24.6,NAN
2020-08-09 16:30:00,14545,13.3,24.4,24.4,NAN
2020-08-09 17:00:00,14546,13.2,24.2,24.2,NAN
2020-08-09 17:30:00,14547,13,23.7,23.7,NAN
2020-08-09 18:00:00,14548,13,22.8,22.7,NAN
2020-08-09 18:30:00,14549,13,21.7,21.7,NAN
2020-08-09 19:00:00,14550,12.9,20.8,21,NAN
2020-08-09 19:30:00,14551,12.9,20,20.4,NAN
2020-08-09 20:00:00,14552,12.9,19.4,19.9,NAN
2020-08-09 20:30:00,14553,12.9,18.9,19.5,NAN
2020-08-09 21:00:00,14554,12.9,18.5,19.2,NAN
2020-08-09 21:30:00,14555,12.9,18.2,18.9,NAN
2020-08-09 22:00:00,14556,12.9,18,18.8,NAN
2020-08-09 22:30:00,14557,12.9,17.9,18.6,NAN
2020-08-09 23:00:00,14558,12.9,17.8,18.6,NAN
2020-08-09 23:30:00,14559,12.9,17.7,18.5,NAN
2020-08-10 00:00:00,14560,12.9,17.6,18.4,NAN
2020-08-10 00:30:00,14561,12.8,17.6,18.4,NAN
2020-08-10 01:00:00,14562,12.8,17.5,18.3,NAN
2020-08-10 01:30:00,14563,12.8,17.4,18.1,NAN
2020-08-10 02:00:00,14564,12.8,17.2,18,NAN
2020-08-10 02:30:00,14565,12.8,17,17.8,NAN
2020-08-10 03:00:00,14566,12.8,16.8,17.5,NAN
2020-08-10 03:30:00,14567,12.8,16.4,17.1,NAN
2020-08-10 04:00:00,14568,12.8,16.1,16.8,NAN
2020-08-10 04:30:00,14569,12.8,15.7,16.5,NAN
2020-08-10 05:00:00,14570,12.8,15.4,16.1,NAN
2020-08-10 05:30:00,14571,12.8,15,15.8,NAN
2020-08-10 06:00:00,14572,12.8,14.7,15.4,NAN
2020-08-10 06:30:00,14573,12.9,14.4,15.2,NAN
2020-08-10 07:00:00,14574,13,14.3,15.2,NAN
2020-08-10 07:30:00,14575,13,14.3,15.2,NAN
2020-08-10 08:00:00,14576,13.3,14.5,15.4,NAN
2020-08-10 08:30:00,14577,13.5,14.7,15.7,NAN
2020-08-10 09:00:00,14578,13.6,15,16,NAN
2020-08-10 09:30:00,14579,14.4,15.5,16.3,NAN
2020-08-10 10:00:00,14580,14.3,16,16.9,NAN
2020-08-10 10:30:00,14581,14.3,17,17.9,NAN
2020-08-10 11:00:00,14582,14.2,18,18.8,NAN
2020-09-19 19:00:00,16518,13,17.7,17.6,NAN
2020-09-19 19:30:00,16519,13,16.7,16.8,NAN
2020-09-19 20:00:00,16520,13,15.8,16,NAN
2020-09-19 20:30:00,16521,12.9,15,15.4,NAN
2020-09-19 21:00:00,16522,12.9,14.4,14.8,NAN
2020-09-19 21:30:00,16523,12.9,13.8,14.3,NAN
2020-09-19 22:00:00,16524,12.9,13.3,13.8,NAN
2020-09-19 22:30:00,16525,12.9,12.8,13.5,NAN
2020-09-19 23:00:00,16526,12.9,12.5,13.2,NAN
2020-09-19 23:30:00,16527,12.9,12.2,12.9,NAN
2020-09-20 00:00:00,16528,12.8,12,12.7,NAN
2020-09-20 00:30:00,16529,12.8,11.8,12.5,NAN
2020-09-20 01:00:00,16530,12.8,11.6,12.4,NAN
2020-09-20 01:30:00,16531,12.8,11.5,12.2,NAN
2020-09-20 02:00:00,16532,12.8,11.4,12.1,NAN
2020-09-20 02:30:00,16533,12.8,11.3,12.1,NAN
2020-09-20 03:00:00,16534,12.8,11.2,12,NAN
2020-09-20 03:30:00,16535,12.8,11.2,11.9,NAN
2020-09-20 04:00:00,16536,12.8,11.1,11.8,NAN
2020-09-20 04:30:00,16537,12.8,10.9,11.6,NAN
2020-09-20 05:00:00,16538,12.8,10.8,11.5,NAN
2020-09-20 05:30:00,16539,12.8,10.7,11.4,NAN
2020-09-20 06:00:00,16540,12.8,10.6,11.4,NAN
2020-09-20 06:30:00,16541,12.8,10.5,11.3,NAN
2020-09-20 07:00:00,16542,12.9,10.5,11.3,NAN
2020-09-20 07:30:00,16543,13.1,10.6,11.4,NAN
2020-09-20 08:00:00,16544,13.3,10.7,11.5,NAN
2020-09-20 08:30:00,16545,13.6,10.9,11.7,NAN
2020-09-20 09:00:00,16546,14.5,11.3,12.1,NAN
2020-09-20 09:30:00,16547,14.5,11.8,12.6,NAN
2020-09-20 10:00:00,16548,14.5,12.4,13.2,NAN
2020-09-20 10:30:00,16549,14.4,13.3,14.1,NAN
2020-09-20 11:00:00,16550,13.6,14.4,15.2,NAN
2020-09-20 11:30:00,16551,13.6,15.3,16,NAN
2020-09-20 12:00:00,16552,13.6,16,16.6,NAN
2020-09-20 12:30:00,16553,13.5,16.6,17.2,NAN
2020-09-20 13:00:00,16554,13.5,17.1,17.7,NAN
2020-09-20 13:30:00,16555,13.5,17.8,18.3,NAN
2020-09-20 14:00:00,16556,13.5,18.6,19.2,NAN
2020-09-20 14:30:00,16557,13.4,19.4,19.8,NAN
2020-09-20 15:00:00,16558,13.4,19.9,20.2,NAN
2020-09-20 15:30:00,16559,13.4,20.2,20.5,NAN
2020-09-20 16:00:00,16560,13.4,20.3,20.6,NAN
2020-09-20 16:30:00,16561,13.4,20.4,20.6,NAN
2020-09-20 17:00:00,16562,13.2,20.1,20.2,NAN
2020-09-20 17:30:00,16563,13.2,19.6,19.7,NAN
2020-09-20 18:00:00,16564,13.1,19,19.1,NAN
2020-09-20 18:30:00,16565,13,18.4,18.6,NAN
2020-09-20 19:00:00,16566,13,17.8,18.1,NAN
2020-09-20 19:30:00,16567,13,17.3,17.7,NAN
2020-09-20 20:00:00,16568,12.9,16.9,17.3,NAN
2020-09-20 20:30:00,16569,12.9,16.5,17,NAN
2020-09-20 21:00:00,16570,12.9,16.2,16.7,NAN
2020-09-20 21:30:00,16571,12.9,15.9,16.4,NAN
2020-09-20 22:00:00,16572,12.9,15.6,16.1,NAN
2020-09-20 22:30:00,16573,12.9,15.3,15.9,NAN
2020-09-20 23:00:00,16574,12.9,15,15.6,NAN
2020-09-20 23:30:00,16575,12.9,14.8,15.4,NAN
2020-09-21 00:00:00,16576,12.9,14.6,15.2,NAN
2020-09-21 00:30:00,16577,12.8,14.3,15,NAN
2020-09-21 01:00:00,16578,12.8,14.2,14.8,NAN
2020-09-21 01:30:00,16579,12.8,14,14.6,NAN
2020-09-21 02:00:00,16580,12.8,13.8,14.5,NAN
2020-09-21 02:30:00,16581,12.8,13.7,14.3,NAN
2020-09-21 03:00:00,16582,12.8,13.5,14.2,NAN
2020-09-21 03:30:00,16583,12.8,13.4,14.1,NAN
2020-09-21 04:00:00,16584,12.8,13.2,13.9,NAN
2020-09-21 04:30:00,16585,12.8,13.1,13.8,NAN
2020-09-21 05:00:00,16586,12.8,12.9,13.6,NAN
2020-09-21 05:30:00,16587,12.8,12.7,13.4,NAN
2020-09-21 06:00:00,16588,12.8,12.6,13.3,NAN
2020-09-21 06:30:00,16589,12.8,12.4,13.1,NAN
2020-09-21 07:00:00,16590,12.9,12.3,13.1,NAN
2020-09-21 07:30:00,16591,12.9,12.3,13.1,NAN
2020-09-21 08:00:00,16592,13.1,12.4,13.2,NAN
2020-09-21 08:30:00,16593,13.2,12.6,13.4,NAN
2020-09-21 09:00:00,16594,13.5,13,13.8,NAN
2020-09-21 09:30:00,16595,13.6,13.6,14.4,NAN
2020-09-21 10:00:00,16596,14.4,14.4,15.2,NAN
2020-09-21 10:30:00,16597,14.3,15.5,16.3,NAN
2020-09-21 11:00:00,16598,14.2,17.4,18.3,NAN
2020-09-21 11:30:00,16599,13.8,19.1,19.8,NAN
2020-09-21 12:00:00,16600,13.4,20.1,20.6,NAN
2020-09-21 12:30:00,16601,13.4,21,21.5,NAN
2020-09-21 13:00:00,16602,13.3,22.3,22.8,NAN
2020-09-21 13:30:00,16603,13.3,23.6,24,NAN
2020-09-21 14:00:00,16604,13.2,24.5,24.7,NAN
2020-09-21 14:30:00,16605,13.2,25,25.1,NAN
2020-09-21 15:00:00,16606,13.2,25.2,25.2,NAN
2020-09-21 15:30:00,16607,13.2,25.3,25.3,NAN
2020-09-21 16:00:00,16608,13.3,25,25,NAN
2020-09-21 16:30:00,16609,13.3,25,25.2,NAN
2020-09-21 17:00:00,16610,13.3,24.9,24.9,NAN
2020-09-21 17:30:00,16611,13.3,24.2,24.1,NAN
2020-09-21 18:00:00,16612,13.1,23.2,23.1,NAN
2020-09-21 18:30:00,16613,13,22.1,22.1,NAN
2020-09-21 19:00:00,16614,13,21,21,NAN
2020-09-21 19:30:00,16615,12.9,19.9,20.1,NAN
2020-09-21 20:00:00,16616,12.9,19,19.3,NAN
2020-09-21 20:30:00,16617,12.9,18.2,18.6,NAN
2020-09-21 21:00:00,16618,12.9,17.4,17.8,NAN
2020-09-21 21:30:00,16619,12.9,16.7,17.2,NAN
2020-09-21 22:00:00,16620,12.9,16,16.6,NAN
2020-09-21 22:30:00,16621,12.9,15.4,16,NAN
2020-09-21 23:00:00,16622,12.9,14.9,15.5,NAN
2020-09-21 23:30:00,16623,12.9,14.3,15,NAN
2020-09-22 00:00:00,16624,12.9,13.8,14.6,NAN
2020-09-22 00:30:00,16625,12.8,13.4,14.1,NAN
2020-09-22 01:00:00,16626,12.8,12.9,13.7,NAN
2020-09-22 01:30:00,16627,12.8,12.5,13.3,NAN
2020-09-22 02:00:00,16628,12.8,12,12.9,NAN
2020-09-22 02:30:00,16629,12.8,11.6,12.5,NAN
2020-09-22 03:00:00,16630,12.8,11.2,12.1,NAN
2020-09-22 03:30:00,16631,12.8,10.8,11.7,NAN
2020-09-22 04:00:00,16632,12.8,10.5,11.4,NAN
2020-09-22 04:30:00,16633,12.8,10.2,11,NAN
2020-09-22 05:00:00,16634,12.8,9.8,10.7,NAN
2020-09-22 05:30:00,16635,12.8,9.5,10.4,NAN
2020-09-22 06:00:00,16636,12.8,9.2,10.2,NAN
2020-09-22 06:30:00,16637,12.8,9,9.9,NAN
2020-09-22 07:00:00,16638,12.8,8.7,9.7,NAN
2020-09-22 07:30:00,16639,12.9,8.6,9.6,NAN
2020-09-22 08:00:00,16640,13,8.6,9.6,NAN
2020-09-22 08:30:00,16641,13.2,8.8,9.8,NAN
2020-09-22 09:00:00,16642,13.4,9.2,10.2,NAN
2020-09-22 09:30:00,16643,13.6,9.9,10.9,NAN
2021-01-10 19:30:00,21943,13.1,-3.4,-2.6,NAN
2021-01-10 20:00:00,21944,13,-3.6,-2.8,NAN
2021-01-10 20:30:00,21945,13,-3.7,-2.9,NAN
2021-01-10 21:00:00,21946,13,-3.7,-2.8,NAN
2021-01-10 21:30:00,21947,13,-3.6,-2.7,NAN
2021-01-10 22:00:00,21948,12.9,-3.4,-2.5,NAN
2021-01-10 22:30:00,21949,12.9,-3.2,-2.4,NAN
2021-01-10 23:00:00,21950,12.9,-3,-2.3,NAN
2021-01-10 23:30:00,21951,12.9,-2.9,-2.1,NAN
2021-01-11 00:00:00,21952,12.9,-2.7,-2,NAN
2021-01-11 00:30:00,21953,12.9,-2.6,-1.9,NAN
2021-01-11 01:00:00,21954,12.9,-2.5,-1.7,NAN
2021-01-11 01:30:00,21955,12.9,-2.4,-1.6,NAN
2021-01-11 02:00:00,21956,12.9,-2.2,-1.5,NAN
2021-01-11 02:30:00,21957,12.9,-2.1,-1.5,NAN
2021-01-11 03:00:00,21958,12.9,-2.1,-1.4,NAN
2021-01-11 03:30:00,21959,12.8,-2,-1.4,NAN
