"TOA5","S6_Weir","CR1000X","4737","CR1000X.Std.03.02","CPU:2019.08_S6Weir.CR1x","42030","S6ShelterT"
TIMESTAMP,RECORD,Batt_Volt,GageHouseT,WeirCoverT
TS,RN,V DC,Deg C,Deg C
,,Smp,Smp,Smp
2021-05-27 18:30:00,1020,13.13,10.5,10.5
2021-05-27 19:00:00,1021,13.11,10,10
2021-05-27 19:30:00,1022,13.08,9.5,9.5
2021-05-27 20:00:00,1023,13.07,8.9,8.9
2021-05-27 20:30:00,1024,13.06,8.1,8.1
2021-05-27 21:00:00,1025,13.05,7.2,7.2
2021-05-27 21:30:00,1026,13.04,6.8,6.8
2021-05-27 22:00:00,1027,13.03,6.5,6.5
2021-05-27 22:30:00,1028,13.02,5.8,5.8
2021-05-27 23:00:00,1029,13.02,4.9,4.9
2021-05-27 23:30:00,1030,13.01,4.1,4.1
2021-05-28 00:00:00,1031,13,3.3,3.3
2021-05-28 00:30:00,1032,12.99,2.7,2.7
2021-05-28 01:00:00,1033,12.98,2.2,2.2
2021-05-28 01:30:00,1034,12.97,1.6,1.6
2021-05-28 02:00:00,1035,12.96,1.2,1.2
2021-05-28 02:30:00,1036,12.95,0.9,0.9
2021-05-28 03:00:00,1037,12.94,0.6,0.6
2021-05-28 03:30:00,1038,12.93,0.4,0.4
2021-05-28 04:00:00,1039,12.93,0.3,0.3
2021-05-28 04:30:00,1040,12.92,0.1,0.1
2021-05-28 05:00:00,1041,12.91,0,0
2021-05-28 05:30:00,1042,12.91,0.1,0.1
2021-05-28 06:00:00,1043,12.92,0.2,0.2
2021-05-28 06:30:00,1044,12.92,0.9,0.9
2021-05-28 07:00:00,1045,12.94,1.7,1.7
2021-05-28 07:30:00,1046,12.95,2.6,2.6
2021-05-28 08:00:00,1047,12.96,3.6,3.6
2021-05-28 08:30:00,1048,12.97,4.6,4.6
2021-05-28 09:00:00,1049,13,5.9,5.9
2021-05-28 09:30:00,1050,13.09,6.8,6.8
2021-05-28 10:00:00,1051,13.45,8,8
2021-05-28 10:30:00,1052,14.24,10.5,10.5
2021-05-28 11:00:00,1053,14.37,14.3,14.3
2021-05-28 11:30:00,1054,14.29,17.7,17.7
2021-05-28 12:00:00,1055,14.21,19.1,19.1
2021-05-28 12:30:00,1056,14.13,19.8,19.8
2021-05-28 13:00:00,1057,13.74,19.9,19.9
2021-05-28 13:30:00,1058,13.7,21.8,21.8
2021-05-28 14:00:00,1059,13.73,22.9,22.9
2021-05-28 14:30:00,1060,13.32,19.4,19.4
2021-05-28 15:00:00,1061,13.24,18.9,18.9
2021-05-28 15:30:00,1062,13.27,21.4,21.4
2021-05-28 16:00:00,1063,13.24,19,19
2021-05-28 16:30:00,1064,13.18,17.1,17.1
2021-05-28 17:00:00,1065,13.15,16.2,16.2
2021-05-28 17:30:00,1066,13.14,15.8,15.8
2021-05-28 18:00:00,1067,13.13,15.1,15.1
2021-05-28 18:30:00,1068,13.11,14.3,14.3
2021-05-28 19:00:00,1069,13.1,13.4,13.4
2021-05-28 19:30:00,1070,13.08,12.6,12.6
2021-05-28 20:00:00,1071,13.07,11.6,11.6
2021-05-28 20:30:00,1072,13.07,10.4,10.4
2021-05-28 21:00:00,1073,13.06,9.3,9.3
2021-05-28 21:30:00,1074,13.05,8.5,8.5
2021-05-28 22:00:00,1075,13.04,7.7,7.7
2021-05-28 22:30:00,1076,13.04,6.9,6.9
2021-05-28 23:00:00,1077,13.03,6.3,6.3
2021-05-28 23:30:00,1078,13.02,5.6,5.6
2021-05-29 00:00:00,1079,13.01,5,5
2021-05-29 00:30:00,1080,13,4.3,4.3
2021-05-29 01:00:00,1081,13,3.5,3.5
2021-05-29 01:30:00,1082,12.99,2.7,2.7
2021-05-29 02:00:00,1083,12.98,2.3,2.3
2021-05-29 02:30:00,1084,12.97,1.9,1.9
2021-05-29 03:00:00,1085,12.96,1.8,1.8
2021-05-29 03:30:00,1086,12.95,1.5,1.5
2021-05-29 04:00:00,1087,12.94,1.4,1.4
2021-05-29 04:30:00,1088,12.93,1.3,1.3
2021-05-29 05:00:00,1089,12.93,1.1,1.1
2021-05-29 05:30:00,1090,12.92,1.1,1.1
2021-05-29 06:00:00,1091,12.93,1.3,1.3
2021-05-29 06:30:00,1092,12.94,2,2
2021-05-29 07:00:00,1093,12.95,3.1,3.1
2021-05-29 07:30:00,1094,12.96,4.5,4.5
2021-05-29 08:00:00,1095,12.99,6.1,6.1
2021-05-29 08:30:00,1096,13.03,7.9,7.9
2021-05-29 09:00:00,1097,13.06,9.4,9.4
2021-05-29 09:30:00,1098,13.16,10.8,10.8
2021-05-29 10:00:00,1099,13.34,12.2,12.2
2021-05-29 10:30:00,1100,14.34,14.1,14.1
2021-05-29 11:00:00,1101,14.3,17.5,17.5
2021-05-29 11:30:00,1102,14.22,20.3,20.3
2021-05-29 12:00:00,1103,14.13,21.2,21.2
2021-05-29 12:30:00,1104,14.08,21.9,21.9
2021-05-29 13:00:00,1105,13.67,22.2,22.2
2021-05-29 13:30:00,1106,13.69,23,23
2021-05-29 14:00:00,1107,13.67,23.5,23.5
2021-05-29 14:30:00,1108,13.35,21.4,21.4
2021-05-29 15:00:00,1109,13.28,20.9,20.9
2021-05-29 15:30:00,1110,13.24,22.2,22.2
2021-05-29 16:00:00,1111,13.25,20.3,20.3
2021-05-29 16:30:00,1112,13.21,19,19
2021-05-29 17:00:00,1113,13.2,18.4,18.4
2021-05-29 17:30:00,1114,13.16,17.8,17.8
2021-05-29 18:00:00,1115,13.14,17.4,17.4
2021-05-29 18:30:00,1116,13.13,16.9,16.9
2021-05-29 19:00:00,1117,13.12,16.5,16.5
2021-05-29 19:30:00,1118,13.1,16.1,16.1
2021-05-29 20:00:00,1119,13.09,15.5,15.5
2021-05-29 20:30:00,1120,13.08,14.7,14.7
2021-05-29 21:00:00,1121,13.08,13.8,13.8
2021-05-29 21:30:00,1122,13.07,13.3,13.3
2021-05-29 22:00:00,1123,13.07,12.9,12.9
2021-05-29 22:30:00,1124,13.06,12.7,12.7
2021-05-29 23:00:00,1125,13.05,12.3,12.3
2021-05-29 23:30:00,1126,13.05,11.7,11.7
2021-05-30 00:00:00,1127,13.04,11.1,11.1
2021-05-30 00:30:00,1128,13.04,11,11
2021-05-30 01:00:00,1129,13.03,11.2,11.2
2021-05-30 01:30:00,1130,13.03,11.4,11.4
2021-05-30 02:00:00,1131,13.02,11,11
2021-05-30 02:30:00,1132,13.01,10.8,10.8
2021-05-30 03:00:00,1133,13.01,10.7,10.7
2021-05-30 03:30:00,1134,13,10.6,10.6
2021-05-30 04:00:00,1135,13,10.4,10.4
2021-05-30 04:30:00,1136,12.99,10.4,10.4
2021-05-30 05:00:00,1137,12.98,10.3,10.3
2021-05-30 05:30:00,1138,12.98,10.3,10.3
2021-05-30 06:00:00,1139,12.98,10.4,10.4
2021-05-30 06:30:00,1140,12.99,10.5,10.5
2021-05-30 07:00:00,1141,13,10.7,10.7
2021-05-30 07:30:00,1142,13.03,11,11
2021-05-30 08:00:00,1143,13.06,11.6,11.6
2021-05-30 08:30:00,1144,13.1,12.2,12.2
2021-05-30 09:00:00,1145,13.11,12.9,12.9
2021-05-30 09:30:00,1146,13.14,13.2,13.2
2021-05-30 10:00:00,1147,13.35,14,14
2021-05-30 10:30:00,1148,13.46,15.9,15.9
2021-05-30 11:00:00,1149,13.46,18.5,18.5
2021-05-30 11:30:00,1150,14.14,20.5,20.5
2021-05-30 12:00:00,1151,14.11,22.7,22.7
2021-05-30 12:30:00,1152,13.55,23.1,23.1
2021-05-30 13:00:00,1153,13.52,22.8,22.8
2021-05-30 13:30:00,1154,13.71,22.2,22.2
2021-05-30 14:00:00,1155,13.24,20.6,20.6
2021-05-30 14:30:00,1156,13.34,19.5,19.5
2021-05-30 15:00:00,1157,13.27,20.2,20.2
2021-05-30 15:30:00,1158,13.33,22.8,22.8
2021-05-30 16:00:00,1159,13.23,21.6,21.6
2021-05-30 16:30:00,1160,13.2,20.3,20.3
2021-05-30 17:00:00,1161,13.16,19.7,19.7
2021-05-30 17:30:00,1162,13.17,19.2,19.2
2021-05-30 18:00:00,1163,13.12,17.5,17.5
2021-05-30 18:30:00,1164,13.12,15.6,15.6
2021-05-30 19:00:00,1165,13.11,14.9,14.9
2021-05-30 19:30:00,1166,13.09,14.5,14.5
2021-05-30 20:00:00,1167,13.08,13.8,13.8
2021-05-30 20:30:00,1168,13.08,13,13
2021-05-30 21:00:00,1169,13.07,12.6,12.6
2021-05-30 21:30:00,1170,13.06,12.4,12.4
2021-05-30 22:00:00,1171,13.05,12.2,12.2
2021-05-30 22:30:00,1172,13.05,12.1,12.1
2021-05-30 23:00:00,1173,13.05,11.8,11.8
2021-05-30 23:30:00,1174,13.04,11.5,11.5
2021-05-31 00:00:00,1175,13.03,10.9,10.9
2021-05-31 00:30:00,1176,13.03,10.4,10.4
2021-05-31 01:00:00,1177,13.02,10.1,10.1
2021-05-31 01:30:00,1178,13.01,9.9,9.9
2021-05-31 02:00:00,1179,13.01,9.6,9.6
2021-05-31 02:30:00,1180,13,9.4,9.4
2021-05-31 03:00:00,1181,12.99,9.2,9.2
2021-05-31 03:30:00,1182,12.99,8.9,8.9
2021-05-31 04:00:00,1183,12.98,8.5,8.5
2021-05-31 04:30:00,1184,12.97,8.8,8.8
2021-05-31 05:00:00,1185,12.97,9.4,9.4
2021-05-31 05:30:00,1186,12.97,9.8,9.8
2021-05-31 06:00:00,1187,12.97,10.3,10.3
2021-05-31 06:30:00,1188,12.99,10.4,10.4
2021-05-31 07:00:00,1189,13,10.7,10.7
2021-05-31 07:30:00,1190,13,11.3,11.3
2021-05-31 08:00:00,1191,13.01,11.8,11.8
2021-05-31 08:30:00,1192,13.02,12.5,12.5
2021-05-31 09:00:00,1193,13.04,13.5,13.5
2021-05-31 09:30:00,1194,13.08,14.4,14.4
2021-05-31 10:00:00,1195,14.32,15.1,15.1
2021-05-31 10:30:00,1196,14.33,16.8,16.8
2021-05-31 11:00:00,1197,14.25,18.3,18.3
2021-05-31 11:30:00,1198,14.17,20.2,20.2
2021-05-31 12:00:00,1199,14.1,22.3,22.3
2021-05-31 12:30:00,1200,14.01,23.7,23.7
2021-05-31 13:00:00,1201,14.07,22.5,22.5
2021-05-31 13:30:00,1202,13.28,22.3,22.3
2021-05-31 14:00:00,1203,13.7,22,22
2021-05-31 14:30:00,1204,13.31,21.6,21.6
2021-05-31 15:00:00,1205,13.28,21.6,21.6
2021-05-31 15:30:00,1206,13.37,24.5,24.5
2021-05-31 16:00:00,1207,13.29,22.5,22.5
2021-05-31 16:30:00,1208,13.21,21.2,21.2
2021-05-31 17:00:00,1209,13.18,20.9,20.9
2021-05-31 17:30:00,1210,13.17,20.7,20.7
2021-05-31 18:00:00,1211,13.14,20.2,20.2
2021-05-31 18:30:00,1212,13.13,19.5,19.5
2021-05-31 19:00:00,1213,13.11,18.9,18.9
2021-05-31 19:30:00,1214,13.1,18,18
2021-05-31 20:00:00,1215,13.09,16.9,16.9
2021-05-31 20:30:00,1216,13.08,15.8,15.8
2021-05-31 21:00:00,1217,13.08,14.8,14.8
2021-05-31 21:30:00,1218,13.07,13.9,13.9
2021-05-31 22:00:00,1219,13.06,13.2,13.2
2021-05-31 22:30:00,1220,13.06,12.5,12.5
2021-05-31 23:00:00,1221,13.05,11.9,11.9
2021-05-31 23:30:00,1222,13.04,11.4,11.4
2021-06-01 00:00:00,1223,13.04,11.1,11.1
2021-06-01 00:30:00,1224,13.03,10.7,10.7
2021-06-01 01:00:00,1225,13.02,10.3,10.3
2021-06-01 01:30:00,1226,13.01,10,10
2021-06-01 02:00:00,1227,13.01,9.6,9.6
2021-06-01 02:30:00,1228,13,9.3,9.3
2021-06-01 03:00:00,1229,12.99,9.3,9.3
2021-06-01 03:30:00,1230,12.98,9,9
2021-06-01 04:00:00,1231,12.98,8.6,8.6
2021-06-01 04:30:00,1232,12.97,8.2,8.2
2021-06-01 05:00:00,1233,12.97,8,8
2021-06-01 05:30:00,1234,12.96,7.8,7.8
2021-06-01 06:00:00,1235,12.97,7.9,7.9
2021-06-01 06:30:00,1236,12.98,8.7,8.7
2021-06-01 07:00:00,1237,12.98,9.6,9.6
2021-06-01 07:30:00,1238,12.99,10.6,10.6
2021-06-01 08:00:00,1239,13.02,12,12
2021-06-01 08:30:00,1240,13.03,13.3,13.3
2021-06-01 09:00:00,1241,13.04,14.5,14.5
2021-06-01 09:30:00,1242,13.08,15.5,15.5
2021-06-01 10:00:00,1243,13.26,16.6,16.6
2021-06-01 10:30:00,1244,14.09,18.7,18.7
2021-06-01 11:00:00,1245,14.15,21.8,21.8
2021-06-01 11:30:00,1246,14.1,22.8,22.8
2021-06-01 12:00:00,1247,14.01,24.1,24.1
2021-06-01 12:30:00,1248,13.99,25.9,25.9
2021-06-01 13:00:00,1249,13.55,25.9,25.9
2021-06-01 13:30:00,1250,13.53,26.5,26.5
2021-06-01 14:00:00,1251,13.53,25.5,25.5
2021-06-01 14:30:00,1252,13.36,24.4,24.4
2021-06-01 15:00:00,1253,13.31,23.4,23.4
2021-06-01 15:30:00,1254,13.27,23.1,23.1
2021-06-01 16:00:00,1255,13.25,22.9,22.9
2021-06-01 16:30:00,1256,13.22,22.4,22.4
2021-06-01 17:00:00,1257,13.19,21.9,21.9
2021-06-01 17:30:00,1258,13.17,21.7,21.7
2021-06-01 18:00:00,1259,13.15,21.2,21.2
2021-06-01 18:30:00,1260,13.13,20.7,20.7
2021-06-01 19:00:00,1261,13.12,20.1,20.1
2021-06-01 19:30:00,1262,13.11,19.6,19.6
2021-06-01 20:00:00,1263,13.1,18.8,18.8
2021-06-01 20:30:00,1264,13.09,18.1,18.1
2021-06-01 21:00:00,1265,13.09,17.3,17.3
2021-06-01 21:30:00,1266,13.08,16.7,16.7
2021-06-01 22:00:00,1267,13.08,16.3,16.3
2021-06-01 22:30:00,1268,13.07,15.8,15.8
2021-06-01 23:00:00,1269,13.07,15.3,15.3
2021-06-01 23:30:00,1270,13.06,14.6,14.6
2021-06-02 00:00:00,1271,13.05,14.3,14.3
2021-06-02 00:30:00,1272,13.05,14.1,14.1
2021-06-02 01:00:00,1273,13.04,13.5,13.5
2021-06-02 01:30:00,1274,13.04,12.9,12.9
2021-06-02 02:00:00,1275,13.03,12.5,12.5
2021-06-02 02:30:00,1276,13.02,12.5,12.5
2021-06-02 03:00:00,1277,13.02,12.2,12.2
2021-06-02 03:30:00,1278,13.01,11.8,11.8
2021-06-02 04:00:00,1279,13,11.5,11.5
2021-06-02 04:30:00,1280,13,11.2,11.1
2021-06-02 05:00:00,1281,12.99,11.1,11.1
2021-06-02 05:30:00,1282,12.99,11.1,11.1
2021-06-02 06:00:00,1283,12.99,11.4,11.4
2021-06-02 06:30:00,1284,12.99,11.9,11.9
2021-06-02 07:00:00,1285,13,12.6,12.6
2021-06-02 07:30:00,1286,13.01,13.5,13.5
2021-06-02 08:00:00,1287,13.02,14.5,14.5
2021-06-02 08:30:00,1288,13.03,15.5,15.5
2021-06-02 09:00:00,1289,13.04,16.4,16.4
2021-06-02 09:30:00,1290,13.08,17.5,17.5
2021-06-02 10:00:00,1291,13.54,18.7,18.7
2021-06-02 10:30:00,1292,13.62,20.4,20.4
2021-06-02 11:00:00,1293,14.1,24,24
2021-06-02 11:30:00,1294,13.98,26.6,26.6
2021-06-02 12:00:00,1295,13.89,28.1,28.1
2021-06-02 12:30:00,1296,13.9,28.4,28.4
2021-06-02 13:00:00,1297,13.46,28.6,28.6
2021-06-02 13:30:00,1298,13.49,29,29
2021-06-02 14:00:00,1299,13.43,29.5,29.5
2021-06-02 14:30:00,1300,13.32,27.4,27.4
2021-06-02 15:00:00,1301,13.25,27.1,27.1
2021-06-02 15:30:00,1302,13.34,29.2,29.2
2021-06-02 16:00:00,1303,13.27,27.2,27.2
2021-06-02 16:30:00,1304,13.2,25.8,25.8
2021-06-02 17:00:00,1305,13.18,25.1,25.1
2021-06-02 17:30:00,1306,13.16,24.8,24.8
2021-06-02 18:00:00,1307,13.16,24.3,24.3
2021-06-02 18:30:00,1308,13.14,23.8,23.8
2021-06-02 19:00:00,1309,13.12,23.3,23.3
2021-06-02 19:30:00,1310,13.11,22.5,22.5
2021-06-02 20:00:00,1311,13.1,21.6,21.6
2021-06-02 20:30:00,1312,13.1,20.7,20.7
2021-06-02 21:00:00,1313,13.09,20.1,20.1
2021-06-02 21:30:00,1314,13.08,19.7,19.7
2021-06-02 22:00:00,1315,13.08,19.2,19.2
2021-06-02 22:30:00,1316,13.08,18.7,18.7
2021-06-02 23:00:00,1317,13.07,18.1,18.1
2021-06-02 23:30:00,1318,13.06,17.5,17.5
2021-06-03 00:00:00,1319,13.06,16.8,16.8
2021-06-03 00:30:00,1320,13.05,16.3,16.3
2021-06-03 01:00:00,1321,13.05,15.9,15.9
2021-06-03 01:30:00,1322,13.04,15.5,15.5
2021-06-03 02:00:00,1323,13.03,15.2,15.2
2021-06-03 02:30:00,1324,13.03,15,15
2021-06-03 03:00:00,1325,13.02,14.9,14.9
2021-06-03 03:30:00,1326,13.02,14.8,14.8
2021-06-03 04:00:00,1327,13.01,14.5,14.5
2021-06-03 04:30:00,1328,13.01,14.8,14.8
2021-06-03 05:00:00,1329,13,14.9,14.9
2021-06-03 05:30:00,1330,12.99,15.1,15.1
2021-06-03 06:00:00,1331,12.99,15.4,15.4
2021-06-03 06:30:00,1332,13.01,15.7,15.7
2021-06-03 07:00:00,1333,13,16.1,16.1
2021-06-03 07:30:00,1334,13.03,16.6,16.6
2021-06-03 08:00:00,1335,12.99,17,17
2021-06-03 08:30:00,1336,13.01,17.1,17.1
2021-06-03 09:00:00,1337,13.03,17.4,17.4
2021-06-03 09:30:00,1338,13,17.7,17.7
2021-06-03 10:00:00,1339,13.03,17.8,17.8
2021-06-03 10:30:00,1340,13.12,18.7,18.7
2021-06-03 11:00:00,1341,14.2,20,20
2021-06-03 11:30:00,1342,13.38,22.6,22.6
2021-06-03 12:00:00,1343,14.07,24.1,24.1
2021-06-03 12:30:00,1344,13.98,25.9,25.9
2021-06-03 13:00:00,1345,13.93,27.6,27.6
2021-06-03 13:30:00,1346,13.52,28.9,28.9
2021-06-03 14:00:00,1347,13.4,29.2,29.2
2021-06-03 14:30:00,1348,13.31,27.5,27.5
2021-06-03 15:00:00,1349,13.28,27.4,27.4
2021-06-03 15:30:00,1350,13.52,29.8,29.8
2021-06-03 16:00:00,1351,13.28,28.3,28.3
2021-06-03 16:30:00,1352,13.2,27.2,27.2
2021-06-03 17:00:00,1353,13.18,27,27
2021-06-03 17:30:00,1354,13.16,26.8,26.8
2021-06-03 18:00:00,1355,13.15,26.2,26.2
2021-06-03 18:30:00,1356,13.13,25.5,25.5
2021-06-03 19:00:00,1357,13.12,24.6,24.6
2021-06-03 19:30:00,1358,13.11,23.7,23.7
2021-06-03 20:00:00,1359,13.1,22.8,22.8
2021-06-03 20:30:00,1360,13.1,22,22
2021-06-03 21:00:00,1361,13.09,21,21
2021-06-03 21:30:00,1362,13.08,20.3,20.3
2021-06-03 22:00:00,1363,13.08,19.7,19.7
2021-06-03 22:30:00,1364,13.07,19,19
2021-06-03 23:00:00,1365,13.06,18.5,18.5
2021-06-03 23:30:00,1366,13.05,18,18
2021-06-04 00:00:00,1367,13.05,17.5,17.5
2021-06-04 00:30:00,1368,13.04,17.1,17.1
2021-06-04 01:00:00,1369,13.03,16.7,16.7
2021-06-04 01:30:00,1370,13.03,16.3,16.3
2021-06-04 02:00:00,1371,13.02,16,16
2021-06-04 02:30:00,1372,13.01,15.7,15.7
2021-06-04 03:00:00,1373,13.01,15.3,15.3
2021-06-04 03:30:00,1374,13,15.2,15.2
2021-06-04 04:00:00,1375,12.99,14.9,14.9
2021-06-04 04:30:00,1376,12.99,14.6,14.6
2021-06-04 05:00:00,1377,12.98,14.4,14.4
2021-06-04 05:30:00,1378,12.98,14.4,14.4
2021-06-04 06:00:00,1379,12.99,14.4,14.4
2021-06-04 06:30:00,1380,12.99,14.8,14.8
2021-06-04 07:00:00,1381,13,15.5,15.5
2021-06-04 07:30:00,1382,13.01,16.5,16.5
2021-06-04 08:00:00,1383,13.01,17.8,17.8
2021-06-04 08:30:00,1384,13.02,19.2,19.2
2021-06-04 09:00:00,1385,13.04,20.5,20.5
2021-06-04 09:30:00,1386,13.06,21.8,21.8
2021-06-04 10:00:00,1387,13.42,23.2,23.2
2021-06-04 10:30:00,1388,13.5,25.6,25.6
2021-06-04 11:00:00,1389,13.95,29,29
2021-06-04 11:30:00,1390,13.84,31.7,31.7
2021-06-04 12:00:00,1391,13.75,33.4,33.4
2021-06-04 12:30:00,1392,13.65,34.1,34.1
2021-06-04 13:00:00,1393,13.31,34.4,34.4
2021-06-04 13:30:00,1394,13.23,34.7,34.7
2021-06-04 14:00:00,1395,13.23,35.1,35.1
2021-06-04 14:30:00,1396,13.26,33.5,33.5
2021-06-04 15:00:00,1397,13.22,34.3,34.3
2021-06-04 15:30:00,1398,13.3,35.7,35.7
2021-06-04 16:00:00,1399,13.23,33.7,33.7
2021-06-04 16:30:00,1400,13.18,32.3,32.3
2021-06-04 17:00:00,1401,13.16,31.6,31.6
2021-06-04 17:30:00,1402,13.15,30.8,30.8
2021-06-04 18:00:00,1403,13.13,30.1,30.1
2021-06-04 18:30:00,1404,13.13,29.2,29.2
2021-06-04 19:00:00,1405,13.11,28.4,28.4
2021-06-04 19:30:00,1406,13.1,27.5,27.5
2021-06-04 20:00:00,1407,13.1,26.5,26.5
2021-06-04 20:30:00,1408,13.09,25.8,25.8
2021-06-04 21:00:00,1409,13.08,25.6,25.6
2021-06-04 21:30:00,1410,13.08,25.1,25.1
2021-06-04 22:00:00,1411,13.07,24.2,24.2
2021-06-04 22:30:00,1412,13.06,23.6,23.6
2021-06-04 23:00:00,1413,13.05,22.6,22.6
2021-06-04 23:30:00,1414,13.05,22.1,22.1
2021-06-05 00:00:00,1415,13.04,21.6,21.6
2021-06-05 00:30:00,1416,13.03,21.2,21.2
2021-06-05 01:00:00,1417,13.03,20.9,20.9
2021-06-05 01:30:00,1418,13.02,20.6,20.6
2021-06-05 02:00:00,1419,13.02,20.1,20.1
2021-06-05 02:30:00,1420,13.01,19.6,19.6
2021-06-05 03:00:00,1421,13,19.3,19.3
2021-06-05 03:30:00,1422,13,19,19
2021-06-05 04:00:00,1423,13,18.7,18.7
2021-06-05 04:30:00,1424,12.99,18.4,18.4
2021-06-05 05:00:00,1425,12.99,18.1,18.1
2021-06-05 05:30:00,1426,12.99,17.8,17.8
2021-06-05 06:00:00,1427,12.99,17.9,17.9
2021-06-05 06:30:00,1428,13,18.1,18.1
2021-06-05 07:00:00,1429,12.99,18.8,18.8
2021-06-05 07:30:00,1430,13.01,19.4,19.4
2021-06-05 08:00:00,1431,13.01,20.4,20.4
2021-06-05 08:30:00,1432,13.03,21.4,21.4
2021-06-05 09:00:00,1433,13.04,22.4,22.4
2021-06-05 09:30:00,1434,13.06,23.4,23.4
2021-06-05 10:00:00,1435,13.27,24.4,24.4
2021-06-05 10:30:00,1436,13.45,26.5,26.5
2021-06-05 11:00:00,1437,13.89,29.8,29.8
2021-06-05 11:30:00,1438,13.77,32.1,32.1
2021-06-05 12:00:00,1439,13.71,33.7,33.7
2021-06-05 12:30:00,1440,13.65,33.6,33.6
2021-06-05 13:00:00,1441,13.34,33.9,33.9
2021-06-05 13:30:00,1442,13.23,34.2,34.2
2021-06-05 14:00:00,1443,13.23,34.8,34.8
2021-06-05 14:30:00,1444,13.24,33.3,33.3
2021-06-05 15:00:00,1445,13.21,33.4,33.4
2021-06-05 15:30:00,1446,13.19,32.4,32.4
2021-06-05 16:00:00,1447,13.29,32,32
2021-06-05 16:30:00,1448,13.17,31.4,31.4
2021-06-05 17:00:00,1449,13.16,30.8,30.8
2021-06-05 17:30:00,1450,13.14,30.2,30.2
2021-06-05 18:00:00,1451,13.13,29.5,29.5
2021-06-05 18:30:00,1452,13.12,28.8,28.8
2021-06-05 19:00:00,1453,13.11,28,28
2021-06-05 19:30:00,1454,13.1,27.4,27.4
2021-06-05 20:00:00,1455,13.09,26.6,26.6
2021-06-05 20:30:00,1456,13.08,25.8,25.8
2021-06-05 21:00:00,1457,13.08,25.1,25.1
2021-06-05 21:30:00,1458,13.07,24.5,24.5
2021-06-05 22:00:00,1459,13.06,23.8,23.8
2021-06-05 22:30:00,1460,13.06,23.5,23.5
2021-06-05 23:00:00,1461,13.05,23.1,23.1
2021-06-05 23:30:00,1462,13.04,22.9,22.9
2021-06-06 00:00:00,1463,13.04,22.5,22.5
2021-06-06 00:30:00,1464,13.03,21.9,21.9
2021-06-06 01:00:00,1465,13.03,21.3,21.3
2021-06-06 01:30:00,1466,13.02,20.9,20.9
2021-06-06 02:00:00,1467,13.01,20.6,20.6
2021-06-06 02:30:00,1468,13.01,20.3,20.3
2021-06-06 03:00:00,1469,13,20.1,20.1
2021-06-06 03:30:00,1470,13,19.9,19.9
2021-06-06 04:00:00,1471,12.99,19.7,19.7
2021-06-06 04:30:00,1472,12.99,19.6,19.6
2021-06-06 05:00:00,1473,12.99,19.6,19.6
2021-06-06 05:30:00,1474,12.98,19.6,19.6
2021-06-06 06:00:00,1475,12.99,19.9,19.9
2021-06-06 06:30:00,1476,12.99,20.2,20.2
2021-06-06 07:00:00,1477,13,20.8,20.8
2021-06-06 07:30:00,1478,13.01,21.8,21.8
2021-06-06 08:00:00,1479,13.02,22.7,22.7
2021-06-06 08:30:00,1480,13.03,23.6,23.6
2021-06-06 09:00:00,1481,13.04,24.5,24.5
2021-06-06 09:30:00,1482,13.07,25.4,25.4
2021-06-06 10:00:00,1483,13.26,26.4,26.4
2021-06-06 10:30:00,1484,13.62,28,28
2021-06-06 11:00:00,1485,13.87,30.3,30.3
2021-06-06 11:30:00,1486,13.81,32.5,32.5
2021-06-06 12:00:00,1487,13.77,33.2,33.2
2021-06-06 12:30:00,1488,13.71,32.5,32.5
2021-06-06 13:00:00,1489,13.33,32.6,32.6
2021-06-06 13:30:00,1490,13.35,31.7,31.7
2021-06-06 14:00:00,1491,13.39,32.4,32.4
2021-06-06 14:30:00,1492,13.25,31.6,31.6
2021-06-06 15:00:00,1493,13.22,30.6,30.6
2021-06-06 15:30:00,1494,13.21,30.1,30.1
2021-06-06 16:00:00,1495,13.19,29.7,29.7
2021-06-06 16:30:00,1496,13.18,29.3,29.3
2021-06-06 17:00:00,1497,13.16,29,29
2021-06-06 17:30:00,1498,13.15,28.7,28.7
2021-06-06 18:00:00,1499,13.13,28.3,28.3
2021-06-06 18:30:00,1500,13.12,27.9,27.9
2021-06-06 19:00:00,1501,13.11,27.2,27.2
2021-06-06 19:30:00,1502,13.1,26.5,26.5
2021-06-06 20:00:00,1503,13.1,26,26
2021-06-06 20:30:00,1504,13.09,25.5,25.5
2021-06-06 21:00:00,1505,13.09,25.2,25.2
2021-06-06 21:30:00,1506,13.08,24.8,24.8
2021-06-06 22:00:00,1507,13.08,24.4,24.4
2021-06-06 22:30:00,1508,13.07,23.8,23.8
2021-06-06 23:00:00,1509,13.06,22.9,22.9
2021-06-06 23:30:00,1510,13.06,22.4,22.4
2021-06-07 00:00:00,1511,13.05,21.3,21.3
2021-06-07 00:30:00,1512,13.04,20.4,20.4
2021-06-07 01:00:00,1513,13.04,19.5,19.5
2021-06-07 01:30:00,1514,13.03,18.4,18.4
2021-06-07 02:00:00,1515,13.02,17.7,17.7
2021-06-07 02:30:00,1516,13.02,17.1,17.1
2021-06-07 03:00:00,1517,13.01,16.3,16.3
2021-06-07 03:30:00,1518,13,15.8,15.8
2021-06-07 04:00:00,1519,13,15.2,15.2
2021-06-07 04:30:00,1520,12.99,14.9,14.9
2021-06-07 05:00:00,1521,12.98,14.5,14.5
