"TOA5","BLF_EC","CR5000","1982","CR5000.Std.07","CPU:BOG_LAKE_EC.20210218.CR5","8908","li7700_diag"
"TIMESTAMP","RECORD","ch4_d_Avg","ch4_um_mol_Avg","press_7700_Avg","ta_7700_Avg","status_7700_Avg","rssi_Avg","heater_Avg","ref_ss_Avg","drop_rate_Avg","lct_act_Avg","lct_set_Avg","blkcool_act_Avg","blkcool_set_Avg","optics_rh_Avg","ch4_d_Max","ch4_um_mol_Max","press_7700_Max","ta_7700_Max","status_7700_Max","rssi_Max","heater_Max","ref_ss_Max","drop_rate_Max","lct_act_Max","lct_set_Max","blkcool_act_Max","blkcool_set_Max","optics_rh_Max","ch4_d_Min","ch4_um_mol_Min","press_7700_Min","ta_7700_Min","status_7700_Min","rssi_Min","heater_Min","ref_ss_Min","drop_rate_Min","lct_act_Min","lct_set_Min","blkcool_act_Min","blkcool_set_Min","optics_rh_Min"
"TS","RN","mmol/m^3","umol/mol","kPa","oC","","","","%","%","oC","oC","oC","oC","%","mmol/m^3","umol/mol","kPa","oC","","","","%","%","oC","oC","oC","oC","%","mmol/m^3","umol/mol","kPa","oC","","","","%","%","oC","oC","oC","oC","%"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min"
"2022-07-16 23:00:00",5985,0.1254824,3.002007,95.64288,18.85571,135.7396,71.17514,66.36534,74.99487,0,28.75143,29.45306,29.32252,30,3.443007,0.2646667,6.337939,95.66301,19.60646,16527,72.63134,95.66315,75.1038,0,28.7666,29.4541,29.3353,30,3.84236,0.08251733,1.975365,95.6279,17.88159,15,37.8425,0,74.9147,0,28.7328,29.4508,29.3075,30,3.03143
"2022-07-16 23:30:00",5986,0.121132,2.893846,95.63966,18.53395,131.0889,70.17437,79.30179,74.9809,0,28.75088,29.45242,29.32241,30,3.451292,0.1710819,4.078827,95.65348,19.2117,143,72.3313,95.653,75.0809,0,28.7681,29.4535,29.3366,30,3.8522,0.08384004,2.007764,95.62796,17.78199,15,29.53921,0,74.9085,0,28.7328,29.4512,29.3075,30,2.94898
"2022-07-17 00:00:00",5987,0.1396426,3.323537,95.63809,17.73316,121.0009,69.02284,72.28661,74.94257,0,28.75011,29.45161,29.32249,30,3.467051,0.2074273,4.927382,95.6452,18.47207,16527,72.34929,95.6448,75.03931,0,28.771,29.4529,29.342,30,3.83621,0.08824925,2.107345,95.62846,16.96006,15,2.865518,0,74.8633,0,28.73,29.4504,29.3075,30,2.9859
"2022-07-17 00:30:00",5988,0.1178971,2.811934,95.63956,18.15907,142.7618,69.84517,72.15998,74.95344,0,28.7505,29.45214,29.32246,30,3.461124,0.1882834,4.477109,95.64669,18.63354,207,72.29933,95.6477,75.0579,0,28.7688,29.4536,29.3353,30,3.84974,0.08618692,2.055485,95.63211,17.30964,15,29.38498,0,74.8813,0,28.7314,29.4508,29.3096,30,3.06465
"2022-07-17 01:00:00",5989,0.1231886,2.930418,95.62854,17.60613,424.344,62.97293,74.38287,74.9377,0,28.75009,29.45181,29.32244,30,3.460847,0.2103283,5.007869,95.64319,18.23785,16527,72.11337,95.64272,75.0452,0,28.7681,29.4531,29.338,30,3.85959,0.08660121,2.063276,95.60682,16.59241,15,5.002977,0,74.862,0,28.7328,29.4507,29.3035,30,3.05973
"2022-07-17 01:30:00",5990,0.1248115,2.961669,95.606,17.0506,135.2489,63.4404,74.32837,74.90838,0,28.74997,29.45163,29.32246,30,3.471097,0.2450105,5.795978,95.61319,17.65778,143,71.83039,95.6136,75.0269,0,28.7666,29.4527,29.3353,30,3.87805,0.08973236,2.126961,95.59953,15.68431,15,31.128,0,74.8331,0,28.7286,29.4503,29.3075,30,3.04497
"2022-07-17 02:00:00",5991,0.1195413,2.831372,95.5912,16.62787,138.0649,51.5642,74.66729,74.87938,0,28.75048,29.45218,29.32246,30,3.472019,0.213617,5.062333,95.6048,16.95603,143,71.50858,95.6013,74.9799,0,28.7666,29.4539,29.3353,30,3.9002,0.09238476,2.190763,95.5761,16.03993,15,21.83733,0,74.801,0,28.7343,29.4509,29.3082,30,3.01666
"2022-07-17 02:30:00",5992,0.1021197,2.415143,95.56933,16.30227,181.1564,38.40641,76.92273,74.85601,0,28.75012,29.4518,29.32245,30,3.477544,0.1228472,2.90335,95.58057,16.78737,735,62.34612,95.58043,74.9657,0,28.7688,29.4527,29.3353,30,3.88174,0.09107292,2.156787,95.56325,15.87574,79,20.41785,0,74.784,0,28.7343,29.4506,29.3048,30,2.96621
"2022-07-17 03:00:00",5993,0.121131,2.860967,95.56384,16.04613,162.4,40.69062,70.76505,74.84349,0,28.75021,29.45203,29.32243,30,3.478092,0.2202367,5.192746,95.57115,16.51453,735,70.40897,95.5719,74.9626,0,28.7666,29.4528,29.3353,30,3.86697,0.09073682,2.146213,95.55894,15.4558,15,16.47411,0,74.7649,0,28.7328,29.4504,29.3035,30,2.96621
"2022-07-17 03:30:00",5994,0.1241445,2.931657,95.56078,15.97667,693.1147,46.91068,77.38302,74.83323,0,28.74989,29.4516,29.32248,30,3.477518,0.386529,9.133715,95.56855,16.50327,17375,71.91445,95.569,74.9429,0,28.7681,29.454,29.3353,30,3.88051,0.09087574,2.146253,95.55083,14.79246,15,0.1723758,0,74.7611,0,28.73,29.4506,29.3035,30,3.0302
"2022-07-17 04:00:00",5995,0.1256874,2.970663,95.57243,16.18081,289.2596,39.13472,76.27281,74.84534,0,28.74953,29.45098,29.32246,30,3.463263,0.289726,6.830795,95.59525,16.63358,16591,69.05851,95.596,74.9528,0,28.7681,29.4523,29.3359,30,3.86574,0.0972972,2.302466,95.55315,15.34599,15,8.847057,0,74.7683,0,28.7328,29.4495,29.3075,30,2.96252
"2022-07-17 04:30:00",5996,0.1314191,3.098763,95.57619,15.63923,169.0587,38.70308,72.11774,74.82094,0,28.7492,29.45093,29.32257,30,3.476928,0.3022912,7.130791,95.58746,16.08986,207,70.21778,95.5878,74.9296,0,28.7666,29.4521,29.3359,30,3.86451,0.1008505,2.378829,95.56902,15.08143,15,12.23527,0,74.73389,0,28.73,29.4494,29.3075,30,3.08803
"2022-07-17 05:00:00",5997,0.1690672,3.987869,95.56209,15.7142,173.6231,40.12238,76.25876,74.81057,0,28.74877,29.45051,29.32253,30,3.47761,0.3384048,7.982935,95.57948,16.1726,16527,69.88117,95.58012,74.9133,0,28.7666,29.4518,29.338,30,3.88174,0.0991668,2.338974,95.55376,15.1618,15,11.4314,0,74.7348,0,28.7314,29.4493,29.3062,30,2.98221
"2022-07-17 05:30:00",5998,0.1616752,3.816334,95.58734,15.90736,148.2062,48.89261,79.62912,74.82432,0,28.74896,29.45079,29.32249,30,3.469432,0.3899752,9.172834,95.60004,16.48495,735,72.98834,95.60043,74.924,0,28.7681,29.452,29.3353,30,3.86205,0.09702913,2.290923,95.56235,14.74633,15,16.58095,0,74.7499,0,28.73,29.4493,29.3062,30,3.01297
"2022-07-17 06:00:00",5999,0.1460755,3.453325,95.59232,16.25462,169.3733,56.62162,71.60931,74.84409,0,28.74954,29.4511,29.32242,30,3.471068,0.2581423,6.087251,95.60896,16.82665,16399,72.89691,95.60922,74.9669,0,28.7688,29.4525,29.3393,30,3.84236,0.1058863,2.509843,95.57571,15.47296,15,0.6986508,0,74.7621,0,28.7328,29.4501,29.3075,30,2.9576
"2022-07-17 06:30:00",6000,0.1184217,2.814245,95.60505,17.39555,143.4267,61.6933,76.47377,74.89735,0,28.75006,29.4517,29.32259,30,3.453704,0.1814428,4.299585,95.61376,18.22653,16527,71.22128,95.61348,75.0324,0,28.7688,29.4535,29.338,30,3.84359,0.09475474,2.258007,95.5957,16.58144,15,33.79563,0,74.7917,0,28.7328,29.4503,29.3075,30,2.9982
"2022-07-17 07:00:00",6001,0.09605224,2.303936,95.60103,19.39963,129.7236,65.64371,74.96751,74.98977,0,28.75196,29.45359,29.32262,30,3.427747,0.1781584,4.263059,95.60947,20.9933,143,71.8652,95.60865,75.0958,0,28.771,29.4555,29.3393,30,3.84113,0.08827776,2.119486,95.5869,17.87839,15,34.81641,0,74.8754,0,28.7343,29.4515,29.3075,30,2.94775
"2022-07-17 07:30:00",6002,0.08960362,2.167086,95.58176,21.22153,26.456,71.22677,40.51599,75.0519,0,28.75305,29.45459,29.32254,30,3.424028,0.1161346,2.789187,95.59161,22.34866,143,72.09651,95.58885,75.1107,0,28.7681,29.4557,29.3353,30,3.82144,0.0810266,1.966887,95.57538,19.34092,15,57.53934,0,74.9768,0,28.7386,29.4536,29.3096,30,3.02528
"2022-07-17 08:00:00",6003,0.08269215,2.010246,95.57221,22.32269,15,71.71975,39.91255,75.07453,0,28.75269,29.4543,29.3226,30,3.419702,0.09379295,2.271173,95.58199,23.43427,15,72.39375,95.5825,75.1076,0,28.7681,29.4557,29.3353,30,3.79314,0.07937511,1.932798,95.56113,20.94452,15,60.10395,0,75.0387,0,28.7415,29.4531,29.313,30,2.92683
"2022-07-17 08:30:00",6004,0.08148596,1.994717,95.57307,23.83907,54.13956,71.67622,39.24835,75.12514,0,28.75412,29.45586,29.32253,30,3.404743,0.4375851,10.71865,95.57806,24.8783,16399,72.61804,95.57677,75.1623,0,28.7688,29.4572,29.3353,30,3.79929,0.07852201,1.925168,95.56495,22.34851,15,0.2614819,0,75.0826,0,28.7415,29.4545,29.313,30,2.92929
"2022-07-17 09:00:00",6005,0.07812043,1.918703,95.56966,24.56673,20.46133,71.96111,38.80104,75.17367,0,28.75447,29.45642,29.32248,30,3.39287,0.171911,4.210886,95.5768,25.53456,16399,72.794,95.57635,75.2085,0,28.7688,29.4591,29.3353,30,3.78945,0.07513152,1.847481,95.5572,23.02425,15,29.83958,0,75.134,0,28.7415,29.455,29.313,30,2.94652
"2022-07-17 09:30:00",6006,0.07633949,1.879019,95.55785,25.03532,51.40889,72.13465,38.49362,75.21126,0,28.7555,29.45736,29.32257,30,3.376667,0.3701357,9.129742,95.57365,25.92955,16399,72.98867,95.5684,75.2343,0,28.7681,29.4594,29.3353,30,3.77837,0.07423872,1.82629,95.54631,23.58914,15,0.2271938,0,75.1844,0,28.7429,29.4559,29.313,30,2.93422
"2022-07-17 10:00:00",6007,0.07605648,1.878039,95.55824,25.73479,15,72.34579,38.23405,75.24001,0,28.75588,29.45765,29.3225,30,3.366513,0.07938091,1.964937,95.5702,27.00963,15,72.9597,95.5702,75.2719,0,28.771,29.4591,29.3353,30,3.76361,0.07468737,1.843888,95.54137,24.35794,15,70.38696,0,75.2069,0,28.7415,29.4565,29.313,30,2.90099
"2022-07-17 10:30:00",6008,0.07610521,1.883173,95.55403,26.1915,258.9395,70.54572,38.02539,75.27025,0,28.75655,29.45797,29.32245,30,3.365515,0.0860243,2.133523,95.56004,27.55244,16399,72.92231,95.559,75.3005,0,28.7753,29.4594,29.3353,30,3.75376,0.07418195,1.833301,95.54718,24.54267,15,5.657044,0,75.2369,0,28.7444,29.4567,29.313,30,2.89853
"2022-07-17 11:00:00",6009,0.07551847,1.872203,95.548,26.60615,15,72.1964,37.73046,75.29637,0,28.75744,29.45833,29.32247,30,3.358675,0.07882212,1.951187,95.55602,27.89814,15,73.04967,95.5555,75.3174,0,28.7724,29.4598,29.3326,30,3.76114,0.07392266,1.830224,95.53561,25.01741,15,65.06896,0,75.2653,0,28.7444,29.4569,29.313,30,2.95391
"2022-07-17 11:30:00",6010,0.07593872,1.888541,95.53308,27.29006,16.82044,72.30656,37.63969,75.32685,0,28.75823,29.45913,29.32257,30,3.358207,0.07855174,1.959975,95.54668,28.32695,16399,72.97568,95.54595,75.3609,0,28.7739,29.4606,29.3353,30,3.79068,0.07427339,1.844973,95.51194,25.62849,15,50.75542,0,75.29049,0,28.7473,29.4575,29.313,30,2.90345
"2022-07-17 12:00:00",6011,0.0760492,1.895866,95.50729,27.81383,15,72.08987,37.44408,75.36357,0,28.75905,29.45996,29.32252,30,3.343071,0.07827631,1.954545,95.5223,29.17558,15,72.89664,95.5226,75.3883,0,28.7753,29.4614,29.3339,30,3.73407,0.07486114,1.860672,95.49165,26.03876,15,67.12023,0,75.3413,0,28.7473,29.4584,29.313,30,2.88376
"2022-07-17 12:30:00",6012,0.07565406,1.890574,95.50307,28.34324,15,72.51598,37.28337,75.38037,0,28.7596,29.46065,29.32251,30,3.332772,0.07829188,1.959723,95.51185,29.81174,15,72.89172,95.50977,75.405,0,28.7739,29.4621,29.3326,30,3.723,0.07384931,1.843237,95.49095,26.66737,15,65.84348,0,75.3579,0,28.7473,29.4587,29.313,30,2.84685
"2022-07-17 13:00:00",6013,0.07492069,1.874842,95.48852,28.64122,15,72.67172,36.97554,75.39891,0,28.76004,29.46126,29.32251,30,3.336728,0.07722002,1.940355,95.50433,29.96961,15,72.93112,95.50349,75.4214,0,28.7753,29.4625,29.3353,30,3.74884,0.07363017,1.838094,95.47289,26.87352,15,63.71257,0,75.3717,0,28.7473,29.4598,29.313,30,2.8087
"2022-07-17 13:30:00",6014,0.07520556,1.885377,95.46292,29.03193,15,72.61427,37.01328,75.41235,0,28.76048,29.46164,29.32248,30,3.32635,0.07713655,1.941313,95.4832,30.28646,15,72.9118,95.4797,75.438,0,28.7753,29.4631,29.3353,30,3.73407,0.07402103,1.852481,95.44455,27.0493,15,72.32719,0,75.3898,0,28.7473,29.4597,29.313,30,2.80132
"2022-07-17 14:00:00",6015,0.07484899,1.881527,95.44577,29.62164,15,72.55289,36.86939,75.43269,0,28.7606,29.46201,29.32253,30,3.332448,0.07692237,1.938531,95.46192,31.09217,15,72.76754,95.4627,75.45399,0,28.7767,29.4636,29.3353,30,3.70454,0.07353705,1.84699,95.42493,27.83935,15,49.36303,0,75.4076,0,28.7473,29.4605,29.313,30,2.81116
"2022-07-17 14:30:00",6016,0.07458062,1.875867,95.42381,29.74327,16.82044,72.591,41.78576,75.44228,0,28.76079,29.46226,29.32247,30,3.326306,0.07686478,1.937984,95.44178,31.17955,16399,72.79008,95.44212,75.4623,0,28.7753,29.4638,29.3339,30,3.72054,0.07337411,1.843668,95.39989,28.06308,15,62.55943,0,75.4219,0,28.7487,29.4608,29.313,30,2.96006
"2022-07-17 15:00:00",6017,0.07399213,1.862844,95.40841,29.94941,15,72.54865,38.47607,75.44257,0,28.76102,29.46245,29.32244,30,3.340653,0.0763358,1.919327,95.41815,31.09196,15,72.76117,95.4183,75.4639,0,28.7739,29.4642,29.3353,30,3.74392,0.07263798,1.82743,95.39174,28.4661,15,72.05151,0,75.4189,0,28.7487,29.4611,29.313,30,2.81978
"2022-07-17 15:30:00",6018,0.07410199,1.867184,95.39595,30.1311,15,72.33075,41.88392,75.4466,0,28.76155,29.46295,29.32238,30,3.338283,0.07638081,1.924659,95.40796,31.28757,15,72.59742,95.40742,75.46769,0,28.7767,29.4645,29.3353,30,3.71438,0.072789,1.831142,95.37772,28.59076,15,72.0289,0,75.4228,0,28.7501,29.4616,29.313,30,2.94898
"2022-07-17 16:00:00",6019,0.07495447,1.883247,95.37238,29.49618,15,72.20634,36.65388,75.42721,0,28.76085,29.46215,29.32247,30,3.347923,0.07894817,1.976155,95.38933,31.34785,15,72.47349,95.3822,75.46091,0,28.7767,29.4642,29.3353,30,3.78699,0.07313681,1.836242,95.35493,28.01597,15,71.46538,0,75.3983,0,28.7487,29.4603,29.313,30,2.95021
"2022-07-17 16:30:00",6020,0.07465742,1.879103,95.34026,29.87545,15,72.07935,36.65239,75.4197,0,28.76047,29.46181,29.32247,30,3.364812,0.07818812,1.966936,95.3609,30.90561,15,72.27307,95.3557,75.4386,0,28.7753,29.4631,29.3353,30,3.77591,0.07298293,1.832887,95.32421,28.51917,15,69.2556,0,75.3959,0,28.7473,29.4605,29.313,30,2.92068
"2022-07-17 17:00:00",6021,0.07452343,1.87347,95.31751,29.60544,15,71.98382,36.65467,75.41974,0,28.76078,29.46202,29.32238,30,3.361371,0.07789318,1.957032,95.33312,30.79022,15,72.23936,95.33163,75.4403,0,28.7753,29.4637,29.3353,30,3.77837,0.07279669,1.825089,95.29957,28.05257,15,71.65176,0,75.4009,0,28.7487,29.4604,29.313,30,2.8087
"2022-07-17 17:30:00",6022,0.07494402,1.882394,95.30663,29.41132,15,71.83435,36.56586,75.41028,0,28.76073,29.46195,29.32238,30,3.371351,0.07824589,1.958516,95.31981,30.33962,15,72.04041,95.31785,75.4277,0,28.7767,29.4635,29.3353,30,3.74638,0.07305379,1.835784,95.28211,28.26965,15,62.4977,0,75.3899,0,28.7473,29.4608,29.313,30,2.93668
"2022-07-17 18:00:00",6023,0.07492056,1.880126,95.28559,29.21047,15,71.72764,37.4954,75.3984,0,28.76018,29.46147,29.32237,30,3.373218,0.07826661,1.958461,95.2981,30.09256,15,71.89317,95.2973,75.4193,0,28.7767,29.463,29.3353,30,3.78329,0.07314619,1.831946,95.27119,28.33678,15,59.80293,0,75.37769,0,28.7473,29.4602,29.313,30,2.95267
"2022-07-17 18:30:00",6024,0.07563131,1.892655,95.27875,28.59868,15,71.52995,37.85677,75.37871,0,28.75958,29.46053,29.32255,30,3.383664,0.08094388,2.018382,95.29265,29.76556,15,71.71949,95.2923,75.4058,0,28.7767,29.4625,29.3353,30,3.77468,0.07315823,1.835206,95.26477,27.04681,15,70.52913,0,75.34129,0,28.7473,29.4583,29.313,30,2.93668
"2022-07-17 19:00:00",6025,0.07634674,1.905511,95.27235,28.01634,15,71.40215,41.42784,75.33883,0,28.75844,29.45938,29.32246,30,3.410471,0.08221552,2.053242,95.29227,28.63701,15,71.518,95.2926,75.3673,0,28.7739,29.4606,29.3339,30,3.79929,0.0735433,1.836657,95.26147,26.80337,15,62.03289,0,75.31349,0,28.7473,29.458,29.3102,30,3.01051
"2022-07-17 19:30:00",6026,0.07729238,1.92534,95.26482,27.58855,107.736,71.37659,67.13576,75.36089,0,28.7585,29.45966,29.32253,30,3.381231,0.09010013,2.23067,95.27352,28.6499,143,71.52942,95.2747,75.45929,0,28.7782,29.4615,29.3393,30,3.78452,0.07340658,1.829147,95.25671,25.65446,15,63.65436,0,75.2712,0,28.7415,29.4578,29.3048,30,2.97113
"2022-07-17 20:00:00",6027,0.08584774,2.113335,95.26936,25.05791,34.56978,70.88051,43.99293,75.31177,0,28.75744,29.45819,29.32238,30,3.420145,0.1356533,3.315329,95.27567,27.07714,16399,71.43431,95.27555,75.4607,0,28.7753,29.4601,29.3353,30,3.83621,0.073239,1.802657,95.25824,23.23946,15,31.51657,0,75.2114,0,28.7415,29.4562,29.3096,30,2.94406
"2022-07-17 20:30:00",6028,0.09705482,2.375805,95.26604,23.78367,90.59822,70.42294,58.89587,75.22134,0,28.75517,29.45675,29.32243,30,3.457448,0.1841927,4.4777,95.27969,24.54612,143,71.01651,95.27935,75.3316,0,28.7753,29.4588,29.3353,30,3.85959,0.07452998,1.828047,95.25532,22.24522,15,23.20639,0,75.13049,0,28.7357,29.4547,29.3075,30,3.07327
"2022-07-17 21:00:00",6029,0.1129997,2.756123,95.26731,23.01289,152.8916,69.76401,68.42845,75.17447,0,28.75364,29.45544,29.32241,30,3.48164,0.2037844,4.95306,95.27624,23.69224,16527,70.52368,95.277,75.2778,0,28.771,29.4572,29.3353,30,3.86451,0.07487367,1.828429,95.25626,21.2406,15,0.493901,0,75.0915,0,28.7357,29.4538,29.3075,30,3.05112
"2022-07-17 21:30:00",6030,0.1161823,2.827803,95.27428,22.53686,122.6907,69.69775,66.73392,75.14327,0,28.75305,29.45497,29.32244,30,3.483924,0.2042412,4.965234,95.28671,23.91426,16527,70.09361,95.28655,75.241,0,28.7695,29.4564,29.338,30,3.86574,0.07498596,1.833678,95.25632,21.26521,15,19.5096,0,75.0678,0,28.7372,29.4537,29.3089,30,2.98959
"2022-07-17 22:00:00",6031,0.1225785,2.974255,95.27296,21.88232,112.3369,69.32638,66.55379,75.11825,0,28.75287,29.45448,29.32249,30,3.488223,0.231517,5.614236,95.29282,23.01426,143,69.73773,95.29214,75.2305,0,28.7681,29.456,29.3353,30,3.87435,0.07461843,1.812219,95.25896,20.67381,15,50.8873,0,75.0347,0,28.7357,29.4531,29.3075,30,3.06219
"2022-07-17 22:30:00",6032,0.1207574,2.928244,95.26264,21.71984,123.3662,68.76912,72.73343,75.1061,0,28.7524,29.45392,29.3225,30,3.485516,0.2455226,5.952638,95.27357,22.49198,143,69.42268,95.2741,75.20329,0,28.771,29.4556,29.3359,30,3.89281,0.07552734,1.830799,95.25175,20.16942,15,53.55328,0,75.0328,0,28.7357,29.4523,29.3075,30,3.04866
"2022-07-17 23:00:00",6033,0.1206645,2.924855,95.27109,21.63603,144.9129,65.47108,70.28945,75.10162,0,28.752,29.45363,29.32247,30,3.477642,0.244858,5.898593,95.2812,22.07283,16527,69.13105,95.2805,75.2103,0,28.7753,29.455,29.338,30,3.9445,0.08066145,1.956256,95.26176,20.16212,15,0.2099876,0,75.0311,0,28.7357,29.4522,29.3075,30,3.05112
"2022-07-17 23:30:00",6034,0.144686,3.50181,95.27454,21.32936,118.4809,68.29966,68.53871,75.09197,0,28.75168,29.45313,29.32238,30,3.483187,0.2846477,6.845354,95.2877,22.58504,143,69.23328,95.28522,75.1985,0,28.7681,29.4543,29.3353,30,3.90635,0.079021,1.918015,95.2612,19.88168,15,47.1596,0,75.0202,0,28.735,29.4521,29.3075,30,3.0019
"2022-07-18 00:00:00",6035,0.1584522,3.832318,95.25607,21.18112,116.8596,66.63583,63.64104,75.08887,0,28.75176,29.45322,29.32248,30,3.49079,0.2711657,6.562121,95.27602,22.2427,16527,69.2094,95.27515,75.1949,0,28.7681,29.4545,29.3359,30,3.8965,0.08290567,2.010926,95.23597,19.81158,15,30.9443,0,75.0174,0,28.7328,29.4518,29.3075,30,3.04989
"2022-07-18 00:30:00",6036,0.2120432,5.115175,95.28828,20.59458,334.8009,67.42012,72.03801,75.06582,0,28.75208,29.45359,29.32265,30,3.500538,0.3468704,8.356415,95.30516,21.21712,16591,69.1824,95.30463,75.1752,0,28.7681,29.4552,29.3353,30,3.8965,0.127887,3.090345,95.27311,19.63184,15,0.09056381,0,74.993,0,28.7357,29.452,29.3075,30,3.1348
"2022-07-18 01:00:00",6037,0.1869312,4.51418,95.28686,20.81633,134.1538,66.71259,69.43787,75.06554,0,28.75248,29.45406,29.32244,30,3.495408,0.2948067,7.104405,95.29951,21.3839,143,68.68478,95.2985,75.1673,0,28.7688,29.4559,29.3359,30,3.8682,0.1095186,2.646057,95.26177,20.1348,15,48.28469,0,74.9885,0,28.7357,29.4529,29.3048,30,2.98221
"2022-07-18 01:30:00",6038,0.1537115,3.718462,95.29654,21.20841,128.0667,66.55662,71.8032,75.07968,0,28.75245,29.45397,29.32257,30,3.477779,0.3294844,7.968407,95.38117,22.17935,143,69.55597,95.3816,75.1754,0,28.7753,29.4554,29.3353,30,3.8682,0.07795306,1.885813,95.25145,20.37627,15,45.3133,0,75.0105,0,28.7328,29.4524,29.3075,30,3.02405
"2022-07-18 02:00:00",6039,0.1027405,2.466218,95.51418,20.03464,3932.906,52.7596,75.67253,75.04935,0,28.7516,29.45299,29.32239,30,3.475871,1.206519,28.72674,95.6501,21.46873,16591,69.83681,95.6501,75.158,0,28.7688,29.4552,29.3353,30,3.83867,0.001754207,0.04205474,95.34752,17.6486,15,0.07813173,0,74.9595,0,28.735,29.4507,29.3048,30,2.97852
"2022-07-18 02:30:00",6040,0.4265821,10.14347,95.61623,17.49305,16534.5,0.2590533,77.28864,74.92585,0,28.74924,29.45075,29.32231,30,3.51991,1.343935,31.95164,95.68039,17.8557,17119,20.3351,95.68045,75.0584,0,28.7681,29.4544,29.3353,30,3.91004,0.07677456,1.826238,95.42513,17.26702,207,0.0855381,0,74.8382,0,28.7328,29.4493,29.3075,30,3.08434
"2022-07-18 03:00:00",6041,0.1158663,2.756538,95.37769,17.62743,1798.315,38.31877,76.62411,74.917,0,28.7492,29.45032,29.32251,30,3.531462,0.5067492,12.04864,95.45222,17.98362,17119,57.64796,95.45168,75.0308,0,28.7681,29.4522,29.342,30,3.94942,0.07002411,1.666726,95.11528,17.15413,15,0.0913853,0,74.84609,0,28.73,29.4488,29.3075,30,3.0425
"2022-07-18 03:30:00",6042,0.07907624,1.880808,95.39072,17.51074,129.0053,56.10671,66.67618,74.91656,0,28.74863,29.45012,29.32253,30,3.521199,0.09373202,2.225747,95.42258,18.00525,143,57.46803,95.42213,75.0256,0,28.7666,29.4515,29.3353,30,3.91127,0.07473926,1.778169,95.33241,16.60218,15,42.82595,0,74.8471,0,28.73,29.4487,29.3075,30,3.09788
"2022-07-18 04:00:00",6043,0.08095939,1.92431,95.33231,17.35362,132.1555,56.44714,78.02445,74.90978,0,28.74935,29.45096,29.32257,30,3.524739,0.09200246,2.186111,95.3534,17.7325,143,57.79792,95.3537,75.0081,0,28.7681,29.4523,29.3353,30,3.94203,0.07503726,1.784647,95.31999,16.64437,15,41.66589,0,74.8393,0,28.7328,29.45,29.3062,30,3.07081
"2022-07-18 04:30:00",6044,0.08196003,1.947867,95.31931,17.3278,125.3218,56.81739,70.58418,74.90874,0,28.74937,29.45097,29.32248,30,3.520592,0.097835,2.319455,95.3307,17.7606,143,57.98407,95.3308,75.0126,0,28.7681,29.4525,29.338,30,3.9408,0.07578905,1.803206,95.30385,16.57598,15,48.63039,0,74.837,0,28.73,29.4497,29.3075,30,3.0905
"2022-07-18 05:00:00",6045,0.07963074,1.893991,95.29522,17.49198,129.7449,62.94887,67.74413,74.91251,0,28.7492,29.45078,29.32247,30,3.525311,0.09782436,2.320534,95.31499,17.9142,143,69.81709,95.3152,75.0226,0,28.7666,29.4519,29.3393,30,3.91988,0.07471947,1.777519,95.27052,16.81299,15,51.17538,0,74.8457,0,28.7328,29.4493,29.3035,30,3.08557
"2022-07-18 05:30:00",6046,0.07936677,1.889374,95.24719,17.67377,134.2462,69.65925,75.13,74.91833,0,28.74903,29.45072,29.32249,30,3.517478,0.08999728,2.138226,95.27263,18.08447,143,69.96577,95.27305,75.0209,0,28.7681,29.4519,29.3359,30,3.93465,0.07563532,1.802351,95.22905,17.10859,15,68.67618,0,74.8449,0,28.7314,29.4494,29.3075,30,3.02159
"2022-07-18 06:00:00",6047,0.07909502,1.887726,95.23149,18.22889,135.7751,69.92072,77.00032,74.94125,0,28.7492,29.45086,29.32254,30,3.505449,0.08612736,2.051921,95.2523,18.67355,143,70.29501,95.2523,75.05199,0,28.7681,29.452,29.3359,30,3.88051,0.07580707,1.810827,95.2142,17.53988,15,56.08703,0,74.859,0,28.73,29.4497,29.3048,30,3.11757
"2022-07-18 06:30:00",6048,0.07906801,1.890779,95.27747,18.66166,131.8356,70.10587,67.47359,74.9619,0,28.74941,29.45109,29.32248,30,3.488319,0.08617061,2.057415,95.31215,19.3898,143,70.51044,95.312,75.0696,0,28.7681,29.4526,29.3353,30,3.91004,0.07577493,1.808042,95.22461,17.7029,15,68.85017,0,74.8752,0,28.7314,29.4501,29.3075,30,3.01297
"2022-07-18 07:00:00",6049,0.07957259,1.908433,95.30983,19.31112,126.2889,70.3054,72.70085,74.99216,0,28.75004,29.45165,29.32254,30,3.487228,0.08792056,2.108584,95.32394,19.87025,143,70.64812,95.32355,75.1018,0,28.7681,29.4531,29.3353,30,3.85959,0.07594335,1.822013,95.29603,18.61123,15,66.93629,0,74.9117,0,28.7343,29.4503,29.3048,30,3.02651
