"TOA5","S4_bogwell","CR1000X","4732","CR1000X.Std.03.02","CPU:2021.05.04_S4BogWell.cr1x","12388","S4BWMet"
TIMESTAMP,RECORD,AirT,RH,PAR_Den,BP,BPnorm,Batt_volt
TS,RN,Deg C,%,Âµmol/s/mÂ²,kPa,kPa,V DC
,,Smp,Smp,Smp,Smp,Smp,Smp
2021-08-24 10:00:00,5373,16.67,94.5,115.0394,0,0,12.8
2021-08-24 10:30:00,5374,17.56,89.3,320.4908,0,0,12.86
2021-08-24 11:00:00,5375,19.4,84.8,221.1868,0,0,13.01
2021-08-24 11:30:00,5376,22.11,68.1,1424.678,0,0,12.92
2021-08-24 12:00:00,5377,23.61,58.17,396.5502,0,0,13.01
2021-08-24 12:30:00,5378,24.84,53.45,192.9216,0,0,13.29
2021-08-24 13:00:00,5379,26.34,49.78,230.219,0,0,13.15
2021-08-24 13:30:00,5380,26.89,47.41,200.8303,0,0,13.09
2021-08-24 14:00:00,5381,27.03,50.83,269.4504,0,0,13.16
2021-08-24 14:30:00,5382,27.15,50.62,356.3687,0,0,13.12
2021-08-24 15:00:00,5383,26.78,54.67,157.2742,0,0,13.08
2021-08-24 15:30:00,5384,25.97,58.21,153.7972,0,0,13.04
2021-08-24 16:00:00,5385,26.22,54.59,156.891,0,0,13.02
2021-08-24 16:30:00,5386,26.46,54.4,367.303,0,0,13.02
2021-08-24 17:00:00,5387,26.2,58.06,104.9928,0,0,13
2021-08-24 17:30:00,5388,25.35,60.81,81.86909,0,0,12.96
2021-08-24 18:00:00,5389,24.27,61.35,60.43819,0,0,12.94
2021-08-24 18:30:00,5390,23.51,65.65,27.99374,0,0,12.92
2021-08-24 19:00:00,5391,22.15,71.94,6.825344,0,0,12.91
2021-08-24 19:30:00,5392,19.97,80.6,0,0,0,12.89
2021-08-24 20:00:00,5393,18.53,85.5,0,0,0,12.88
2021-08-24 20:30:00,5394,17.85,88.5,0,0,0,12.87
2021-08-24 21:00:00,5395,17.46,92.2,0,0,0,12.86
2021-08-24 21:30:00,5396,18.14,90.9,0,0,0,12.86
2021-08-24 22:00:00,5397,18.07,93,0,0,0,12.85
2021-08-24 22:30:00,5398,17.25,93.9,0,0,0,12.84
2021-08-24 23:00:00,5399,16.59,97.7,0,0,0,12.83
2021-08-24 23:30:00,5400,16.28,98.1,0,0,0,12.83
2021-08-25 00:00:00,5401,16.44,98.9,0,0,0,12.82
2021-08-25 00:30:00,5402,17.01,93.8,0,0,0,12.81
2021-08-25 01:00:00,5403,16.71,93.8,0,0,0,12.81
2021-08-25 01:30:00,5404,16.44,93.3,0,0,0,12.8
2021-08-25 02:00:00,5405,15.46,95.5,0,0,0,12.79
2021-08-25 02:30:00,5406,16.2,96.4,0,0,0,12.79
2021-08-25 03:00:00,5407,17.29,95.8,0,0,0,12.79
2021-08-25 03:30:00,5408,17.34,95.3,0,0,0,12.79
2021-08-25 04:00:00,5409,17.85,90,0,0,0,12.78
2021-08-25 04:30:00,5410,16.91,86.9,0,0,0,12.78
2021-08-25 05:00:00,5411,16.11,88.6,0,0,0,12.78
2021-08-25 05:30:00,5412,15.8,89.9,1.299193,0,0,12.77
2021-08-25 06:00:00,5413,15.08,90.6,7.604537,0,0,12.77
2021-08-25 06:30:00,5414,15.26,86,50.51565,0,0,12.77
2021-08-25 07:00:00,5415,15.58,85.3,69.05083,0,0,12.78
2021-08-25 07:30:00,5416,15.86,81.8,96.9333,0,0,12.78
2021-08-25 08:00:00,5417,16.34,79.29,136.6496,0,0,12.8
2021-08-25 08:30:00,5418,17.29,75.03,190.0106,0,0,12.79
2021-08-25 09:00:00,5419,18.29,70.48,157.0821,0,0,12.82
2021-08-25 09:30:00,5420,19.19,64.4,76.50633,0,0,12.83
2021-08-25 10:00:00,5421,20.28,59.73,1275.935,0,0,13.17
2021-08-25 10:30:00,5422,20.79,54.1,110.2504,0,0,13.07
2021-08-25 11:00:00,5423,22.24,50.32,106.3373,0,0,13.15
2021-08-25 11:30:00,5424,22.45,49.52,1520.412,0,0,13
2021-08-25 12:00:00,5425,23.45,42.92,419.4599,0,0,13.11
2021-08-25 12:30:00,5426,23.53,44.64,246.3144,0,0,13.32
2021-08-25 13:00:00,5427,23.65,40.47,182.2723,0,0,13.15
2021-08-25 13:30:00,5428,23.59,42.45,177.4489,0,0,13.13
2021-08-25 14:00:00,5429,23.73,40.25,315.2402,0,0,13.17
2021-08-25 14:30:00,5430,23.79,39.76,133.278,0,0,13.11
2021-08-25 15:00:00,5431,23.47,42.34,120.2952,0,0,13.09
2021-08-25 15:30:00,5432,23.33,44.33,149.1655,0,0,13.04
2021-08-25 16:00:00,5433,23.34,43.94,108.3915,0,0,13.03
2021-08-25 16:30:00,5434,22.86,45.94,291.7199,0,0,13.02
2021-08-25 17:00:00,5435,22.39,47.61,95.16353,0,0,13
2021-08-25 17:30:00,5436,22.11,49.26,107.4403,0,0,12.99
2021-08-25 18:00:00,5437,20.76,53.59,52.98156,0,0,12.96
2021-08-25 18:30:00,5438,19.7,58.21,26.97803,0,0,12.94
2021-08-25 19:00:00,5439,18.13,65.61,5.331402,0,0,12.93
2021-08-25 19:30:00,5440,15.98,72.32,0,0,0,12.92
2021-08-25 20:00:00,5441,15.57,73.23,0,0,0,12.91
2021-08-25 20:30:00,5442,15.86,71.17,0,0,0,12.9
2021-08-25 21:00:00,5443,16.41,68.79,0,0,0,12.89
2021-08-25 21:30:00,5444,15.9,73.04,0,0,0,12.88
2021-08-25 22:00:00,5445,15.87,73.78,0,0,0,12.88
2021-08-25 22:30:00,5446,15.32,75.99,0,0,0,12.87
2021-08-25 23:00:00,5447,14.13,79.75,0,0,0,12.87
2021-08-25 23:30:00,5448,12.72,84.1,0,0,0,12.86
2021-08-26 00:00:00,5449,11.25,87.2,0,0,0,12.85
2021-08-26 00:30:00,5450,10.43,92.9,0,0,0,12.85
2021-08-26 01:00:00,5451,9.76,95.8,0,0,0,12.84
2021-08-26 01:30:00,5452,9.43,97.5,0,0,0,12.84
2021-08-26 02:00:00,5453,9.57,98.1,0,0,0,12.83
2021-08-26 02:30:00,5454,10.22,96.8,0,0,0,12.82
2021-08-26 03:00:00,5455,11.86,92,0,0,0,12.82
2021-08-26 03:30:00,5456,10.91,95.8,0,0,0,12.81
2021-08-26 04:00:00,5457,10.83,94.8,0,0,0,12.81
2021-08-26 04:30:00,5458,10.25,97.3,0,0,0,12.8
2021-08-26 05:00:00,5459,10.56,93.4,0,0,0,12.79
2021-08-26 05:30:00,5460,9.96,96.2,4.018526,0,0,12.79
2021-08-26 06:00:00,5461,10.12,97.1,29.30361,0,0,12.79
2021-08-26 06:30:00,5462,12.06,90.7,65.12788,0,0,12.79
2021-08-26 07:00:00,5463,12.9,86.6,104.5137,0,0,12.8
2021-08-26 07:30:00,5464,13.27,84.9,93.59889,0,0,12.79
2021-08-26 08:00:00,5465,13.53,83,89.97977,0,0,12.79
2021-08-26 08:30:00,5466,14.01,81.6,136.6762,0,0,12.81
2021-08-26 09:00:00,5467,14.35,81.9,129.7696,0,0,12.81
2021-08-26 09:30:00,5468,14.28,79.45,101.2379,0,0,12.8
2021-08-26 10:00:00,5469,14.03,91.2,78.54096,0,0,12.79
2021-08-26 10:30:00,5470,13.73,96.4,110.4843,0,0,12.79
2021-08-26 11:00:00,5471,13.95,96.4,99.80161,0,0,12.79
2021-08-26 11:30:00,5472,13.95,95.7,103.1246,0,0,12.79
2021-08-26 12:00:00,5473,14.09,96.7,113.0582,0,0,12.79
2021-08-26 12:30:00,5474,13.75,97.2,88.50959,0,0,12.78
2021-08-26 13:00:00,5475,13.66,97.5,123.5808,0,0,12.79
2021-08-26 13:30:00,5476,14.26,96.2,192.4015,0,0,12.82
2021-08-26 14:00:00,5477,14.96,95.3,287.4648,0,0,12.87
2021-08-26 14:30:00,5478,16.53,87.2,688.9179,0,0,12.98
2021-08-26 15:00:00,5479,17.1,79.64,189.2086,0,0,12.96
2021-08-26 15:30:00,5480,17.25,75.7,155.9128,0,0,12.92
2021-08-26 16:00:00,5481,17.31,71.39,118.0107,0,0,12.89
2021-08-26 16:30:00,5482,16.94,74.5,66.9878,0,0,12.85
2021-08-26 17:00:00,5483,16.54,78.27,31.97878,0,0,12.82
2021-08-26 17:30:00,5484,16.2,79.78,44.685,0,0,12.8
2021-08-26 18:00:00,5485,15.89,80.9,35.60923,0,0,12.79
2021-08-26 18:30:00,5486,15.42,84.3,16.05082,0,0,12.78
2021-08-26 19:00:00,5487,15.21,85.8,2.023685,0,0,12.77
2021-08-26 19:30:00,5488,15.09,86.7,0,0,0,12.77
2021-08-26 20:00:00,5489,14.67,88.8,0,0,0,12.77
2021-08-26 20:30:00,5490,13.73,91.7,0,0,0,12.76
2021-08-26 21:00:00,5491,12.72,94.4,0,0,0,12.76
2021-08-26 21:30:00,5492,12.95,96.5,0,0,0,12.76
2021-08-26 22:00:00,5493,13.18,94.2,0,0,0,12.75
2021-08-26 22:30:00,5494,12.68,93.9,0,0,0,12.75
2021-08-26 23:00:00,5495,12.02,92.8,0,0,0,12.75
2021-08-26 23:30:00,5496,11.22,95.6,0,0,0,12.75
2021-08-27 00:00:00,5497,10.8,95.8,0,0,0,12.74
2021-08-27 00:30:00,5498,10.87,95,0,0,0,12.74
2021-08-27 01:00:00,5499,10.22,96.7,0,0,0,12.74
2021-08-27 01:30:00,5500,9.92,97.2,0,0,0,12.73
2021-08-27 02:00:00,5501,10.56,96.4,0,0,0,12.73
2021-08-27 02:30:00,5502,11.54,92.8,0,0,0,12.73
2021-08-27 03:00:00,5503,11.52,92.8,0,0,0,12.73
2021-08-27 03:30:00,5504,11.45,94.9,0,0,0,12.73
2021-08-27 04:00:00,5505,11.96,94.9,0,0,0,12.73
2021-08-27 04:30:00,5506,12.32,94.8,0,0,0,12.72
2021-08-27 05:00:00,5507,12.73,95.4,0,0,0,12.72
2021-08-27 05:30:00,5508,13.28,94.7,1.363852,0,0,12.72
2021-08-27 06:00:00,5509,13.77,94.3,10.02233,0,0,12.72
2021-08-27 06:30:00,5510,14.98,91.5,21.35583,0,0,12.72
2021-08-27 07:00:00,5511,15.42,89.5,28.36973,0,0,12.72
2021-08-27 07:30:00,5512,15.62,89.2,52.84923,0,0,12.73
2021-08-27 08:00:00,5513,15.7,88.5,45.26704,0,0,12.73
2021-08-27 08:30:00,5514,15.76,88.6,69.27328,0,0,12.73
2021-08-27 09:00:00,5515,15.96,89.1,94.50372,0,0,12.74
2021-08-27 09:30:00,5516,16.19,87.5,71.76888,0,0,12.74
2021-08-27 10:00:00,5517,16.1,90.5,68.93298,0,0,12.74
2021-08-27 10:30:00,5518,15.78,95.2,76.80317,0,0,12.74
2021-08-27 11:00:00,5519,15.61,97.4,58.60468,0,0,12.73
2021-08-27 11:30:00,5520,15.72,97.7,66.32029,0,0,12.74
2021-08-27 12:00:00,5521,16.02,97.4,117.5518,0,0,12.75
2021-08-27 12:30:00,5522,15.9,96.3,80.11634,0,0,12.74
2021-08-27 13:00:00,5523,16.1,96.4,81.56612,0,0,12.74
2021-08-27 13:30:00,5524,16.29,97.2,130.5296,0,0,12.75
2021-08-27 14:00:00,5525,16.35,98,78.64097,0,0,12.74
2021-08-27 14:30:00,5526,16.26,98.7,80.17769,0,0,12.74
2021-08-27 15:00:00,5527,16.12,99.4,56.81443,0,0,12.73
2021-08-27 15:30:00,5528,16.13,99.3,69.08562,0,0,12.74
2021-08-27 16:00:00,5529,16.21,100,75.8655,0,0,12.74
2021-08-27 16:30:00,5530,16.33,99.8,64.05709,0,0,12.74
2021-08-27 17:00:00,5531,16.31,99.6,38.53326,0,0,12.73
2021-08-27 17:30:00,5532,16.31,99.9,23.97578,0,0,12.72
2021-08-27 18:00:00,5533,16.41,100,24.57033,0,0,12.73
2021-08-27 18:30:00,5534,16.32,100,7.975496,0,0,12.72
2021-08-27 19:00:00,5535,16.32,100,0.8010553,0,0,12.72
2021-08-27 19:30:00,5536,16.3,100,0,0,0,12.72
2021-08-27 20:00:00,5537,16.27,100,0,0,0,12.72
2021-08-27 20:30:00,5538,16.24,100,0,0,0,12.72
2021-08-27 21:00:00,5539,16.2,100,0,0,0,12.72
2021-08-27 21:30:00,5540,16.21,100,0,0,0,12.72
2021-08-27 22:00:00,5541,16.22,100,0,0,0,12.72
2021-08-27 22:30:00,5542,16.24,100,0,0,0,12.72
2021-08-27 23:00:00,5543,16.28,100,0,0,0,12.71
2021-08-27 23:30:00,5544,16.3,100,0,0,0,12.71
2021-08-28 00:00:00,5545,16.34,100,0,0,0,12.71
2021-08-28 00:30:00,5546,16.4,100,0,0,0,12.71
2021-08-28 01:00:00,5547,16.46,100,0,0,0,12.71
2021-08-28 01:30:00,5548,16.49,100,0,0,0,12.71
2021-08-28 02:00:00,5549,16.5,100,0,0,0,12.71
2021-08-28 02:30:00,5550,16.57,100,0,0,0,12.71
2021-08-28 03:00:00,5551,16.55,100,0,0,0,12.71
2021-08-28 03:30:00,5552,16.67,100,0,0,0,12.71
2021-08-28 04:00:00,5553,16.69,100,0,0,0,12.71
2021-08-28 04:30:00,5554,16.76,100,0,0,0,12.71
2021-08-28 05:00:00,5555,16.82,100,0,0,0,12.71
2021-08-28 05:30:00,5556,16.79,100,4.145135,0,0,12.7
2021-08-28 06:00:00,5557,17.01,100,24.40909,0,0,12.71
2021-08-28 06:30:00,5558,17.11,100,36.35802,0,0,12.71
2021-08-28 07:00:00,5559,17.41,100,45.35273,0,0,12.71
2021-08-28 07:30:00,5560,17.7,100,90.13008,0,0,12.72
2021-08-28 08:00:00,5561,17.89,100,106.0838,0,0,12.72
2021-08-28 08:30:00,5562,17.98,100,98.8103,0,0,12.72
2021-08-28 09:00:00,5563,18.34,100,61.09703,0,0,12.72
2021-08-28 09:30:00,5564,18.39,100,55.01043,0,0,12.71
2021-08-28 10:00:00,5565,18.45,100,61.35309,0,0,12.71
2021-08-28 10:30:00,5566,18.85,100,113.6032,0,0,12.72
2021-08-28 11:00:00,5567,18.91,100,44.29823,0,0,12.71
2021-08-28 11:30:00,5568,18.93,100,29.87889,0,0,12.71
2021-08-28 12:00:00,5569,18.93,100,28.23615,0,0,12.7
2021-08-28 12:30:00,5570,18.94,100,33.45427,0,0,12.71
2021-08-28 13:00:00,5571,19.09,100,62.95681,0,0,12.71
2021-08-28 13:30:00,5572,19.51,100,144.8676,0,0,12.73
2021-08-28 14:00:00,5573,20.12,100,256.8897,0,0,12.76
2021-08-28 14:30:00,5574,20.55,97.2,165.0589,0,0,12.75
2021-08-28 15:00:00,5575,20.58,97.5,127.4319,0,0,12.74
2021-08-28 15:30:00,5576,21.38,96,169.7664,0,0,12.77
2021-08-28 16:00:00,5577,21.21,96,45.02673,0,0,12.73
2021-08-28 16:30:00,5578,21.13,97.6,94.40987,0,0,12.73
2021-08-28 17:00:00,5579,20.99,97.5,43.16457,0,0,12.72
2021-08-28 17:30:00,5580,20.77,99.2,59.2506,0,0,12.72
2021-08-28 18:00:00,5581,20.55,99.6,18.02698,0,0,12.71
2021-08-28 18:30:00,5582,20,100,8.302247,0,0,12.71
2021-08-28 19:00:00,5583,19.58,100,0.09731577,0,0,12.7
2021-08-28 19:30:00,5584,19.24,100,0,0,0,12.7
2021-08-28 20:00:00,5585,19.18,100,0,0,0,12.7
2021-08-28 20:30:00,5586,18.96,100,0,0,0,12.7
2021-08-28 21:00:00,5587,18.27,100,0,0,0,12.7
2021-08-28 21:30:00,5588,17.8,100,0,0,0,12.7
2021-08-28 22:00:00,5589,17.56,100,0,0,0,12.69
2021-08-28 22:30:00,5590,17.77,100,0,0,0,12.69
2021-08-28 23:00:00,5591,17.84,100,0,0,0,12.69
2021-08-28 23:30:00,5592,18.51,100,0,0,0,12.69
2021-08-29 00:00:00,5593,18.89,100,0,0,0,12.69
2021-08-29 00:30:00,5594,18.65,100,0,0,0,12.69
2021-08-29 01:00:00,5595,18.19,100,0,0,0,12.69
2021-08-29 01:30:00,5596,17.95,100,0,0,0,12.69
2021-08-29 02:00:00,5597,17.34,100,0,0,0,12.69
2021-08-29 02:30:00,5598,16.89,100,0,0,0,12.69
2021-08-29 03:00:00,5599,16.7,100,0,0,0,12.68
2021-08-29 03:30:00,5600,16.54,100,0,0,0,12.68
2021-08-29 04:00:00,5601,16.54,100,0,0,0,12.68
2021-08-29 04:30:00,5602,16.37,100,0,0,0,12.68
2021-08-29 05:00:00,5603,16,100,0,0,0,12.68
2021-08-29 05:30:00,5604,15.6,100,1.917747,0,0,12.68
2021-08-29 06:00:00,5605,15.55,100,16.16677,0,0,12.68
2021-08-29 06:30:00,5606,15.8,100,44.98612,0,0,12.68
2021-08-29 07:00:00,5607,15.56,99.4,94.16444,0,0,12.68
2021-08-29 07:30:00,5608,15.93,98.3,176.2469,0,0,12.7
2021-08-29 08:00:00,5609,15.67,97,100.2408,0,0,12.7
2021-08-29 08:30:00,5610,16.27,97.3,201.7021,0,0,12.73
2021-08-29 09:00:00,5611,16.31,96,202.0495,0,0,12.72
2021-08-29 09:30:00,5612,18.03,93.1,128.1531,0,0,12.73
2021-08-29 10:00:00,5613,19.45,87.2,1274.316,0,0,12.96
2021-08-29 10:30:00,5614,21.16,75.29,188.9247,0,0,12.89
2021-08-29 11:00:00,5615,21.97,66.91,129.3081,0,0,12.96
2021-08-29 11:30:00,5616,22.3,64.33,181.9688,0,0,12.89
2021-08-29 12:00:00,5617,22.23,59.3,157.6797,0,0,12.88
2021-08-29 12:30:00,5618,22.5,62.34,176.5387,0,0,12.95
2021-08-29 13:00:00,5619,22.05,62.11,236.2122,0,0,12.91
2021-08-29 13:30:00,5620,22.39,55.94,176.4951,0,0,12.9
2021-08-29 14:00:00,5621,23.19,57.27,227.2434,0,0,12.93
2021-08-29 14:30:00,5622,23.02,56.03,233.0809,0,0,12.94
2021-08-29 15:00:00,5623,24.11,51.14,207.5584,0,0,12.92
2021-08-29 15:30:00,5624,23.29,53.2,137.1843,0,0,12.9
2021-08-29 16:00:00,5625,21.97,58.53,115.4869,0,0,12.88
2021-08-29 16:30:00,5626,22.05,60.38,151.0321,0,0,12.88
2021-08-29 17:00:00,5627,21.71,58.12,83.88027,0,0,12.85
2021-08-29 17:30:00,5628,21.71,59.71,55.45405,0,0,12.84
2021-08-29 18:00:00,5629,20.52,63.46,43.03081,0,0,12.81
2021-08-29 18:30:00,5630,19.5,69.24,18.30379,0,0,12.79
2021-08-29 19:00:00,5631,18.3,75,3.033334,0,0,12.78
2021-08-29 19:30:00,5632,16.23,85.5,0,0,0,12.77
2021-08-29 20:00:00,5633,14.55,91.7,0,0,0,12.76
2021-08-29 20:30:00,5634,13.68,95.6,0,0,0,12.75
2021-08-29 21:00:00,5635,13.12,97.1,0,0,0,12.74
2021-08-29 21:30:00,5636,12.7,98.4,0,0,0,12.73
2021-08-29 22:00:00,5637,12.44,99.1,0,0,0,12.73
2021-08-29 22:30:00,5638,12.37,100,0,0,0,12.72
2021-08-29 23:00:00,5639,12.67,100,0,0,0,12.71
2021-08-29 23:30:00,5640,12.12,100,0,0,0,12.71
2021-08-30 00:00:00,5641,11.55,100,0,0,0,12.7
2021-08-30 00:30:00,5642,11.31,100,0,0,0,12.7
2021-08-30 01:00:00,5643,10.85,100,0,0,0,12.69
2021-08-30 01:30:00,5644,10.58,100,0,0,0,12.69
2021-08-30 02:00:00,5645,10.12,100,0,0,0,12.68
2021-08-30 02:30:00,5646,9.88,100,0,0,0,12.68
2021-08-30 03:00:00,5647,9.37,100,0,0,0,12.67
2021-08-30 03:30:00,5648,9.15,100,0,0,0,12.67
2021-08-30 04:00:00,5649,8.8,100,0,0,0,12.66
2021-08-30 04:30:00,5650,8.69,100,0,0,0,12.66
2021-08-30 05:00:00,5651,8.81,100,0,0,0,12.66
2021-08-30 05:30:00,5652,8.99,100,3.404036,0,0,12.65
2021-08-30 06:00:00,5653,9.16,100,21.3848,0,0,12.65
2021-08-30 06:30:00,5654,9.29,100,44.97835,0,0,12.66
2021-08-30 07:00:00,5655,11.39,100,103.6778,0,0,12.67
2021-08-30 07:30:00,5656,13.58,100,132.3578,0,0,12.68
2021-08-30 08:00:00,5657,14.22,100,118.8779,0,0,12.68
2021-08-30 08:30:00,5658,15.67,95.3,80.98811,0,0,12.68
2021-08-30 09:00:00,5659,17.25,82.6,128.1919,0,0,12.71
2021-08-30 09:30:00,5660,18.5,77.29,109.2065,0,0,12.73
2021-08-30 10:00:00,5661,19.55,70.86,1200.779,0,0,13.02
2021-08-30 10:30:00,5662,19.86,66.39,284.3084,0,0,12.93
2021-08-30 11:00:00,5663,21.13,59.9,418.1495,0,0,13.03
2021-08-30 11:30:00,5664,19.44,68.85,269.923,0,0,12.9
2021-08-30 12:00:00,5665,20.4,61.27,367.1578,0,0,12.92
2021-08-30 12:30:00,5666,20.83,65.25,480.9069,0,0,12.97
2021-08-30 13:00:00,5667,21.07,62.62,384.4049,0,0,12.97
2021-08-30 13:30:00,5668,21.21,60.95,412.8526,0,0,13.01
2021-08-30 14:00:00,5669,22.04,55.49,267.3932,0,0,13.03
2021-08-30 14:30:00,5670,21.82,54.77,246.9693,0,0,13.02
2021-08-30 15:00:00,5671,21.91,57.44,472.9273,0,0,13
2021-08-30 15:30:00,5672,21.53,56.96,173.7095,0,0,12.97
2021-08-30 16:00:00,5673,21.51,55.47,121.4527,0,0,12.93
2021-08-30 16:30:00,5674,22.11,55.19,249.967,0,0,12.96
2021-08-30 17:00:00,5675,21.16,58.34,147.5935,0,0,12.9
2021-08-30 17:30:00,5676,20.03,68.05,52.03653,0,0,12.88
2021-08-30 18:00:00,5677,17.65,76.61,32.55681,0,0,12.85
2021-08-30 18:30:00,5678,16.42,83.4,16.8158,0,0,12.82
2021-08-30 19:00:00,5679,15.02,87.7,2.523242,0,0,12.81
2021-08-30 19:30:00,5680,13.74,91.2,0,0,0,12.79
2021-08-30 20:00:00,5681,12.79,93.4,0,0,0,12.78
2021-08-30 20:30:00,5682,12.11,95.8,0,0,0,12.77
2021-08-30 21:00:00,5683,11.5,96.9,0,0,0,12.76
2021-08-30 21:30:00,5684,11.17,98.1,0,0,0,12.75
2021-08-30 22:00:00,5685,11.05,98.9,0,0,0,12.74
2021-08-30 22:30:00,5686,10.9,99.6,0,0,0,12.73
2021-08-30 23:00:00,5687,10.41,99.6,0,0,0,12.72
2021-08-30 23:30:00,5688,10.12,100,0,0,0,12.72
2021-08-31 00:00:00,5689,9.84,100,0,0,0,12.71
2021-08-31 00:30:00,5690,9.6,100,0,0,0,12.7
2021-08-31 01:00:00,5691,9.08,100,0,0,0,12.7
2021-08-31 01:30:00,5692,8.77,100,0,0,0,12.69
2021-08-31 02:00:00,5693,8.59,100,0,0,0,12.69
2021-08-31 02:30:00,5694,8.46,100,0,0,0,12.68
2021-08-31 03:00:00,5695,8.36,100,0,0,0,12.68
2021-08-31 03:30:00,5696,8.31,100,0,0,0,12.67
2021-08-31 04:00:00,5697,8.09,100,0,0,0,12.67
2021-08-31 04:30:00,5698,7.984,100,0,0,0,12.66
2021-08-31 05:00:00,5699,7.622,100,0,0,0,12.66
2021-08-31 05:30:00,5700,7.318,100,2.836849,0,0,12.65
2021-08-31 06:00:00,5701,7.359,100,20.34704,0,0,12.65
2021-08-31 06:30:00,5702,7.622,100,43.54061,0,0,12.65
2021-08-31 07:00:00,5703,8.63,100,62.94363,0,0,12.66
2021-08-31 07:30:00,5704,10.4,100,109.7727,0,0,12.67
2021-08-31 08:00:00,5705,12.76,100,376.8645,0,0,12.68
2021-08-31 08:30:00,5706,15.42,99.9,107.0457,0,0,12.69
2021-08-31 09:00:00,5707,17.66,82.1,120.9045,0,0,12.71
2021-08-31 09:30:00,5708,18.92,70.45,188.0496,0,0,12.73
2021-08-31 10:00:00,5709,19.92,66.16,1023.561,0,0,12.98
2021-08-31 10:30:00,5710,21.21,57.64,233.2987,0,0,12.95
2021-08-31 11:00:00,5711,22.83,53.32,218.8977,0,0,13.02
2021-08-31 11:30:00,5712,22.28,55.89,614.618,0,0,12.96
2021-08-31 12:00:00,5713,23.02,49.22,194.6422,0,0,12.95
2021-08-31 12:30:00,5714,22.26,51.27,265.0811,0,0,13.02
2021-08-31 13:00:00,5715,21.74,53.51,328.5597,0,0,12.98
2021-08-31 13:30:00,5716,23.79,43.54,309.9288,0,0,12.98
2021-08-31 14:00:00,5717,24.45,42.71,193.8842,0,0,13.08
2021-08-31 14:30:00,5718,24.75,46.59,427.086,0,0,13.04
2021-08-31 15:00:00,5719,23.75,45.57,167.4642,0,0,12.97
2021-08-31 15:30:00,5720,23.85,46.03,148.6794,0,0,12.96
2021-08-31 16:00:00,5721,24.67,42.28,133.7039,0,0,12.96
2021-08-31 16:30:00,5722,23.61,44.1,203.2907,0,0,12.94
2021-08-31 17:00:00,5723,22.96,54.19,298.2886,0,0,12.91
2021-08-31 17:30:00,5724,22.63,53.26,81.04873,0,0,12.89
2021-08-31 18:00:00,5725,19.6,63.39,38.52884,0,0,12.86
2021-08-31 18:30:00,5726,17.73,72.05,17.35744,0,0,12.84
2021-08-31 19:00:00,5727,16.09,82.3,1.95487,0,0,12.82
2021-08-31 19:30:00,5728,14.58,85.1,0,0,0,12.81
2021-08-31 20:00:00,5729,13.51,89.1,0,0,0,12.79
2021-08-31 20:30:00,5730,12.81,92.4,0,0,0,12.78
2021-08-31 21:00:00,5731,12.3,93.4,0,0,0,12.77
2021-08-31 21:30:00,5732,11.67,95.1,0,0,0,12.76
2021-08-31 22:00:00,5733,11.14,96.9,0,0,0,12.75
2021-08-31 22:30:00,5734,11.27,98.2,0,0,0,12.74
2021-08-31 23:00:00,5735,10.81,97.7,0,0,0,12.74
2021-08-31 23:30:00,5736,10.51,98.7,0,0,0,12.73
2021-09-01 00:00:00,5737,10.03,99,0,0,0,12.72
2021-09-01 00:30:00,5738,9.97,99.3,0,0,0,12.71
2021-09-01 01:00:00,5739,9.66,99.2,0,0,0,12.71
2021-09-01 01:30:00,5740,9.23,99.6,0,0,0,12.7
2021-09-01 02:00:00,5741,9.14,100,0,0,0,12.7
2021-09-01 02:30:00,5742,8.71,100,0,0,0,12.69
2021-09-01 03:00:00,5743,8.36,100,0,0,0,12.69
2021-09-01 03:30:00,5744,8.21,100,0,0,0,12.68
2021-09-01 04:00:00,5745,7.682,100,0,0,0,12.68
2021-09-01 04:30:00,5746,7.147,100,0,0,0,12.67
2021-09-01 05:00:00,5747,6.936,100,0,0,0,12.67
2021-09-01 05:30:00,5748,6.329,100,2.59524,0,0,12.66
2021-09-01 06:00:00,5749,6.39,100,19.65616,0,0,12.66
2021-09-01 06:30:00,5750,6.966,100,41.23728,0,0,12.66
2021-09-01 07:00:00,5751,8.07,100,59.84875,0,0,12.66
2021-09-01 07:30:00,5752,10.69,100,78.52488,0,0,12.67
2021-09-01 08:00:00,5753,12.7,100,237.3338,0,0,12.68
2021-09-01 08:30:00,5754,15.08,85.6,161.0865,0,0,12.69
2021-09-01 09:00:00,5755,16.95,77.62,106.2458,0,0,12.71
2021-09-01 09:30:00,5756,18.48,67.03,255.6754,0,0,12.73
2021-09-01 10:00:00,5757,19.96,61.23,768.0779,0,0,12.95
2021-09-01 10:30:00,5758,21.82,57.92,176.1951,0,0,12.93
2021-09-01 11:00:00,5759,22.89,47.07,446.3788,0,0,13.01
2021-09-01 11:30:00,5760,23.06,44.78,175.3608,0,0,12.91
2021-09-01 12:00:00,5761,23.65,41.19,609.8106,0,0,12.91
2021-09-01 12:30:00,5762,23.97,43.69,1022.164,0,0,13.08
2021-09-01 13:00:00,5763,23.77,47.43,783.9982,0,0,13.01
2021-09-01 13:30:00,5764,24.13,48.57,239.572,0,0,12.99
2021-09-01 14:00:00,5765,23.96,44.14,241.5462,0,0,13.07
2021-09-01 14:30:00,5766,24.34,44.45,293.1496,0,0,13.03
